S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4833.9 at 16:43 30/4/2010  Report at 19:06 Friday 30/4/2010. Processed 20:40 Friday 30/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.285,0.41,0.40,ABP,Abacus Prop stp,0.41,1,"79,453",0.405,0.41,5.75,,-,0.60,14.02,-2.32,-
3.01,2.03,2.94,2.89,ABC,Adelaide Brighton,2.93,4,"22,931",2.92,2.94,13.5,f,1.51,1.21,4.61,20.4,14.4
15.69,13.07,15.09,14.93,AGK,AGL Energy Ltd,15.05,12,"18,137",15.05,15.07,57,f,0.47,6.21,3.79,27,55.7
5.91,2.81,3.00,2.92,ALS,Alesco Corp,2.97,-1,"3,581",2.96,2.98,14,f,-,0.65,4.71,-17.36,-
2.06,1.08,1.575,1.555,AWC,Alumina Ltd,1.56,,"322,510",1.56,1.565,2,f,-,1.21,1.28,-1.2,-
6.63,4.276,6.62,6.50,AMC,Amcor Ltd,6.58,12,"155,744",6.55,6.59,29.5,,0.71,2.25,4.48,20.9,31.5
6.97,4.55,6.29,6.22,AMP,AMP Ltd,6.26,4,"86,347",6.25,6.29,30,p,1.24,0.80,4.79,37.1,16.9
12.96,8.01,12.96,12.32,ANN,Ansell Ltd,12.83,27,"10,950",12.27,12.99,29,,2.82,1.92,2.26,81.7,15.7
26.23,14.90,24.45,24.05,ANZ,ANZ Banking Grp,24.20,,"179,517",24.16,24.22,108,f,1.34,9.99,4.46,144.8,16.7
3.79,2.60,3.66,3.61,APA,APA Grp stp,3.63,2,"12,142",3.61,3.65,31.75,,0.79,-,8.75,25,14.5
2.61,1.129,2.47,2.44,APN,APN News & Media,2.45,1,"26,803",2.43,2.50,4,f,4.17,-0.78,1.63,16.7,14.7
7.95,3.74,7.22,7.09,AQP,Aquarius Platinum,7.11,14,"7,191",7.05,7.16,2.26,,9.20,-,0.32,20.79,34.2
11.38,3.227,10.39,10.25,AQA,Aquila Res,10.27,2,"6,244",10.22,10.34,-,,-,-,-,-14.8,-
1.845,1.165,1.415,1.375,AAD,Ardent Leisure stp,1.40,2,"12,751",1.35,1.40,14.3,,0.19,1.10,10.21,2.73,51.3
5.75,3.37,4.35,4.26,ALL,Aristocrat Leisure,4.29,,"22,145",4.28,4.30,4.5,,-,0.07,1.05,-31.3,-
5.31,3.04,5.21,5.16,AOE,Arrow Energy,5.17,2,"87,090",5.17,5.18,-,,-,2.13,-,15.38,33.6
1.94,1.037,1.725,1.665,AIO,Asciano Grp stp,1.70,-1,"240,577",1.68,1.705,-,,-,0.10,-,-41.9,-
37.90,31.12,33.17,32.79,ASX,ASX Ltd,32.98,-5,"26,754",32.81,33.00,163.6,f,1.10,3.19,4.96,180.6,18.3
3.05,1.355,2.56,2.52,AGO,Atlas Iron Ltd,2.52,1,"56,344",2.52,2.53,-,,-,-,-,-15.5,-
5.95,2.98,5.04,4.90,AAX,Ausenco Ltd,4.90,-2,"3,784",4.90,5.00,9.5,f,2.00,0.62,1.94,19,25.8
1.86,1.18,1.305,1.27,AAC,Aust Agriculture,1.295,2,"12,363",1.29,1.305,-,,-,2.42,-,-20.3,-
2.09,1.18,2.01,1.955,AIX,Aust Infra unt,1.98,,"14,045",1.955,2.00,10,p,1.94,2.62,5.05,19.37,10.2
1.465,0.715,1.18,1.16,AUN,Austar United,1.17,1,"48,208",1.16,1.17,-,,-,-0.31,-,4.7,24.9
3.05,2.55,2.93,2.89,ALZDA,Australand Prop stp  d,2.89,3,"13,676",2.89,2.90,-,,-,0.68,-,-13.4,-
2.37,1.48,2.36,2.20,AVO,Avoca Res,2.22,-9,"23,027",2.18,2.27,-,,-,0.79,-,12.49,17.8
1.337,0.791,1.05,1.03,AWB,AWB Ltd,1.03,-1,"35,618",1.03,1.04,-,,-,1.81,-,18.5,5.6
3.17,2.31,2.52,2.47,AWE,AWE Ltd,2.47,5,"41,398",2.47,2.48,-,,-,1.74,-,1.43,172.7
6.72,3.51,6.25,6.14,AXA,AXA Asia Pacific,6.19,4,"57,664",6.18,6.20,18.5,p,1.89,1.12,2.99,34.89,17.7
13.49,7.384,12.65,12.39,BOQ,Bank of Qld,12.65,25,"8,588",12.45,12.65,52,f,1.78,7.20,4.11,92.4,13.7
1.04,0.655,0.805,0.785,BPT,Beach Energy Ltd,0.785,,"55,568",0.785,0.79,1.75,p,9.17,1.27,2.23,16.05,4.9
10.48,5.901,9.91,9.77,BEN,Bendigo & Adelaide,9.88,15,"12,329",9.83,9.89,43,f,0.83,5.16,4.35,35.53,27.8
44.93,31.33,40.99,40.60,BHP,BHP Billiton Ltd,40.75,25,"309,143",40.70,40.77,95.15,f,1.95,8.76,2.33,185.29,22.0
12.32,7.64,11.46,11.30,BBG,Billabong Intl,11.43,6,"10,427",11.30,11.43,36,p,1.59,0.84,3.15,57.2,20.0
3.336,1.00,1.525,1.33,BTA,Biota Hldgs,1.35,-12.5,"52,076",1.35,1.355,-,,-,0.60,-,36.6,3.7
3.48,1.86,2.71,2.63,BSL,BlueScope Steel,2.65,-2,"149,776",2.65,2.66,5,,-,2.47,1.89,-61.37,-
0.41,0.097,0.34,0.33,BLY,Boart Longyear,0.33,,"263,204",0.33,0.335,-,,-,0.14,-,-0.67,-
6.40,3.77,5.98,5.87,BLD,Boral Ltd,5.92,7,"50,760",5.91,5.93,12.5,f,1.82,4.23,2.11,22.7,26.1
8.14,3.14,7.69,6.50,BKN,Bradken Ltd,7.33,-20,"10,766",7.32,7.36,26,f,1.67,1.58,3.55,43.3,16.9
8.37,5.54,7.32,7.23,BXB,Brambles Ltd,7.26,-4,"55,118",7.24,7.30,25,p,1.38,0.66,3.44,34.45,21.1
2.07,1.605,2.03,1.99,BWP,Bunnings Warehouse unt,1.995,-2.5,"9,494",1.99,1.995,10.97,,1.27,1.83,5.50,13.89,14.4
7.09,4.71,6.02,5.94,CAB,Cabcharge Aust,6.00,4,"3,200",5.91,6.03,34,f,1.44,-,5.67,48.9,12.3
14.00,8.01,11.79,11.52,CTX,Caltex Aust,11.66,8,"24,302",11.66,11.78,25,f,4.65,10.48,2.14,116.3,10.0
0.885,0.415,0.435,0.425,CVN,Carnarvon Pet,0.435,1,"29,000",0.43,0.435,-,,-,0.05,-,3.3,13.2
5.86,3.56,5.45,5.37,CRZ,Carsales Com Ltd,5.38,1,"6,703",5.30,5.54,6.6,f,1.24,0.01,1.23,8.2,65.6
4.72,1.915,4.36,4.28,CEY,Centennial Coal,4.30,3,"35,797",4.27,4.31,8,p,1.98,1.87,1.86,15.8,27.2
2.12,1.415,1.925,1.90,CFX,CFS Retail Prop unt,1.92,1.5,"106,231",1.91,1.92,12.5,,-,1.99,6.51,-1.9,-
4.50,1.875,4.27,4.14,CGF,Challenger FSG Ltd,4.16,,"27,224",4.15,4.17,13.5,,2.61,3.36,3.25,35.2,11.8
0.785,0.336,0.775,0.755,CHC,Charter Hall Grp forus,0.765,0.5,"55,271",0.76,0.765,2.6,,-,0.60,3.40,-23.57,-
0.355,0.14,0.305,0.30,CQO,Charter Hall Office unt,0.30,0.5,"128,906",0.30,0.305,2.5,,4.01,0.44,8.33,10.03,3.0
0.735,0.30,0.565,0.555,CQR,Charter Hall Retail unt,0.56,,"37,405",0.56,0.565,6,,-,0.72,10.71,-45.58,-
11.81,8.26,11.28,11.14,CCL,Coca-Cola Amatil,11.22,-14,"59,159",11.21,11.24,43.5,f,1.39,1.38,3.88,60.5,18.5
77.12,48.00,74.35,73.78,COH,Cochlear Ltd,74.10,34,"3,193",74.10,74.14,190,f,1.27,3.25,2.56,242.2,30.6
60.00,33.95,58.68,57.97,CBA,C'wlth Bank  of Aust ,58.51,94,"133,250",58.50,58.53,235,f,1.41,-,4.02,330.4,17.7
1.045,0.675,0.945,0.93,CPA,C'wlth Prop ord unt   ,0.93,,"98,579",0.93,0.935,6.85,,-,1.11,7.37,-11.41,-
12.90,8.31,12.07,11.76,CPU,Computershare Ltd,11.84,-26,"49,071",11.80,12.10,25,p,2.27,-1.54,2.11,56.84,20.8
0.49,0.273,0.435,0.425,CEU,ConnectEast stp,0.43,0.5,"80,821",0.43,0.435,2,,-,-,4.65,-21.74,-
3.44,2.10,3.17,3.13,CMJ,Consolidated Media,3.15,1,"16,383",3.14,3.15,16.5,f,3.48,0.88,5.24,57.44,5.5
11.66,8.32,9.10,8.88,CRG,Crane Grp Ltd,9.04,-2,"3,936",9.00,9.20,46,f,0.85,4.41,5.09,39,23.2
9.39,6.41,8.24,8.12,CWN,Crown Ltd,8.24,3,"19,501",8.15,8.25,37,p,-,3.24,4.49,-92.35,-
37.56,28.43,33.10,32.29,CSL,CSL Ltd,32.39,-37,"46,332",32.37,32.46,75,,2.85,6.11,2.32,213.41,15.2
2.18,1.305,1.765,1.74,CSR,CSR Ltd,1.75,0.5,"89,669",1.745,1.755,4,f,-,0.87,2.29,-45.1,-
6.59,2.39,4.68,4.46,CDU,Cudeco Ltd,4.50,5,"5,859",4.46,4.50,-,,-,-,-,0.42,1071.4
5.96,3.02,4.77,4.64,DJS,David Jones Ltd,4.69,,"42,899",4.67,4.70,29,f,1.14,1.22,6.18,33,14.2
0.89,0.655,0.825,0.81,DXS,DEXUS Prop Grp stp,0.81,0.5,"190,529",0.81,0.815,6.15,,-,0.95,7.59,-11.03,-
9.44,4.41,7.19,6.91,DOW,Downer EDI Ltd,7.00,-14,"30,884",6.99,7.00,29.1,,1.87,2.15,4.16,54.4,12.9
1.90,1.42,1.785,1.77,DUE,DUET Grp forus,1.775,1.5,"14,378",1.775,1.785,20,p,0.22,-,11.27,4.39,40.4
1.165,0.645,0.935,0.91,ESG,Eastern Star Gas,0.915,1,"31,661",0.91,0.92,-,,-,-,-,-0.8,-
4.40,1.18,1.225,1.185,ELD,Elders Ltd,1.195,0.5,"18,251",1.185,1.195,-,,-,0.37,-,-51.51,-
16.56,12.86,16.56,16.30,EAU,Eldorado Gold cdi  1:1,16.51,46,"1,242",15.70,16.56,-,,-,-,-,-,-
0.995,0.325,0.70,0.68,EHL,Emeco Hldgs,0.69,0.5,"23,792",0.685,0.70,2,,-,0.71,2.90,-4.2,-
28.28,15.33,15.92,15.54,ERA,Energy Res,15.78,39,"5,424",15.70,15.85,39,f,3.66,5.10,2.47,142.9,11.0
0.72,0.25,0.53,0.505,EWC,Energy World Corp,0.515,,"10,679",0.51,0.515,-,,-,0.30,-,3.02,17.1
0.595,0.355,0.53,0.52,ENV,Envestra Ltd,0.52,,"10,656",0.52,0.525,5.5,p,0.63,-0.05,10.58,3.49,14.9
4.78,2.18,4.38,4.28,EQN,Equinox Min Ltd cdi,4.35,3,"20,990",4.33,4.41,-,,-,-,-,-30.1,-
11.45,4.272,7.39,7.20,EXT,Extract Res,7.30,18,"2,887",7.20,7.48,-,,-,-,-,-4.96,-
1.885,0.985,1.74,1.72,FXJ,Fairfax Media Ltd,1.725,-1,"133,561",1.72,1.725,1.1,,8.45,-0.31,0.64,9.3,18.5
0.895,0.405,0.88,0.85,FKP,FKP Prop Grp stp,0.855,1,"26,014",0.85,0.865,1.95,,-,1.27,2.28,-10.3,-
9.74,5.30,9.58,9.41,FWD,Fleetwood Corp,9.50,7,"2,859",9.45,9.50,66,f,0.98,2.12,6.95,64.7,14.7
21.43,6.12,19.94,19.55,FLT,Flight Centre,19.85,-15,"6,582",19.80,20.07,26,f,2.44,2.56,1.31,63.4,31.3
5.57,2.37,4.80,4.58,FMG,Fortescue Metals Grp,4.58,-15,"158,922",4.58,4.60,-,,-,-,-,-16.13,-
5.89,4.85,5.45,5.36,FGL,Foster's Grp,5.44,,"75,703",5.37,5.45,27.25,f,0.73,0.52,5.01,19.8,27.5
1.45,0.665,1.235,1.175,GBG,Gindalbie Metals,1.18,-2.5,"36,377",1.18,1.185,-,,-,-,-,-0.95,-
1.78,1.16,1.46,1.435,GFF,Goodman Fielder,1.46,2,"88,423",1.445,1.465,11.25,,1.28,-0.16,7.71,14.4,10.1
0.75,0.182,0.725,0.70,GMG,Goodman Grp forus,0.715,2,"361,217",0.715,0.72,1.5,,-,0.50,2.10,-31.3,-
0.71,0.373,0.59,0.58,GPT,GPT Grp stp,0.585,0.5,"917,342",0.585,0.59,4.5,,-,0.69,7.69,-14.5,-
8.85,5.20,5.91,5.75,GNC,Graincorp Ltd,5.77,,"11,531",5.75,5.90,7.27,f,11.96,6.79,1.26,86.92,6.6
10.62,5.95,9.12,8.92,GUD,GUD Hldgs,9.05,5,"3,006",9.00,9.17,61,f,1.18,1.09,6.74,71.73,12.6
1.325,0.455,0.535,0.52,GNS,Gunns Ltd,0.525,1.5,"32,492",0.515,0.525,2,,0.75,1.59,3.81,1.5,35.0
3.50,2.21,3.23,3.18,GWT,GWA Intl,3.19,1,"5,913",3.18,3.20,18,f,0.89,0.28,5.64,15.94,20.0
4.85,2.75,3.47,3.41,HVN,Harvey Norman,3.41,-4,"105,102",3.40,3.42,13,f,1.98,2.10,3.81,25.78,13.2
2.30,1.08,1.725,1.69,HST,Hastie Grp Ltd,1.725,6,"25,674",1.70,1.725,10,f,2.22,-0.26,5.80,22.2,7.8
1.425,0.633,1.355,1.345,HDF,Hastings Divers stp,1.355,2,"11,731",1.345,1.36,12,,-,1.23,8.86,-12.55,-
5.18,3.71,4.52,4.37,HSP,Healthscope Ltd,4.37,-3,"6,734",4.35,4.50,22.5,f,1.32,0.66,5.15,29.78,14.7
2.67,1.56,2.46,2.40,HGG,Henderson Grp cdi  1:1,2.42,3,"23,339",2.40,2.45,12.15,,0.27,-0.18,5.02,3.23,74.9
2.93,1.45,2.55,2.51,HIL,Hills Ind Ltd,2.51,-3,"4,949",2.50,2.52,9,f,0.66,1.39,3.59,5.9,42.5
5.04,2.70,4.75,4.61,ILU,Iluka Res,4.65,-2,"54,613",4.60,4.72,-,,-,2.58,-,-26.8,-
3.83,2.14,3.28,3.23,IPL,Incitec Pivot,3.25,2,"107,249",3.23,3.25,4.4,,-,0.14,1.35,-11.7,-
5.52,3.20,4.70,4.43,IGO,Independence Grp,4.64,21,"3,929",4.50,4.65,5,f,5.04,1.30,1.08,25.18,18.4
1.55,0.95,0.995,0.97,IFN,Infigen Energy stp,0.98,1,"36,124",0.96,0.99,4.5,,6.88,0.55,4.59,30.95,3.2
0.603,0.131,0.45,0.435,IIF,ING Industrial Fd unt,0.435,-1,"82,608",0.435,0.44,1.8,p,-,0.60,4.14,-78.3,-
0.67,0.345,0.62,0.61,IOF,ING Office Fd stp,0.615,1.5,"166,946",0.615,0.62,5.05,,-,0.74,8.21,-16.7,-
4.21,3.32,3.86,3.78,IAG,Insurance Aust Grp,3.84,6,"69,255",3.82,3.85,14.5,f,1.73,1.29,3.78,25.07,15.3
1.71,1.07,1.135,1.12,ITO,Intoll Grp stp,1.125,,"93,401",1.12,1.13,12,,-,1.78,10.67,-16.38,-
6.50,4.95,6.29,6.18,IVC,Invocare Ltd,6.29,14,"2,146",6.20,6.30,25.25,f,1.30,0.48,4.01,32.9,19.1
7.40,3.372,6.85,6.53,IFL,IOOF Hldgs Ltd,6.60,-19,"11,641",6.57,6.60,21,f,0.93,0.56,3.18,19.5,33.8
9.30,6.01,8.65,8.48,IRE,IRESS Market Tech,8.51,-7,"3,813",8.47,8.55,34,f,1.02,0.75,4.00,34.78,24.5
0.93,0.465,0.57,0.54,ISF,iSOFT Group Ltd,0.545,-1.5,"24,003",0.54,0.55,1,,3.66,-0.23,1.83,3.66,14.9
8.86,3.73,7.73,7.49,JHX,James Hardie Ind cdi,7.70,19,"29,778",7.60,7.70,-,,-,-0.40,-,18.89,40.8
