S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4689.6 at 16:47 17/12/2009  Report at 19:05 Thursday 17/12/2009. Processed 19:59 Thursday 17/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.415,0.39,ABP,Abacus Prop stpld,0.405,1.5,"97,933",0.405,0.41,7.75,,-,0.62,19.14,-11.81,-
3.01,1.445,2.67,2.61,ABC,Adelaide Brighton,2.64,3,"33,042",2.62,2.65,14,f,1.49,1.15,5.30,20.8,12.7
15.80,12.83,13.93,13.75,AGK,AGL Energy Ltd,13.77,-3,"28,723",13.77,13.79,54,f,6.63,6.00,3.92,358,3.8
5.60,2.03,4.10,4.03,AJL,AJ Lucas Grp,4.05,,"4,435",4.00,4.07,10.5,f,23.78,2.11,2.59,249.7,1.6
5.91,0.60,4.75,4.54,ALS,Alesco Corp,4.72,23,"7,613",4.50,4.78,7,f,-,0.49,1.48,-13.94,-
2.00,0.683,1.79,1.755,AWC,Alumina Ltd,1.79,5,"291,339",1.76,1.79,12,,0.79,1.30,6.70,9.42,19.0
6.29,3.50,6.19,6.09,AMC,Amcor Ltd,6.16,-1,"80,450",6.12,6.19,34,,0.74,1.61,5.52,25.3,24.3
6.97,3.52,6.43,6.26,AMP,AMP Ltd,6.35,25,"725,981",6.34,6.35,30,p,0.99,0.67,4.72,29.6,21.5
12.70,7.51,10.63,10.34,ANN,Ansell Ltd,10.45,-6,"10,589",10.25,10.45,28,,3.19,1.98,2.68,89.2,11.7
25.25,11.83,21.76,21.25,ANZ,ANZ Banking Grp,21.58,8,"212,031",21.55,21.59,102,f,1.67,10.72,4.73,170.4,12.7
3.40,2.50,3.40,3.23,APA,APA Grp stpld,3.36,14,"25,045",3.35,3.40,31,,0.52,1.18,9.23,16.2,20.7
