S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4960.3 at 16:34 8/4/2010  Report at 19:05 Thursday 8/4/2010. Processed 19:48 Thursday 8/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.41,0.395,ABP,Abacus Prop stp,0.405,1,"47,601",0.405,0.41,5.75,,-,0.60,14.20,-2.32,-
3.01,1.88,2.79,2.75,ABC,Adelaide Brighton,2.76,,"18,026",2.76,2.77,13.5,f,1.51,1.21,4.89,20.4,13.5
15.46,13.07,15.35,15.13,AGK,AGL Energy Ltd,15.28,6,"14,723",15.25,15.30,57,f,0.47,6.21,3.73,27,56.6
5.91,2.55,3.07,3.01,ALS,Alesco Corp,3.01,-6,"5,252",3.01,3.04,14,f,-,0.65,4.65,-17.36,-
2.06,1.08,1.845,1.785,AWC,Alumina Ltd,1.835,0.5,"205,502",1.825,1.835,2,f,-,1.21,1.09,-1.2,-
6.42,4.201,6.39,6.31,AMC,Amcor Ltd,6.32,5,"39,067",6.30,6.33,29.5,,0.71,2.25,4.67,20.9,30.2
6.97,4.55,6.41,6.35,AMP,AMP Ltd,6.36,-3,"49,037",6.35,6.39,30,p,1.24,0.80,4.72,37.1,17.1
12.87,7.58,12.09,11.90,ANN,Ansell Ltd,11.96,,"9,252",11.89,12.08,29,,2.82,1.92,2.42,81.7,14.6
25.72,14.90,25.48,25.18,ANZ,ANZ Banking Grp,25.18,-33,"58,292",25.17,25.20,102,f,1.67,10.72,4.05,170.4,14.8
3.68,2.60,3.59,3.54,APA,APA Grp stp,3.55,-3,"11,130",3.55,3.60,31.75,,0.79,-,8.94,25,14.2
2.61,1.129,2.34,2.31,APN,APN News & Media,2.32,,"15,381",2.30,2.32,4,f,4.17,-0.78,1.72,16.7,13.9
7.95,3.74,7.36,7.27,AQP,Aquarius Platinum,7.35,-20,"14,701",7.34,7.36,2.26,,9.20,-,0.31,20.79,35.4
11.38,2.60,10.97,10.79,AQA,Aquila Res,10.96,-2,"6,511",10.90,10.99,-,,-,-,-,-14.8,-
1.845,1.165,1.43,1.385,AAD,Ardent Leisure stp,1.395,-1,"8,706",1.395,1.405,14.3,,0.19,1.10,10.25,2.73,51.1
5.75,3.24,4.49,4.44,ALL,Aristocrat Leisure,4.45,1,"13,130",4.42,4.47,4.5,,-,0.07,1.01,-31.3,-
5.31,2.91,5.08,5.03,AOE,Arrow Energy,5.07,4,"52,108",5.05,5.07,-,,-,2.13,-,15.38,33.0
1.94,0.857,1.89,1.865,AIO,Asciano Grp stp,1.875,0.5,"120,111",1.865,1.88,-,,-,0.10,-,-41.9,-
37.90,30.50,34.46,33.77,ASX,ASX Ltd,34.37,33,"12,153",34.33,34.40,163.6,f,1.10,3.19,4.76,180.6,19.0
2.93,1.21,2.88,2.80,AGO,Atlas Iron Ltd,2.81,-1,"36,479",2.81,2.82,-,,-,-,-,-15.5,-
5.95,2.82,4.40,4.32,AAX,Ausenco Ltd,4.38,6,"2,506",4.32,4.40,9.5,f,2.00,0.62,2.17,19,23.1
1.95,1.18,1.445,1.39,AAC,Aust Agriculture,1.41,-1,"20,212",1.385,1.41,-,,-,2.42,-,-20.3,-
2.05,1.18,2.01,1.98,AIX,Aust Infra unt,1.99,-1,"15,794",1.98,2.01,10,p,1.94,2.62,5.03,19.37,10.3
1.465,0.67,1.205,1.18,AUN,Austar United,1.195,1.5,"45,824",1.19,1.195,-,,-,-0.31,-,4.7,25.4
0.585,0.298,0.56,0.535,ALZ,Australand Prop stp,0.555,1.5,"67,723",0.555,0.56,5,,-,0.68,9.01,-13.4,-
2.26,1.415,2.22,2.16,AVO,Avoca Res,2.20,6,"23,236",2.17,2.20,-,,-,0.79,-,12.49,17.6
1.337,0.791,1.03,1.005,AWB,AWB Ltd,1.025,,"65,115",1.025,1.03,-,,-,1.81,-,18.5,5.5
3.17,2.17,2.84,2.74,AWE,AWE Ltd,2.74,-9,"31,274",2.74,2.75,-,,-,1.74,-,1.43,191.6
6.72,3.51,6.35,6.30,AXA,AXA Asia Pacific,6.34,4,"125,741",6.32,6.35,18.5,p,1.89,1.12,2.92,34.89,18.2
13.49,7.384,12.02,11.90,BOQ,Bank of Qld,11.91,-14,"3,403",11.91,12.00,52,f,1.46,6.62,4.37,75.9,15.7
1.04,0.655,0.765,0.75,BPT,Beach Energy Ltd,0.755,-0.5,"50,162",0.755,0.76,1.75,p,9.17,1.27,2.32,16.05,4.7
10.48,5.901,10.14,10.05,BEN,Bendigo & Adelaide,10.06,-1,"6,652",10.02,10.10,43,f,0.83,5.16,4.27,35.53,28.3
44.93,31.25,43.76,43.60,BHP,BHP Billiton Ltd,43.75,-82,"150,375",43.72,43.75,95.15,f,1.95,8.76,2.17,185.29,23.6
12.19,7.64,11.29,11.15,BBG,Billabong Intl,11.26,-3,"8,048",11.22,11.30,36,p,1.59,0.84,3.20,57.2,19.7
3.336,0.615,2.34,2.28,BTA,Biota Hldgs,2.33,5,"3,532",2.33,2.34,-,,-,0.60,-,36.6,6.4
3.48,1.812,2.98,2.94,BSL,BlueScope Steel,2.97,-2,"68,688",2.96,2.97,5,,-,2.47,1.68,-61.37,-
0.41,0.085,0.35,0.33,BLY,Boart Longyear,0.35,1.5,"823,836",0.345,0.35,-,,-,0.14,-,-0.67,-
6.40,3.46,5.88,5.75,BLD,Boral Ltd,5.80,-5,"26,606",5.77,5.81,12.5,f,1.82,4.23,2.16,22.7,25.6
7.97,2.82,7.84,7.75,BKN,Bradken Ltd,7.76,-9,"7,225",7.75,7.80,26,f,1.67,1.58,3.35,43.3,17.9
8.37,5.06,7.18,7.10,BXB,Brambles Ltd,7.13,-5,"45,849",7.13,7.17,25,p,1.38,0.66,3.51,34.45,20.7
1.975,1.55,1.96,1.94,BWP,Bunnings Warehouse unt,1.945,-1.5,"9,850",1.94,1.96,10.97,,1.27,1.83,5.64,13.89,14.0
7.09,4.71,5.75,5.68,CAB,Cabcharge Aust,5.74,4,"7,659",5.70,5.79,34,f,1.44,-,5.92,48.9,11.7
14.00,8.01,12.13,11.81,CTX,Caltex Aust,12.13,16,"15,054",12.04,12.14,25,f,4.65,10.48,2.06,116.3,10.4
0.885,0.355,0.495,0.485,CVN,Carnarvon Pet,0.485,-1,"12,905",0.485,0.49,-,,-,0.05,-,3.3,14.7
5.86,3.56,5.48,5.27,CRZ,Carsales Com Ltd,5.27,-7,"2,968",5.26,5.27,6.6,f,1.24,0.01,1.25,8.2,64.3
4.49,1.67,4.48,4.35,CEY,Centennial Coal,4.43,10,"27,160",4.40,4.44,8,p,1.98,1.87,1.81,15.8,28.0
2.12,1.415,1.86,1.845,CFX,CFS Retail Prop unt,1.85,0.5,"128,590",1.85,1.865,12.5,,-,1.99,6.76,-1.9,-
4.50,1.665,4.22,4.15,CGF,Challenger FSG Ltd,4.20,-4,"32,509",4.17,4.22,13.5,,2.61,3.36,3.21,35.2,11.9
0.749,0.299,0.695,0.68,CHC,Charter Hall Grp forus,0.685,,"21,949",0.685,0.69,2.6,,-,0.60,3.80,-23.57,-
0.355,0.14,0.285,0.28,CQO,Charter Hall Office unt,0.285,0.5,"151,622",0.28,0.285,2.5,,4.01,0.44,8.77,10.03,2.8
0.735,0.265,0.55,0.535,CQR,Charter Hall Retail unt,0.54,,"76,180",0.535,0.54,6,,-,0.72,11.11,-45.58,-
11.72,8.16,11.54,11.37,CCL,Coca-Cola Amatil,11.44,9,"18,240",11.40,11.45,43.5,f,1.39,1.38,3.80,60.5,18.9
73.90,47.03,73.88,72.87,COH,Cochlear Ltd,73.35,20,"2,186",73.02,73.55,190,f,1.27,3.25,2.59,242.2,30.3
58.65,33.95,57.97,57.25,CBA,C'wlth Bank  of Aust ,57.93,46,"40,794",57.85,57.95,235,f,1.41,-,4.06,330.4,17.5
1.045,0.675,0.925,0.91,CPA,C'wlth Prop ord unt   ,0.91,-2,"140,090",0.91,0.915,6.85,,-,1.11,7.53,-11.41,-
12.90,8.31,12.72,12.56,CPU,Computershare Ltd,12.59,-13,"14,744",12.56,12.64,25,p,2.27,-1.54,1.99,56.84,22.1
0.49,0.273,0.47,0.46,CEU,ConnectEast stp,0.465,,"66,140",0.465,0.47,2,,-,-,4.30,-21.74,-
3.44,1.965,3.15,3.07,CMJ,Consolidated Media,3.07,-7,"21,945",3.01,3.10,16.5,f,3.48,0.88,5.37,57.44,5.3
11.66,8.32,9.04,8.87,CRG,Crane Grp Ltd,8.90,-10,"1,913",8.90,9.07,46,f,0.85,4.41,5.17,39,22.8
9.39,6.33,8.26,8.18,CWN,Crown Ltd,8.20,-11,"18,834",8.19,8.25,37,p,-,3.24,4.51,-92.35,-
36.82,28.43,36.35,35.95,CSL,CSL Ltd,36.08,-5,"11,767",36.05,36.10,75,,2.85,6.11,2.08,213.41,16.9
2.18,1.28,1.755,1.73,CSR,CSR Ltd,1.75,,"65,946",1.745,1.75,4,f,-,0.87,2.29,-45.1,-
6.59,1.95,5.23,5.00,CDU,Cudeco Ltd,5.13,13,"9,186",5.13,5.20,-,,-,-,-,0.42,1221.4
5.96,2.90,4.76,4.69,DJS,David Jones Ltd,4.69,-5,"18,890",4.69,4.71,29,f,1.14,1.22,6.18,33,14.2
0.89,0.655,0.835,0.82,DXS,DEXUS Prop Grp stp,0.825,0.5,"309,818",0.825,0.83,6.15,,-,0.95,7.45,-11.03,-
9.44,4.41,7.32,7.25,DOW,Downer EDI Ltd,7.30,4,"16,774",7.26,7.32,29.1,,1.87,2.15,3.99,54.4,13.4
