S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Monday, November 7, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4335.3 at 2011-11-07T16:45:46. Report at Monday, November 7, 2011. Processed Tuesday at 2011-11-08T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.45,.42,1.875,1.85,ABP,Abacus Prop stp,1.865,-.5,2507,1.85,1.87,16.50,,.28,2.76,8.85,4.66,40.0,,
4.30,2.49,3.39,3.22,ACR,Acrux,3.27,-5,4894,3.22,3.29,-,,-,-,-,34.73,9.4,,
3.692,2.22,2.95,2.89,ABC,Adelaide Brighton,2.95,+4,7987,2.90,2.96,16.50,f,1.38,1.17,5.59,22.80,12.9,,
16.38,12.50,14.68,14.53,AGK,AGL Energy,14.63,-10,12744,14.51,14.70,60.00,f,2.04,6.95,4.10,122.40,12.0,,
11.68,7.60,11.65,11.46,AQG,Alacer Gold cdi,11.65,+26,5244,11.56,11.70,-,,-,-,-,-,-,,
2.72,1.32,1.53,1.50,AWC,Alumina,1.515,+1,74894,1.50,1.52,6.83,f,.28,1.14,4.51,1.88,80.6,,
7.43,5.87,7.23,7.10,AMC,Amcor,7.22,+8,39084,7.10,7.22,35.00,,.83,1.37,4.85,29.10,24.8,,
5.82,3.61,4.26,4.20,AMP,AMP,4.24,-,30021,4.23,4.25,30.00,p,1.05,.97,7.08,31.40,13.5,,
14.70,11.82,14.29,14.10,ANN,Ansell,14.29,+19,3386,14.00,14.30,33.00,,2.80,2.44,2.31,92.40,15.5,,
25.96,17.63,21.25,20.90,ANZ,ANZ Banking Grp,21.19,+17,78378,21.18,21.24,140.00,f,1.49,11.44,6.61,208.20,10.2,,
4.45,3.53,4.40,4.33,APA,APA Grp stp,4.38,-1,10642,4.34,4.38,34.40,,.57,1.51,7.85,19.70,22.2,,
2.01,.735,.89,.87,APN,APN News & Media,.89,-,10615,.87,.89,10.50,f,-,-.63,11.80,-7.00,-,,
6.81,2.51,2.68,2.53,AQP,Aquarius Platinum,2.55,-1,16195,2.55,2.62,7.71,,-,-,3.02,-2.10,-,,
10.31,4.32,6.24,6.03,AQA,Aquila Res,6.22,+11,2055,6.11,6.22,-,,-,-,-,-17.70,-,,
1.59,.955,1.055,1.03,AAD,Ardent Leisure Grp stp,1.04,-1.5,10264,1.04,1.05,11.50,,1.00,.90,11.06,11.51,9.0,,
3.72,1.88,2.46,2.395,ALL,Aristocrat Leisure,2.44,+4,6386,2.39,2.46,4.00,,2.48,.17,1.64,9.90,24.6,,
1.795,1.33,1.505,1.48,AIO,Asciano,1.49,-,60575,1.485,1.49,2.00,f,3.00,-,1.34,6.00,24.8,,
12.22,6.50,10.82,10.63,AZT,Aston Res,10.80,+12,2607,10.54,11.19,-,,-,-,-,127.00,8.5,,
39.18,25.83,30.55,30.05,ASX,ASX,30.36,+22,6375,30.32,30.37,183.20,f,1.10,4.01,6.03,201.60,15.1,,
4.34,2.58,3.20,3.06,AGO,Atlas Iron,3.09,-12,53822,3.08,3.10,3.00,,8.90,1.98,.97,26.70,11.6,,
3.71,1.40,3.24,3.15,AUT,Aurora Oil & Gas,3.20,-3,21155,3.15,3.20,-,,-,-,-,1.73,185.0,,
3.94,2.31,2.92,2.86,ASL,Ausdrill,2.89,-,6369,2.85,2.92,12.00,f,2.26,2.06,4.15,27.13,10.7,,
2.02,1.62,1.91,1.89,AIX,Aust Infrastructure Fd unt,1.895,-1.5,15154,1.875,1.90,10.00,p,3.42,2.85,5.28,34.20,5.5,,
1.46,.865,1.165,1.155,AUN,Austar United,1.16,-.5,20952,1.155,1.19,-,,-,-.14,-,13.30,8.7,,
3.20,2.17,2.56,2.49,ALZ,Australand Prop stp,2.50,-7,2070,2.49,2.57,21.00,,1.47,3.55,8.40,30.90,8.1,,
1.90,.905,1.375,1.35,AWE,AWE,1.365,+.5,6594,1.34,1.365,-,,-,1.66,-,-22.53,-,,
12.32,6.46,8.54,8.42,BOQ,Bank of Qld,8.50,+7,6615,8.45,8.54,54.00,f,1.24,7.95,6.35,67.10,12.7,,
1.30,.405,.74,.70,BTU,Bathurst Res,.73,-1.5,14379,.71,.74,-,,-,-,-,-2.76,-,,
1.27,.65,1.225,1.185,BPT,Beach Energy,1.225,+2.5,25186,1.215,1.225,1.75,f,-,1.15,1.43,-8.81,-,,
.995,.49,.785,.745,BDR,Beadell Resources,.78,+2.5,26301,.775,.78,-,,-,-,-,-5.22,-,,
10.45,7.55,9.34,9.13,BEN,Bendigo & Adelaide Bk,9.29,+7,7018,9.20,9.30,60.00,f,1.53,5.75,6.46,91.50,10.2,,
49.81,33.68,38.27,37.40,BHP,BHP Billiton,37.70,-25,98906,37.60,37.72,97.94,f,4.08,9.90,2.60,399.57,9.4,,
9.07,2.81,4.19,4.11,BBG,Billabong Int'l,4.12,-4,11779,4.11,4.15,29.00,p,1.63,-.29,7.04,47.40,8.7,,
2.38,.635,.77,.73,BSL,BlueScope Steel,.74,-2,120161,.735,.745,2.00,,-,1.97,2.70,-57.40,-,,
