S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4586.5 at 17:04 3/8/2010  Report at 19:05 Tuesday 3/8/2010. Processed 19:09 Tuesday 3/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.42,0.41,ABP,Abacus Prop stp,0.42,1,"34,533",0.415,0.42,3.9,,-,0.60,9.29,-2.32,-
3.35,2.31,3.35,3.15,ABC,Adelaide Brighton,3.15,-4,"40,380",3.14,3.17,13.5,f,1.51,1.21,4.29,20.4,15.4
15.69,13.37,14.97,14.81,AGK,AGL Energy Ltd,14.93,3,"7,023",14.82,14.94,57,f,0.47,6.21,3.82,27,55.3
5.91,2.25,2.67,2.60,ALS,Alesco Corp,2.61,-1,"2,384",2.60,2.62,7,,-,0.60,2.68,-132.84,-
2.06,1.45,1.645,1.62,AWC,Alumina Ltd,1.635,4,"184,157",1.63,1.64,2,f,-,1.21,1.22,-1.2,-
7.04,4.473,6.67,6.50,AMC,Amcor Ltd,6.55,-3,"49,705",6.54,6.56,29.5,,0.71,2.25,4.50,20.9,31.3
6.97,5.06,5.44,5.36,AMP,AMP Ltd,5.37,,"48,480",5.36,5.38,30,p,1.24,0.80,5.59,37.1,14.5
13.73,9.07,13.17,12.95,ANN,Ansell Ltd,13.00,,"6,401",12.90,13.19,29,,2.82,1.92,2.23,81.7,15.9
26.23,18.73,23.55,23.25,ANZ,ANZ Banking Grp,23.37,5,"77,629",23.30,23.37,108,f,1.34,9.99,4.62,144.8,16.1
3.83,2.63,3.79,3.74,APA,APA Grp stp,3.78,3,"6,832",3.77,3.79,31.75,,0.79,-,8.40,25,15.1
2.61,1.63,2.19,2.12,APN,APN News & Media,2.13,,"7,615",2.10,2.14,4,f,4.17,-0.78,1.88,16.7,12.8
7.95,3.89,4.98,4.82,AQP,Aquarius Platinum,4.87,8,"23,691",4.78,4.92,2.26,,9.20,-,0.46,20.79,23.4
11.38,5.382,8.00,7.67,AQA,Aquila Res,7.99,45,"10,653",7.95,8.00,-,,-,-,-,-14.8,-
1.845,0.94,1.02,1.00,AAD,Ardent Leisure stp,1.02,0.5,"10,857",0.995,1.04,14.3,,0.19,1.10,14.02,2.73,37.4
5.75,3.34,3.46,3.38,ALL,Aristocrat Leisure,3.45,8,"24,122",3.43,3.46,4.5,,-,0.07,1.30,-31.3,-
1.94,1.435,1.745,1.715,AIO,Asciano Grp stp,1.725,0.5,"106,411",1.72,1.73,-,,-,0.10,-,-41.9,-
37.16,28.02,29.73,29.33,ASX,ASX Ltd,29.73,58,"7,919",29.67,29.75,163.6,f,1.10,3.19,5.50,180.6,16.5
3.05,1.57,2.14,2.09,AGO,Atlas Iron Ltd,2.11,2,"32,668",2.11,2.12,-,,-,-,-,-15.5,-
5.95,1.71,2.60,2.55,AAX,Ausenco Ltd,2.60,10,"10,659",2.59,2.60,9.5,f,2.00,0.62,3.65,19,13.7
2.09,1.44,1.845,1.81,AIX,Aust Infra unt,1.845,2.5,"13,276",1.84,1.845,10,,1.94,2.62,5.42,19.37,9.5
1.465,0.84,0.955,0.935,AUN,Austar United,0.945,0.5,"42,196",0.94,0.945,-,,-,-0.28,-,3.5,27.0
3.05,2.125,2.73,2.69,ALZ,Australand Prop stp,2.71,1,"11,449",2.70,2.71,12,,1.24,3.44,4.43,14.9,18.2
2.99,1.48,2.74,2.67,AVO,Avoca Res,2.71,,"6,371",2.68,2.71,-,,-,0.79,-,12.49,21.7
1.337,0.865,1.035,1.015,AWB,AWB Ltd,1.03,0.5,"79,233",1.025,1.03,-,,-,1.85,-,3.67,28.1
3.17,1.465,1.62,1.58,AWE,AWE Ltd,1.615,6,"43,134",1.615,1.62,-,,-,1.74,-,1.43,112.9
6.72,4.05,5.45,5.29,AXA,AXA Asia Pacific,5.40,-6,"22,282",5.36,5.46,18.5,p,1.89,1.12,3.43,34.89,15.5
13.49,9.74,10.65,10.47,BOQ,Bank of Qld,10.54,7,"2,750",10.51,10.55,52,f,1.78,7.20,4.93,92.4,11.4
1.04,0.655,0.70,0.68,BPT,Beach Energy Ltd,0.685,-0.5,"32,519",0.685,0.69,1.75,p,9.17,1.27,2.55,16.05,4.3
10.48,7.66,8.40,8.32,BEN,Bendigo & Adelaide,8.38,10,"9,358",8.35,8.38,43,f,0.83,5.16,5.13,35.53,23.6
44.93,35.58,41.17,40.74,BHP,BHP Billiton Ltd,40.98,68,"212,155",40.89,40.98,95.15,f,1.95,8.76,2.32,185.29,22.1
12.32,8.28,9.22,9.10,BBG,Billabong Intl,9.15,5,"5,867",9.07,9.17,36,p,1.59,0.84,3.93,57.2,16.0
3.336,0.85,1.035,1.00,BTA,Biota Hldgs,1.00,-0.5,"5,853",0.99,1.01,-,,-,0.60,-,36.6,2.7
3.41,2.03,2.48,2.45,BSL,BlueScope Steel,2.47,5,"103,991",2.46,2.47,-,,-,2.47,-,-61.37,-
4.10,2.299,3.20,3.14,BLY,Boart Longyear,3.16,4,"27,545",3.15,3.16,-,,-,0.14,-,-0.67,-
6.40,4.15,4.46,4.36,BLD,Boral Ltd,4.44,11,"47,270",4.40,4.47,12.5,f,1.82,4.23,2.82,22.7,19.6
8.14,5.16,7.86,7.73,BKN,Bradken Ltd,7.81,7,"7,061",7.80,7.89,26,f,1.67,1.58,3.33,43.3,18.0
8.37,5.22,5.58,5.47,BXB,Brambles Ltd,5.58,13,"108,156",5.57,5.59,25,p,1.38,0.66,4.48,34.45,16.2
2.09,1.66,1.935,1.89,BWP,Bunnings Warehouse unt,1.93,3,"13,248",1.89,1.94,10.97,,1.27,1.83,5.68,13.89,13.9
6.66,4.35,4.56,4.52,CAB,Cabcharge Aust,4.54,3,"1,793",4.51,4.57,34,f,1.44,-,7.49,48.9,9.3
13.63,8.01,10.76,10.55,CTX,Caltex Aust,10.75,41,"8,287",10.71,10.75,25,f,4.65,10.48,2.33,116.3,9.2
0.655,0.30,0.405,0.39,CVN,Carnarvon Pet,0.39,-0.5,"42,893",0.39,0.395,-,,-,0.05,-,3.3,11.8
5.86,3.56,5.10,4.99,CRZ,Carsales Com Ltd,5.10,11,"3,377",5.05,5.10,6.6,f,1.24,0.01,1.29,8.2,62.2
6.05,2.94,6.00,5.98,CEY,Centennial Coal,5.98,-2,"34,017",5.98,5.99,8,p,1.98,1.87,1.34,15.8,37.8
2.12,1.695,1.925,1.90,CFX,CFS Retail Prop unt,1.92,2,"108,575",1.915,1.92,12.5,,-,1.99,6.51,-1.9,-
4.50,2.40,3.58,3.48,CGF,Challenger FSG Ltd,3.55,-1,"24,702",3.51,3.56,13.5,,2.61,3.36,3.80,35.2,10.1
0.79,0.427,0.62,0.60,CHC,Charter Hall Grp forus,0.615,1.5,"63,845",0.61,0.62,3.2,,-,0.60,5.20,-23.57,-
0.355,0.22,0.255,0.245,CQO,Charter Hall Office unt,0.255,0.5,"165,930",0.25,0.255,2.5,,4.01,0.44,9.80,10.03,2.5
0.735,0.47,0.545,0.53,CQR,Charter Hall Retail unt,0.545,1,"68,666",0.54,0.545,6,,-,0.72,11.01,-45.58,-
12.15,9.21,11.52,11.30,CCL,Coca-Cola Amatil,11.42,-9,"28,877",11.39,11.43,43.5,f,1.39,1.38,3.81,60.5,18.9
79.11,56.27,72.52,70.15,COH,Cochlear Ltd,70.31,-98,"4,346",70.30,70.35,190,f,1.27,3.25,2.70,242.2,29.0
60.00,43.23,54.20,53.51,CBA,C'wlth Bank  of Aust ,53.75,34,"42,924",53.65,53.80,235,f,1.41,-,4.37,330.4,16.3
1.045,0.735,0.96,0.945,CPA,C'wlth Prop ord unt   ,0.96,2,"101,696",0.955,0.96,6.85,,-,1.11,7.14,-11.41,-
12.90,9.51,10.38,10.28,CPU,Computershare Ltd,10.34,15,"27,896",10.28,10.34,25,p,2.27,-1.54,2.42,56.84,18.2
0.49,0.33,0.405,0.395,CEU,ConnectEast stp,0.40,-0.5,"55,530",0.395,0.40,2,,-,-,5.00,-21.74,-
11.66,7.76,8.73,8.46,CRG,Crane Grp Ltd,8.53,-26,"3,040",8.52,8.73,40,f,1.04,4.50,4.69,41.7,20.5
9.39,6.98,8.27,8.08,CWN,Crown Ltd,8.20,16,"11,954",8.03,8.21,37,p,-,3.24,4.51,-92.35,-
37.56,30.03,33.71,33.19,CSL,CSL Ltd,33.30,-34,"13,659",33.27,33.30,75,,2.85,6.11,2.25,213.41,15.6
2.18,1.585,1.745,1.72,CSR,CSR Ltd,1.735,,"72,901",1.73,1.735,8.5,f,-,1.04,4.90,-8.2,-
6.59,2.82,4.85,4.76,CDU,Cudeco Ltd,4.84,12,"4,327",4.79,4.85,-,,-,-,-,0.42,1152.4
5.96,4.10,4.82,4.73,DJS,David Jones Ltd,4.78,2,"24,119",4.78,4.79,29,f,1.14,1.22,6.07,33,14.5
0.89,0.66,0.845,0.825,DXS,DEXUS Prop Grp stp,0.835,,"222,452",0.83,0.835,5.1,,-,0.95,6.11,-11.03,-
9.44,3.33,4.74,4.62,DOW,Downer EDI Ltd,4.68,2,"63,387",4.67,4.69,29.1,,1.87,2.15,6.22,54.4,8.6
1.90,1.435,1.67,1.645,DUE,DUET Grp forus,1.655,1.5,"16,629",1.655,1.66,20,,0.22,-,12.08,4.39,37.7
2.78,2.41,2.53,2.49,DLX,Duluxgrp Ltd,2.53,2,"25,437",2.50,2.54,-,,-,-,-,-,-
1.165,0.615,0.885,0.875,ESG,Eastern Star Gas,0.885,1,"21,966",0.88,0.885,-,,-,-,-,-0.8,-
4.20,0.315,0.47,0.455,ELD,Elders Ltd,0.46,0.5,"59,061",0.46,0.465,-,,-,1.63,-,-51.11,-
21.48,12.86,17.75,17.56,EAU,Eldorado Gold cdi,17.75,-25,"1,096",17.57,17.80,4.95,,4.98,-,0.28,24.64,72.0
0.995,0.45,0.735,0.695,EHL,Emeco Hldgs,0.72,2.5,"28,615",0.715,0.72,2,,-,0.71,2.78,-4.2,-
27.37,12.51,14.25,13.85,ERA,Energy Res,14.12,11,"3,633",14.00,14.18,33,f,2.66,-,2.34,87.9,16.1
0.62,0.25,0.515,0.495,EWC,Energy World Corp,0.50,,"40,738",0.50,0.51,-,,-,0.30,-,3.02,16.6
0.595,0.455,0.515,0.50,ENV,Envestra Ltd,0.515,0.5,"12,805",0.505,0.515,5.5,p,0.63,-0.05,10.68,3.49,14.8
5.24,2.70,5.24,5.13,EQN,Equinox Min Ltd cdi,5.21,11,"14,843",5.20,5.22,-,,-,-,-,-30.1,-
11.45,6.29,6.81,6.72,EXT,Extract Res,6.77,,"2,401",6.75,6.81,-,,-,-,-,-4.96,-
