S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Wednesday, January 16, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4765.0 at 2013-01-16T16:43:05. Report at Wednesday, January 16, 2013. Processed Thursday at 2013-01-17T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.30,1.80,2.27,2.22,ABP,Abacus Prop stp,2.25,+3,3723,2.25,2.27,16.50,,.13,2.34,7.33,2.11,106.6,,
4.77,2.64,2.95,2.87,ACR,Acrux,2.93,-,3274,2.93,2.95,8.00,,.56,.17,2.73,4.44,66.0,,
3.40,2.80,3.24,3.21,ABC,Adelaide Brighton,3.21,-,22568,3.21,3.22,16.50,f,1.47,1.23,5.14,24.20,13.3,,
16.01,13.031,15.54,15.375,AGK,AGL Energy,15.40,-5,12626,15.40,15.41,61.00,f,.39,7.26,3.96,23.80,64.7,,
10.47,4.10,4.53,4.29,AQG,Alacer Gold cdi,4.42,+15,12737,4.41,4.46,-,,-,-,-,28.59,15.5,,
13.984,7.23,10.65,10.40,ALQ,ALS,10.61,+4,13974,10.61,10.63,47.00,p,1.60,.58,4.43,75.38,14.1,,
1.395,.625,1.08,1.055,AWC,Alumina,1.055,-1.5,149183,1.055,1.06,2.80,,.69,.96,2.65,1.92,54.9,,
8.60,6.72,8.47,8.33,AMC,Amcor,8.46,+11,36569,8.45,8.46,37.00,,.92,.96,4.37,34.00,24.9,,
5.12,3.71,5.10,5.07,AMP,AMP,5.09,+1,72397,5.09,5.10,26.50,p,.96,1.06,5.21,25.40,20.0,,
16.87,12.76,16.48,16.32,ANN,Ansell,16.40,+16,6072,16.40,16.44,35.50,,2.79,2.43,2.16,99.10,16.5,,
27.63,20.26,25.415,25.27,ANZ,ANZ Banking Grp,25.36,+9,48539,25.35,25.37,145.00,f,1.47,12.22,5.72,213.40,11.9,,
5.80,4.53,5.80,5.68,APA,APA Grp stp,5.80,+11,24391,5.75,5.80,35.00,,.58,1.58,6.03,20.40,28.4,,
6.45,1.86,3.13,2.97,AQA,Aquila Res,3.12,-2,8389,3.10,3.14,-,,-,-,-,-.06,-,,
1.565,1.03,1.50,1.46,AAD,Ardent Leisure Grp stp,1.485,+2,22622,1.475,1.49,11.70,,.33,.80,7.88,3.87,38.4,,
3.44,2.27,3.39,3.265,ALL,Aristocrat Leisure,3.33,-7,21872,3.32,3.33,10.00,,1.40,.33,3.00,14.00,23.8,,
1.375,.50,.982,.927,ARI,Arrium,.94,-4,91658,.94,.945,6.00,,.72,1.20,6.38,4.30,21.9,,
4.97,4.09,4.81,4.71,AIO,Asciano,4.78,+3,32634,4.78,4.79,7.50,f,3.29,.65,1.57,24.70,19.4,,
33.49,27.53,33.09,32.66,ASX,ASX,33.08,+34,8572,33.04,33.08,177.90,f,1.09,3.85,5.38,193.70,17.1,,
3.43,1.145,1.64,1.60,AGO,Atlas Iron,1.61,-1,52823,1.61,1.615,3.00,,-,1.90,1.86,-13.00,-,,
4.03,3.07,3.89,3.84,AZJ,Aurizon Hldgs,3.86,+2,36316,3.86,3.87,8.30,,2.18,2.98,2.15,18.10,21.3,,
4.26,2.84,3.57,3.50,AUT,Aurora Oil & Gas,3.50,-10,9852,3.50,3.51,-,,-,-,-,8.13,43.1,,
4.34,1.98,2.85,2.76,ASL,Ausdrill,2.85,+6,7891,2.84,2.85,14.50,f,2.57,2.33,5.09,37.28,7.6,,
3.26,1.965,3.14,3.13,AIX,Aust Infrastructure Fd unt,3.13,-,17606,3.13,3.14,10.50,,3.01,3.01,3.35,31.57,9.9,,
3.52,2.19,3.47,3.37,ALZ,Australand Prop stp,3.43,+3,9823,3.42,3.43,21.50,,1.17,3.46,6.27,25.20,13.6,,
1.995,1.175,1.22,1.185,AWE,AWE,1.20,-,33644,1.19,1.20,-,f,-,1.41,-,-12.74,-,,
7.96,6.13,7.895,7.78,BOQ,Bank of Qld,7.89,+12,15577,7.88,7.89,52.00,f,-,6.94,6.59,-10.20,-,,
.87,.26,.435,.405,BTU,Bathurst Res,.415,-1,20936,.415,.42,-,,-,-,-,-3.12,-,,
1.763,.88,1.51,1.485,BPT,Beach Energy,1.50,+.5,47443,1.50,1.505,2.25,f,6.41,1.28,1.50,14.43,10.4,,
1.135,.52,1.047,.997,BDR,Beadell Resources,1.04,+1,61541,1.04,1.05,-,,-,-,-,-5.40,-,,
8.99,6.82,8.97,8.92,BEN,Bendigo & Adelaide Bk,8.95,+3,6525,8.94,8.95,60.00,f,.81,6.16,6.70,48.60,18.4,,
38.25,30.09,36.40,36.19,BHP,BHP Billiton,36.25,-28,78624,36.24,36.27,106.15,f,2.68,11.37,2.93,284.17,12.8,,
2.514,.737,.99,.957,BBG,Billabong Int'l,.965,-1.5,58658,.965,.97,3.00,,-,.76,3.11,-90.80,-,,
3.77,1.47,3.59,3.50,BSL,BlueScope Steel,3.56,+1,21296,3.56,3.58,-,,-,5.46,-,-234.60,-,,
4.41,1.092,1.95,1.89,BLY,Boart Longyear,1.95,+3,30976,1.94,1.95,11.46,p,3.54,1.62,5.88,40.57,4.8,,
4.89,2.93,4.89,4.41,BLD,Boral,4.80,+44,155141,4.80,4.81,11.00,f,2.16,3.31,2.29,23.79,20.2,,
8.68,4.32,6.33,6.16,BKN,Bradken,6.30,+11,13230,6.28,6.30,41.00,f,1.48,2.07,6.51,60.50,10.4,,
8.00,6.04,7.77,7.67,BXB,Brambles,7.68,-1,48731,7.68,7.69,26.00,p,1.47,.49,3.39,38.17,20.1,,
7.00,2.68,6.42,6.36,BRG,Breville Grp,6.40,+5,1408,6.39,6.40,24.00,f,1.47,.83,3.75,35.35,18.1,,
3.85,1.23,2.34,2.26,BRU,Buru Energy,2.30,-2,6536,2.29,2.30,-,,-,-,-,-2.51,-,,
2.28,1.695,2.28,2.26,BWP,BWP Trust unt,2.28,+2,4366,2.27,2.28,13.50,,.99,1.85,5.92,13.40,17.0,,
6.57,3.57,4.57,4.47,CAB,Cabcharge Aust,4.54,+8,1671,4.54,4.55,35.00,f,1.42,-,7.71,49.70,9.1,,
19.80,11.76,19.36,19.055,CTX,Caltex Aust,19.18,+8,5753,19.15,19.18,45.00,f,-,8.13,2.35,-302.40,-,,
8.64,5.485,6.76,6.59,CDD,Cardno,6.69,-9,8733,6.69,6.71,36.00,p,1.66,.30,5.38,59.81,11.2,,
8.66,4.652,8.50,8.36,CRZ,carsales.com,8.40,-6,14458,8.40,8.41,24.50,f,1.25,.20,2.92,30.60,27.5,,
2.45,1.78,2.31,2.26,CRF,Centro Retail Aust stp,2.30,+2,47657,2.29,2.31,13.10,,-,2.21,5.70,-16.63,-,,
2.04,1.655,2.01,1.97,CFX,CFS Retail Prop stp,1.99,-,80220,1.985,1.99,13.10,,1.10,2.07,6.58,14.42,13.8,,
4.615,2.95,3.785,3.67,CGF,Challenger,3.78,+13,26303,3.76,3.78,18.00,,1.60,2.22,4.76,28.80,13.1,,
3.43,2.00,3.315,3.21,CHC,Charter Hall Grp forus,3.31,+9,8569,3.28,3.31,18.90,,.30,2.13,5.71,5.64,58.7,,
4.06,2.95,3.78,3.715,CQR,Charter Hall Ret REIT unt,3.76,+1,6362,3.76,3.79,26.40,,.12,3.38,7.02,3.24,116.0,,
1.93,.51,.805,.775,CPL,Coalspur Mines,.795,+2,6178,.795,.80,-,,-,-,-,-3.57,-,,
14.19,11.44,13.82,13.64,CCL,Coca-Cola Amatil,13.68,-4,30712,13.67,13.70,54.50,f,1.66,1.88,3.98,90.30,15.1,,
81.80,56.37,81.80,80.90,COH,Cochlear,81.40,+72,1599,81.33,81.40,245.00,p,.41,3.13,3.01,100.00,81.4,,
1.125,.95,1.11,1.075,CPA,C'wlth Prop Office ord unt,1.095,+2,136434,1.09,1.095,6.09,,1.75,1.16,5.56,10.66,10.3,,
63.70,47.50,62.47,62.00,CBA,C'wlth Bank  of Aust,62.29,+54,31772,62.29,62.31,334.00,f,1.34,18.73,5.36,448.90,13.9,,
9.83,7.26,9.83,9.64,CPU,Computershare,9.78,+11,17637,9.78,9.79,28.00,p,.99,-.02,2.86,27.63,35.4,,
11.81,8.04,11.73,11.62,CWN,Crown,11.68,+4,23128,11.68,11.71,37.00,p,1.89,3.45,3.17,69.78,16.7,,
55.20,29.61,54.30,52.89,CSL,CSL,54.21,+184,25451,54.21,54.22,83.00,,2.28,5.08,1.53,189.24,28.6,,
2.14,1.145,2.01,1.965,CSR,CSR,2.01,+3.5,21981,2.00,2.01,10.00,,1.17,2.27,4.98,11.70,17.2,,
4.94,2.95,4.41,4.27,CDU,CuDECO,4.41,+13,1529,4.38,4.41,-,,-,-,-,.44,1002.3,,
2.84,2.10,2.35,2.29,DJS,David Jones,2.34,+4,24678,2.34,2.35,17.50,f,1.11,1.29,7.48,19.40,12.1,,
3.21,2.05,2.57,2.53,DCG,Decmil Grp,2.53,-2,5044,2.53,2.54,10.00,f,2.65,1.06,3.95,26.51,9.5,,
1.055,.84,1.03,1.012,DXS,DEXUS Prop Grp stp,1.03,+1.5,197183,1.025,1.03,5.57,,.67,1.00,5.41,3.75,27.5,,
1.815,.88,1.525,1.502,DML,Discovery Metals,1.505,-,8853,1.50,1.525,-,,-,-,-,-4.69,-,,
4.17,2.89,4.11,4.03,DOW,Downer EDI,4.09,-,6837,4.09,4.10,-,,-,2.42,-,23.72,17.2,,
1.715,.914,1.465,1.445,DLS,Drillsearch Energy,1.445,-1,8485,1.445,1.455,-,,-,.42,-,4.50,32.1,,
2.20,1.69,2.18,2.13,DUE,DUET Grp forus,2.15,-1,42053,2.14,2.15,16.25,,.27,1.41,7.56,4.44,48.4,,
3.97,2.80,3.97,3.90,DLX,DuluxGroup,3.93,+4,8526,3.92,3.94,15.50,f,1.57,.23,3.94,24.30,16.2,,
4.416,3.269,3.53,3.46,EGP,Echo Entertainment,3.51,+4,13522,3.51,3.52,4.00,,1.47,1.15,1.14,5.90,59.5,,
1.197,.447,.675,.625,EHL,Emeco Hldgs,.67,+4,27241,.66,.67,6.00,f,1.91,.74,8.96,11.45,5.9,,
.86,.25,.355,.33,EWC,Energy World Corp,.355,+2.5,5448,.35,.355,-,,-,.26,-,1.16,30.6,,
.97,.75,.935,.92,ENV,Envestra,.925,-.5,12738,.925,.935,5.80,,.84,-.01,6.27,4.90,18.9,,
2.14,1.24,1.695,1.65,EVN,Evolution Mining,1.65,+2,23320,1.645,1.65,-,,-,1.47,-,7.10,23.2,,
.85,.35,.555,.54,FXJ,Fairfax Media,.55,+.5,114313,.545,.55,3.00,f,-,-.20,5.45,-116.20,-,,
3.637,1.12,1.51,1.38,FKP,FKP Prop Grp stp,1.505,+13.5,21293,1.495,1.51,19.60,p,-,6.30,13.02,-204.40,-,,
13.46,8.46,10.39,10.27,FWD,Fleetwood Corp,10.37,+7,3454,10.37,10.39,76.00,f,1.19,2.77,7.33,90.40,11.5,,
7.11,4.34,7.10,7.01,FBU,Fletcher Bldg,7.08,+2,25107,7.08,7.09,24.97,,.85,2.08,3.53,21.30,33.2,,
4.17,1.92,3.61,3.54,FXL,FlexiGroup,3.60,+4,3673,3.60,3.61,12.50,f,1.72,.58,3.47,21.50,16.7,,
29.10,17.01,28.30,27.86,FLT,Flight Centre,28.28,+6,2798,28.28,28.32,112.00,f,1.79,5.04,3.96,200.10,14.1,,
6.18,2.81,4.65,4.57,FMG,Fortescue Metals Grp,4.57,-7,101735,4.57,4.58,8.00,f,6.14,.77,1.75,49.13,9.3,,
.725,.215,.325,.31,GBG,Gindalbie Metals,.32,+1,69758,.32,.325,-,,-,-,-,-2.32,-,,
.735,.45,.62,.61,GFF,Goodman Fielder,.615,-,47354,.61,.615,-,,-,-.03,-,-8.30,-,,
4.69,.625,4.49,4.43,GMG,Goodman Grp forus,4.47,+1,41443,4.46,4.47,18.00,,1.50,2.54,4.03,27.04,16.5,,
3.75,3.00,3.70,3.62,GPT,GPT Grp stp,3.67,+3,46920,3.66,3.67,19.10,,.94,3.65,5.20,17.89,20.5,,
12.534,7.158,12.03,11.88,GNC,GrainCorp,11.96,+4,13799,11.96,11.99,35.00,f,2.93,5.79,2.93,102.60,11.7,,
1.375,.475,.60,.585,GRY,Gryphon Minerals,.585,-.5,10614,.585,.595,-,,-,-,-,-1.80,-,,
8.99,6.817,8.42,8.36,GUD,GUD Hldgs,8.38,-,2234,8.37,8.38,65.00,f,2.04,1.42,7.76,132.30,6.3,,
2.50,1.575,2.21,2.18,GWA,GWA Grp,2.19,-1,6368,2.19,2.20,18.00,f,.73,.15,8.22,13.15,16.7,,
2.22,1.74,1.92,1.90,HVN,Harvey Norman,1.91,+1,18467,1.91,1.92,9.00,f,1.80,2.21,4.71,16.24,11.8,,
2.29,1.33,2.29,2.24,HGG,Henderson Grp cdi,2.27,+2,16298,2.26,2.27,11.16,,.91,-,4.92,10.10,22.5,,
4.75,2.79,4.38,4.12,IIN,iiNet,4.28,-11,10513,4.28,4.30,14.00,f,1.71,-1.24,3.27,23.90,17.9,,
19.055,7.36,9.49,9.28,ILU,Iluka Res,9.38,-12,53989,9.38,9.39,80.00,f,2.02,3.76,8.53,161.20,5.8,,
3.28,1.105,1.82,1.775,IMD,Imdex,1.815,+1,4121,1.81,1.815,7.25,f,3.08,.51,3.99,22.34,8.1,,
3.45,2.62,3.20,3.13,IPL,Incitec Pivot,3.18,-5,155761,3.17,3.18,12.40,p,2.53,.73,3.90,31.40,10.1,,
