S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4715.5 at 16:47 30/11/2009  Report at 19:05 Monday 30/11/2009. Processed 19:12 Monday 30/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.445,0.415,ABP,Abacus Prop stpld,0.445,2.5,"57,666",0.44,0.445,7.75,,-,0.62,17.42,-11.81,-
3.01,1.445,2.54,2.47,ABC,Adelaide Brighton,2.49,-2,"33,347",2.47,2.50,14,f,1.49,1.15,5.62,20.8,12.0
15.80,12.83,13.97,13.72,AGK,AGL Energy Ltd,13.84,13,"12,065",13.80,13.85,54,f,6.63,6.00,3.90,358,3.9
5.60,2.03,4.32,4.10,AJL,AJ Lucas Grp,4.29,-1,"3,856",4.13,4.35,10.5,f,23.78,2.11,2.45,249.7,1.7
5.91,0.60,4.79,4.65,ALS,Alesco Corp,4.77,2,"1,432",4.74,4.79,7,f,-,0.49,1.47,-13.94,-
2.00,0.683,1.585,1.54,AWC,Alumina Ltd,1.54,,"138,622",1.535,1.54,12,,0.79,1.30,7.79,9.42,16.3
6.05,3.50,6.05,5.80,AMC,Amcor Ltd,5.91,15,"59,529",5.90,5.98,34,,0.74,1.61,5.75,25.3,23.4
6.97,3.52,6.19,6.02,AMP,AMP Ltd,6.18,26,"101,744",6.17,6.18,30,p,0.99,0.67,4.85,29.6,20.9
13.38,7.51,10.74,10.46,ANN,Ansell Ltd,10.64,19,"4,102",10.62,10.70,28,,3.19,1.98,2.63,89.2,11.9
25.25,11.83,22.22,21.63,ANZ,ANZ Banking Grp,22.15,96,"203,172",22.11,22.15,102,f,1.67,10.72,4.60,170.4,13.0
3.30,2.45,3.26,3.19,APA,APA Grp stpld,3.23,5,"5,429",3.23,3.26,31,,0.52,1.18,9.60,16.2,19.9
2.638,0.866,2.39,2.31,APN,APN News & Media,2.35,-2,"6,804",2.32,2.39,12,,-,-1.23,5.11,-13.1,-
6.66,2.459,6.25,6.14,AQP,Aquarius Platinum,6.20,-5,"30,683",6.15,6.25,12.08,,-,-,1.95,-16.39,-
11.50,1.90,11.50,10.00,AQA,Aquila Res,10.93,116,"8,470",10.92,10.98,-,,-,-,-,-10.5,-
5.75,3.16,4.12,3.97,ALL,Aristocrat Leisure,4.03,10,"29,649",4.01,4.05,14.5,f,-,0.35,3.60,-0.2,-
4.73,1.865,3.95,3.90,AOE,Arrow Energy,3.90,4,"26,219",3.90,3.92,-,,-,0.82,-,52,7.5
1.76,0.32,1.655,1.615,AIO,Asciano Grp stpld,1.655,5,"140,459",1.64,1.655,23,,-,-1.41,13.90,-32.5,-
0.515,0.16,0.455,0.445,AJA,Astro Jap Prop stp,0.45,-0.5,"17,986",0.445,0.455,9,,-,0.93,20.00,-71.94,-
37.90,23.52,33.18,32.81,ASX,ASX Ltd,33.06,36,"12,059",32.90,33.12,164.9,f,1.11,2.66,4.99,183.2,18.0
2.10,0.615,1.915,1.87,AGO,Atlas Iron Ltd,1.895,5,"17,591",1.885,1.895,-,,-,-,-,-21.3,-
5.95,1.855,4.40,4.22,AAX,Ausenco Ltd,4.25,-5,"5,701",4.22,4.29,18.5,f,2.38,0.76,4.35,43.94,9.7
2.07,1.16,1.42,1.38,AAC,Aust Agriculture,1.40,1,"2,691",1.40,1.425,-,,-,2.55,-,-25.7,-
1.93,0.991,1.74,1.705,AIX,Aust Infra unt,1.73,3,"26,348",1.72,1.74,13,p,2.03,3.14,7.51,26.33,6.6
1.465,0.60,1.375,1.32,AUN,Austar United,1.355,3.5,"21,150",1.325,1.39,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.51,0.50,ALZ,Australand Prop stpld,0.51,,"51,133",0.505,0.51,10,,-,0.92,19.61,-15.55,-
