S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Thursday, October 6, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4132.1 at 2011-10-06T16:37:39. Report at Thursday, October 6, 2011. Processed Friday at 2011-10-07T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.45,1.78,2.01,1.88,ABP,Abacus Prop stp,1.99,+12.5,10631,1.915,1.99,16.50,,.28,2.76,8.29,4.66,42.7,,
4.30,1.941,3.21,3.06,ACR,Acrux,3.21,+11,3675,3.13,3.23,-,,-,-,-,34.73,9.2,,
3.692,2.22,2.71,2.58,ABC,Adelaide Brighton,2.71,+13,12245,2.67,2.72,16.50,f,1.38,1.17,6.09,22.80,11.9,,
16.92,12.50,14.485,14.23,AGK,AGL Energy,14.43,+11,16622,14.15,14.45,60.00,f,2.04,6.95,4.16,122.40,11.8,,
11.68,7.60,10.25,9.77,AQG,Alacer Gold cdi,10.14,+22,6601,9.75,10.47,-,,-,-,-,-,-,,
2.72,1.32,1.575,1.50,AWC,Alumina,1.565,+9,240766,1.565,1.57,6.83,f,.28,1.14,4.36,1.88,83.2,,
7.43,5.87,6.99,6.72,AMC,Amcor,6.90,+23,49598,6.88,6.91,35.00,,.83,1.37,5.07,29.10,23.7,,
5.82,3.61,4.03,3.88,AMP,AMP,4.02,+16,102293,3.98,4.03,30.00,p,1.05,.97,7.46,31.40,12.8,,
14.70,11.82,13.50,13.10,ANN,Ansell,13.50,+48,5879,12.94,13.51,33.00,,2.80,2.44,2.44,92.40,14.6,,
25.96,17.63,20.10,19.42,ANZ,ANZ Banking Grp,20.04,+87,122906,20.02,20.05,138.00,f,1.49,10.61,6.89,206.30,9.7,,
4.43,3.53,4.10,4.03,APA,APA Grp stp,4.085,+3.5,7017,4.10,4.09,34.40,,.57,1.51,8.42,19.70,20.7,,
2.04,.735,.86,.822,APN,APN News & Media,.855,+2.5,28631,.84,.87,10.50,f,-,-.63,12.28,-7.00,-,,
6.81,2.58,2.96,2.78,AQP,Aquarius Platinum,2.95,+17,15243,2.94,2.97,7.71,,-,-,2.61,-2.10,-,,
10.31,4.32,5.32,4.79,AQA,Aquila Res,5.32,+60,5282,5.25,5.35,-,,-,-,-,-17.70,-,,
1.59,.955,1.12,1.085,AAD,Ardent Leisure Grp stp,1.12,+5,3713,1.085,1.12,11.50,,1.00,.90,10.27,11.51,9.7,,
