S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4581.3 at 16:35 22/6/2010  Report at 19:05 Tuesday 22/6/2010. Processed 19:15 Tuesday 22/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.41,0.40,ABP,Abacus Prop stp,0.41,0.5,"68,981",0.405,0.41,5.75,,-,0.60,14.02,-2.32,-
3.01,2.03,2.83,2.77,ABC,Adelaide Brighton,2.80,-4,"32,677",2.76,2.83,13.5,f,1.51,1.21,4.82,20.4,13.7
15.69,13.07,14.98,14.82,AGK,AGL Energy Ltd,14.88,6,"10,436",14.86,14.93,57,f,0.47,6.21,3.83,27,55.1
5.91,2.37,2.78,2.67,ALS,Alesco Corp,2.70,-12,"4,822",2.69,2.73,14,f,-,0.65,5.19,-17.36,-
2.06,1.285,1.67,1.64,AWC,Alumina Ltd,1.65,-2.5,"143,280",1.65,1.66,2,f,-,1.21,1.21,-1.2,-
6.76,4.276,6.58,6.33,AMC,Amcor Ltd,6.39,-18,"59,592",6.38,6.43,29.5,,0.71,2.25,4.62,20.9,30.6
6.97,4.55,5.62,5.54,AMP,AMP Ltd,5.54,-11,"58,228",5.54,5.57,30,p,1.24,0.80,5.42,37.1,14.9
13.48,8.16,13.34,13.05,ANN,Ansell Ltd,13.30,-9,"2,811",13.28,13.33,29,,2.82,1.92,2.18,81.7,16.3
26.23,15.68,23.68,23.22,ANZ,ANZ Banking Grp,23.22,-37,"59,022",23.20,23.24,108,f,1.34,9.99,4.65,144.8,16.0
3.79,2.60,3.79,3.69,APA,APA Grp stp,3.78,6,"14,226",3.76,3.78,31.75,,0.79,-,8.40,25,15.1
2.61,1.32,2.19,2.10,APN,APN News & Media,2.14,-3,"16,638",2.13,2.15,4,f,4.17,-0.78,1.87,16.7,12.8
7.95,3.74,6.75,6.64,AQP,Aquarius Platinum,6.68,-10,"11,715",6.65,6.70,2.26,,9.20,-,0.34,20.79,32.1
11.38,4.545,9.19,8.95,AQA,Aquila Res,9.10,-32,"8,078",9.08,9.11,-,,-,-,-,-14.8,-
1.845,1.00,1.165,1.14,AAD,Ardent Leisure stp,1.16,-0.5,"22,029",1.15,1.175,14.3,,0.19,1.10,12.33,2.73,42.5
5.75,3.37,3.89,3.83,ALL,Aristocrat Leisure,3.86,-10,"23,051",3.84,3.86,4.5,,-,0.07,1.17,-31.3,-
5.31,3.04,4.88,4.85,AOE,Arrow Energy,4.85,-4,"15,115",4.83,4.87,-,,-,2.13,-,15.38,31.5
1.94,1.24,1.71,1.68,AIO,Asciano Grp stp,1.685,-0.5,"74,245",1.68,1.69,-,,-,0.10,-,-41.9,-
37.77,29.24,30.72,30.01,ASX,ASX Ltd,30.01,-69,"8,185",30.00,30.27,163.6,f,1.10,3.19,5.45,180.6,16.6
3.05,1.475,2.27,2.21,AGO,Atlas Iron Ltd,2.24,-6,"38,286",2.22,2.24,-,,-,-,-,-15.5,-
5.95,1.89,2.25,2.16,AAX,Ausenco Ltd,2.17,-4,"19,436",2.16,2.19,9.5,f,2.00,0.62,4.38,19,11.4
2.09,1.18,1.815,1.79,AIX,Aust Infra unt,1.815,-0.5,"8,232",1.80,1.82,10,,1.94,2.62,5.51,19.37,9.4
1.465,0.77,1.04,1.02,AUN,Austar United,1.03,-0.5,"10,581",1.02,1.04,-,,-,-0.31,-,4.7,21.9
