S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:05 Friday 12/2/2010. Processed 19:14 Friday 12/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.40,0.385,ABP,Abacus Prop stpld,0.39,-0.5,"21,900",0.39,0.395,5.75,,-,0.62,14.74,-11.81,-
3.01,1.445,2.50,2.46,ABC,Adelaide Brighton,2.47,2,"14,707",2.46,2.50,14,f,1.49,1.15,5.67,20.8,11.9
15.46,12.83,13.90,13.67,AGK,AGL Energy Ltd,13.74,-12,"15,229",13.73,13.74,54,f,6.63,6.00,3.93,358,3.8
5.91,0.60,4.38,4.20,ALS,Alesco Corp,4.24,-11,"2,278",4.18,4.26,14,f,-,0.65,3.30,-17.36,-
2.06,0.683,1.715,1.61,AWC,Alumina Ltd,1.625,-4.5,"150,311",1.62,1.625,2,f,-,1.21,1.23,-1.2,-
6.35,3.50,6.06,5.92,AMC,Amcor Ltd,6.00,-2,"52,151",5.99,6.00,34,,0.74,1.61,5.67,25.3,23.7
6.97,3.52,6.29,6.15,AMP,AMP Ltd,6.16,-9,"88,436",6.16,6.18,30,p,0.99,0.67,4.87,29.6,20.8
10.98,7.51,10.33,10.11,ANN,Ansell Ltd,10.32,9,"19,723",10.13,10.35,28,,3.19,1.98,2.71,89.2,11.6
25.25,12.06,20.98,20.37,ANZ,ANZ Banking Grp,20.59,-16,"100,307",20.58,20.60,102,f,1.67,10.72,4.95,170.4,12.1
3.68,2.50,3.26,3.21,APA,APA Grp stpld,3.24,-1,"5,716",3.22,3.25,31,,0.52,1.18,9.57,16.2,20.0
2.61,0.866,2.33,2.29,APN,APN News & Media,2.31,-1,"12,917",2.26,2.34,12,,-,-1.23,5.19,-13.1,-
7.95,3.088,6.85,6.65,AQP,Aquarius Platinum,6.72,13,"13,533",6.60,6.79,-,,-,-,-,-16.39,-
11.38,1.727,9.55,9.19,AQA,Aquila Res,9.40,37,"13,228",9.30,9.40,-,,-,-,-,-10.5,-
1.845,0.79,1.63,1.58,AAD,Ardent Leisure Grp stp,1.63,,"2,911",1.57,1.63,14.3,,-,1.18,8.77,-0.32,-
5.75,3.16,4.47,4.36,ALL,Aristocrat Leisure,4.39,-5,"19,848",4.37,4.40,14.5,f,-,0.35,3.30,-0.2,-
4.73,2.36,3.72,3.59,AOE,Arrow Energy,3.65,11,"63,054",3.63,3.67,-,,-,0.82,-,52,7.0
1.94,0.32,1.775,1.715,AIO,Asciano Grp stpld,1.735,-0.5,"99,170",1.725,1.74,-,,-,-1.41,-,-32.5,-
37.90,24.57,35.85,35.15,ASX,ASX Ltd,35.85,25,"9,659",35.72,35.85,164.9,f,1.11,2.66,4.60,183.2,19.6
2.36,1.115,2.10,1.99,AGO,Atlas Iron Ltd,2.09,17,"52,560",2.08,2.09,-,,-,-,-,-21.3,-
5.95,1.855,4.01,3.80,AAX,Ausenco Ltd,3.86,-4,"3,631",3.85,3.87,18.5,f,2.38,0.76,4.79,43.94,8.8
1.95,1.16,1.35,1.255,AAC,Aust Agriculture,1.35,10,"6,518",1.33,1.36,-,,-,2.42,-,-20.3,-
1.95,0.991,1.85,1.80,AIX,Aust Infra unt,1.84,4,"23,270",1.83,1.86,13,,2.03,3.14,7.07,26.33,7.0
1.465,0.65,1.285,1.24,AUN,Austar United,1.24,-1.5,"90,352",1.235,1.255,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.485,0.47,ALZ,Australand Prop stpld,0.47,-1,"48,430",0.47,0.475,8,,-,0.68,17.02,-13.4,-
2.26,1.415,1.945,1.805,AVO,Avoca Res,1.815,-5.5,"15,710",1.79,1.835,-,,-,0.61,-,-6.97,-
1.337,0.592,1.00,0.98,AWB,AWB Ltd,0.99,,"69,153",0.985,0.995,5,,3.70,1.81,5.05,18.5,5.4
3.17,2.11,2.75,2.67,AWE,AWE Ltd,2.70,,"25,066",2.67,2.70,-,,-,1.80,-,17.36,15.6
6.72,2.52,6.35,6.32,AXA,AXA Asia Pacific,6.34,5,"19,648",6.33,6.34,18.5,p,-,0.96,2.92,-7.39,-
13.49,6.228,10.59,10.33,BOQ,Bank of Qld,10.49,4,"6,115",10.44,10.53,52,f,1.46,6.62,4.96,75.9,13.8
1.04,0.693,0.755,0.735,BPT,Beach Energy Ltd,0.735,-1,"50,905",0.735,0.74,1.75,p,14.41,-,2.38,25.21,2.9
10.44,5.733,9.90,9.75,BEN,Bendigo & Adelaide,9.90,6,"7,204",9.83,9.90,43,f,0.60,4.03,4.34,25.6,38.7
44.49,26.64,41.22,40.57,BHP,BHP Billiton Ltd,40.82,47,"120,137",40.79,40.82,97.87,f,1.89,8.76,2.40,185.29,22.0
12.19,5.815,10.63,10.27,BBG,Billabong Intl,10.43,-11,"6,379",10.35,10.45,45,p,1.54,0.70,4.31,69.2,15.1
3.336,0.409,2.09,2.04,BTA,Biota Hldgs,2.04,-2,"10,787",2.04,2.05,-,,-,0.55,-,21.7,9.4
3.48,1.675,2.69,2.56,BSL,BlueScope Steel,2.56,-8,"186,795",2.56,2.57,5,,-,2.46,1.95,-7.1,-
0.41,0.054,0.36,0.34,BLY,Boart Longyear,0.35,,"726,685",0.345,0.35,-,,-,-0.10,-,6.84,5.1
6.40,2.29,5.75,5.57,BLD,Boral Ltd,5.60,-9,"25,145",5.57,5.64,12.5,f,1.82,4.23,2.23,22.7,24.7
7.55,0.945,6.85,6.66,BKN,Bradken Ltd,6.79,5,"8,780",6.76,6.83,26,f,1.67,1.58,3.83,43.3,15.7
8.37,4.08,7.04,6.73,BXB,Brambles Ltd,7.00,28,"82,605",6.81,7.01,30,p,1.34,0.58,4.29,40.18,17.4
1.945,1.492,1.79,1.75,BWP,Bunnings Warehouse unt,1.78,3,"4,340",1.76,1.79,10.97,,1.27,1.83,6.16,13.89,12.8
7.09,4.71,5.69,5.57,CAB,Cabcharge Aust,5.69,12,"3,150",5.65,5.70,34,f,1.50,2.21,5.98,51,11.2
14.00,8.01,9.58,9.38,CTX,Caltex Aust,9.53,33,"10,769",9.45,9.53,-,,-,10.60,-,15.6,61.1
0.885,0.26,0.53,0.52,CVN,Carnarvon Pet,0.53,1.5,"23,616",0.525,0.53,-,,-,0.07,-,5.4,9.8
5.70,3.56,4.63,4.49,CRZ,Carsales Com Ltd,4.50,-13,"5,909",4.45,4.65,-,,-,-,-,-,-
4.24,1.51,3.83,3.72,CEY,Centennial Coal,3.76,7,"40,326",3.72,3.78,11,f,1.77,1.77,2.93,19.5,19.3
2.12,1.415,1.925,1.88,CFX,CFS Retail Prop unt,1.905,2,"51,393",1.90,1.915,12.5,,-,2.02,6.56,-15.27,-
4.50,0.865,3.95,3.74,CGF,Challenger FSG Ltd,3.81,-1,"33,754",3.72,3.81,12.5,,-,1.81,3.28,-16.2,-
0.78,0.156,-,-,CHC,Charter Hall Grp forus,0.755,,62,0.80,0.71,4.96,,-,0.71,6.57,-17.98,-
11.72,8.02,11.03,10.76,CCL,Coca-Cola Amatil,10.88,14,"18,188",10.83,10.90,40.5,f,1.35,1.14,3.72,54.8,19.9
69.79,46.21,63.97,62.21,COH,Cochlear Ltd,62.80,-85,"2,429",62.72,63.40,190,f,1.27,3.25,3.03,242.2,25.9
58.65,26.43,53.85,52.14,CBA,C'wlth Bank  of Aust ,52.30,-70,"62,010",52.30,52.38,235,f,1.41,-,4.49,330.4,15.8
1.045,0.675,0.93,0.91,CPA,C'wlth Prop ord unt   ,0.92,-1,"61,093",0.915,0.925,8.8,,-,1.15,9.57,-31.8,-
12.64,6.85,12.10,11.77,CPU,Computershare Ltd,12.00,27,"50,144",11.95,12.01,25,p,2.27,-1.54,2.08,56.84,21.1
0.49,0.244,0.445,0.425,CEU,ConnectEast stpld,0.435,-1,"52,912",0.43,0.435,2,,-,-,4.60,-25.43,-
3.44,1.76,3.04,2.99,CMJ,Consolidated Media,3.02,2,"12,979",3.01,3.03,16.5,,3.75,0.66,5.46,61.91,4.9
11.66,6.32,9.31,9.18,CRG,Crane Grp Ltd,9.28,2,"1,878",9.22,9.31,63,f,1.01,4.35,6.79,63.9,14.5
9.39,4.56,7.78,7.69,CWN,Crown Ltd,7.78,8,"19,945",7.75,7.81,37,p,-,3.42,4.76,-166.89,-
38.52,28.43,31.32,30.96,CSL,CSL Ltd,31.10,-25,"31,850",31.00,31.12,70,,2.75,7.49,2.25,192.51,16.2
2.18,0.905,1.705,1.66,CSR,CSR Ltd,1.66,-3,"66,498",1.66,1.69,4,f,-,0.87,2.41,-45.1,-
6.59,1.555,4.25,3.92,CDU,Cudeco Ltd,3.98,-10,"5,752",3.95,3.98,-,,-,-,-,-0.07,-
5.96,2.02,4.92,4.81,DJS,David Jones Ltd,4.84,,"17,444",4.83,4.85,28,f,1.13,1.16,5.79,31.5,15.4
0.89,0.519,0.845,0.82,DXS,Dexus Prop Grp stpld,0.83,-1,"104,783",0.825,0.83,6.15,,-,1.01,7.41,-39.38,-
5.69,2.82,3.08,2.97,DOM,Dominion Min,3.01,5,"3,939",3.01,3.05,14,,2.17,1.06,4.65,30.38,9.9
9.44,3.38,8.32,8.01,DOW,Downer EDI Ltd,8.10,-10,"9,159",8.05,8.15,29,,1.88,2.18,3.58,54.4,14.9
2.251,1.28,1.78,1.73,DUE,DUET Grp forus,1.76,-1,"21,683",1.73,1.76,20,,-,1.70,11.36,-9.24,-
1.165,0.55,0.80,0.77,ESG,Eastern Star Gas,0.77,-1.5,"13,560",0.77,0.78,-,,-,-,-,-0.34,-
5.00,1.25,1.35,1.31,ELD,Elders Ltd,1.35,3,"13,885",1.33,1.35,-,,-,0.37,-,-51.51,-
