S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4697.7 at 16:34 28/1/2010  Report at 19:05 Thursday 28/1/2010. Processed 19:15 Thursday 28/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.216,0.40,0.385,ABP,Abacus Prop stpld,0.395,0.5,"32,484",0.395,0.40,5.75,,-,0.62,14.56,-11.81,-
3.01,1.445,2.59,2.47,ABC,Adelaide Brighton,2.58,9,"12,631",2.55,2.58,14,f,1.49,1.15,5.43,20.8,12.4
15.46,12.83,13.85,13.67,AGK,AGL Energy Ltd,13.79,4,"19,892",13.71,13.79,54,f,6.63,6.00,3.92,358,3.9
5.91,0.60,4.43,4.19,ALS,Alesco Corp,4.35,10,"3,613",4.30,4.35,7,f,-,0.49,1.61,-13.94,-
2.06,0.683,1.65,1.615,AWC,Alumina Ltd,1.64,1,"112,281",1.635,1.65,-,,-,1.30,-,9.42,17.4
6.35,3.50,5.97,5.87,AMC,Amcor Ltd,5.94,7,"67,829",5.94,5.96,34,,0.74,1.61,5.72,25.3,23.5
6.97,3.52,6.38,6.27,AMP,AMP Ltd,6.28,-8,"69,889",6.27,6.29,30,p,0.99,0.67,4.78,29.6,21.2
10.98,7.51,10.37,10.21,ANN,Ansell Ltd,10.34,1,"6,775",10.15,10.40,28,,3.19,1.98,2.71,89.2,11.6
25.25,11.83,22.25,21.87,ANZ,ANZ Banking Grp,22.15,19,"106,718",22.12,22.19,102,f,1.67,10.72,4.60,170.4,13.0
3.68,2.50,3.23,3.19,APA,APA Grp stpld,3.20,2,"15,863",3.19,3.24,31,,0.52,1.18,9.69,16.2,19.8
2.61,0.866,2.32,2.27,APN,APN News & Media,2.30,,"24,704",2.27,2.30,12,,-,-1.23,5.22,-13.1,-
7.95,3.088,7.06,6.77,AQP,Aquarius Platinum,6.99,20,"10,850",6.87,7.00,-,,-,-,-,-16.39,-
11.38,1.727,9.13,8.96,AQA,Aquila Res,9.05,-9,"6,315",9.05,9.07,-,,-,-,-,-10.5,-
1.845,0.79,1.68,1.635,AAD,Ardent Leisure Grp stp,1.68,1.5,"5,336",1.655,1.71,14.3,,-,1.18,8.51,-0.32,-
5.75,3.16,4.04,3.92,ALL,Aristocrat Leisure,4.02,2,"16,360",3.92,4.04,14.5,f,-,0.35,3.61,-0.2,-
4.73,2.10,4.25,4.09,AOE,Arrow Energy,4.18,8,"42,726",4.16,4.18,-,,-,0.82,-,52,8.0
1.94,0.32,1.75,1.70,AIO,Asciano Grp stpld,1.75,4,"148,025",1.74,1.755,-,,-,-1.41,-,-32.5,-
37.90,23.52,34.92,33.79,ASX,ASX Ltd,34.77,101,"10,783",34.63,34.79,164.9,f,1.11,2.66,4.74,183.2,19.0
2.36,1.05,2.08,1.99,AGO,Atlas Iron Ltd,2.03,4,"30,404",2.03,2.04,-,,-,-,-,-21.3,-
5.95,1.855,4.23,4.11,AAX,Ausenco Ltd,4.14,-11,"12,739",4.12,4.21,18.5,f,2.38,0.76,4.47,43.94,9.4
1.95,1.16,1.335,1.285,AAC,Aust Agriculture,1.335,4.5,"3,852",1.30,1.35,-,,-,2.55,-,-25.7,-
1.95,0.991,1.85,1.82,AIX,Aust Infra unt,1.835,,"17,500",1.83,1.85,13,,2.03,3.14,7.08,26.33,7.0
1.465,0.65,1.335,1.31,AUN,Austar United,1.32,-0.5,"11,611",1.31,1.33,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.475,0.455,ALZ,Australand Prop stpld,0.465,,"63,122",0.46,0.465,8,,-,0.92,17.20,-15.55,-
2.26,1.415,1.77,1.665,AVO,Avoca Res,1.68,-5,"13,150",1.665,1.68,-,,-,0.61,-,-6.97,-
1.946,0.592,1.14,1.105,AWB,AWB Ltd,1.105,-2.5,"54,010",1.105,1.12,5,,3.70,1.81,4.52,18.5,6.0
3.17,2.11,2.80,2.73,AWE,AWE Ltd,2.76,,"30,025",2.76,2.79,-,,-,1.80,-,17.36,15.9
6.72,2.52,6.64,6.58,AXA,AXA Asia Pacific,6.62,3,"24,308",6.60,6.64,18.5,p,-,0.96,2.79,-7.39,-
13.49,6.228,11.27,10.86,BOQ,Bank of Qld,11.18,25,"5,902",11.12,11.18,52,f,1.46,6.62,4.65,75.9,14.7
1.04,0.678,0.865,0.83,BPT,Beach Energy Ltd,0.855,2.5,"41,137",0.85,0.855,1.75,p,14.41,-,2.05,25.21,3.4
10.44,5.733,10.34,9.84,BEN,Bendigo & Adelaide,10.19,51,"23,903",10.15,10.29,43,f,0.60,4.03,4.22,25.6,39.8
44.49,26.64,40.76,40.36,BHP,BHP Billiton Ltd,40.70,40,"214,448",40.70,40.74,113.63,f,1.15,8.84,2.79,130.15,31.3
12.19,5.815,11.14,10.75,BBG,Billabong Intl,10.80,-39,"11,377",10.73,10.98,45,p,1.54,0.70,4.17,69.2,15.6
3.336,0.399,2.14,2.08,BTA,Biota Hldgs,2.09,2,"16,150",2.07,2.09,-,,-,0.55,-,21.7,9.6
3.48,1.675,2.76,2.67,BSL,BlueScope Steel,2.69,-2,"298,699",2.68,2.69,5,,-,2.46,1.86,-7.1,-
0.41,0.054,0.365,0.345,BLY,Boart Longyear,0.345,-1,"654,653",0.345,0.35,-,,-,-0.10,-,6.84,5.0
6.40,2.29,5.54,5.42,BLD,Boral Ltd,5.48,-7,"37,532",5.42,5.52,13,f,1.85,4.12,2.37,24.1,22.7
7.55,0.945,6.24,6.11,BKN,Bradken Ltd,6.15,-3,"7,287",6.12,6.20,23,f,2.28,1.31,3.74,52.5,11.7
8.37,4.08,6.75,6.47,BXB,Brambles Ltd,6.65,12,"60,000",6.61,6.67,30,p,1.34,0.58,4.51,40.18,16.6
1.945,1.492,1.765,1.705,BWP,Bunnings Warehouse unt,1.765,6,"6,396",1.705,1.77,11.57,,-,1.79,6.56,-3.74,-
7.09,4.71,5.78,5.70,CAB,Cabcharge Aust,5.75,5,"2,944",5.69,5.78,34,f,1.50,2.21,5.91,51,11.3
14.00,8.01,9.35,9.20,CTX,Caltex Aust,9.20,,"9,061",9.19,9.25,-,,-,10.60,-,15.6,59.0
0.885,0.26,0.535,0.52,CVN,Carnarvon Pet,0.53,,"16,308",0.525,0.53,-,,-,0.07,-,5.4,9.8
5.70,3.56,4.65,4.55,CRZ,Carsales Com Ltd,4.59,-6,"2,445",4.55,4.64,-,,-,-,-,-,-
4.24,1.51,3.84,3.68,CEY,Centennial Coal,3.80,11,"45,278",3.80,3.84,11,f,1.77,1.77,2.89,19.5,19.5
2.12,1.415,1.91,1.875,CFX,CFS Retail Prop unt,1.895,2,"161,257",1.89,1.895,12.5,,-,2.02,6.60,-15.27,-
4.50,0.865,4.13,4.00,CGF,Challenger FSG Ltd,4.04,-1,"29,457",4.01,4.10,12.5,,-,1.81,3.09,-16.2,-
0.745,0.156,0.655,0.61,CHC,Charter Hall Grp forus,0.655,4.5,"19,637",0.635,0.66,4.96,,-,0.71,7.57,-17.98,-
11.72,8.02,11.07,10.86,CCL,Coca-Cola Amatil,10.93,3,"26,525",10.93,11.09,40.5,f,1.35,1.14,3.71,54.8,19.9
69.79,46.21,64.54,63.90,COH,Cochlear Ltd,64.20,15,"2,066",63.92,64.39,175,f,1.34,2.78,2.73,233.7,27.5
58.65,25.98,55.20,54.70,CBA,C'wlth Bank  of Aust ,55.10,47,"52,492",55.08,55.10,228,f,1.44,13.65,4.14,328.5,16.8
1.045,0.67,0.945,0.925,CPA,C'wlth Prop ord unt   ,0.935,,"60,877",0.93,0.935,8.8,,-,1.15,9.41,-31.8,-
12.64,6.45,11.91,11.72,CPU,Computershare Ltd,11.90,,"24,939",11.82,11.90,22,p,2.58,-1.95,1.85,56.75,21.0
0.49,0.244,0.435,0.425,CEU,ConnectEast stpld,0.43,,"82,486",0.425,0.43,2,,-,-,4.65,-25.43,-
3.44,1.71,3.04,3.00,CMJ,Consolidated Media,3.03,2,"7,011",3.00,3.04,16.5,,3.75,0.66,5.45,61.91,4.9
11.66,6.32,9.17,8.88,CRG,Crane Grp Ltd,9.10,16,"1,721",8.91,9.10,63,f,1.01,4.35,6.92,63.9,14.2
9.39,4.56,7.66,7.53,CWN,Crown Ltd,7.66,-3,"19,613",7.53,7.69,37,p,-,3.42,4.83,-166.89,-
38.52,28.43,31.19,30.71,CSL,CSL Ltd,30.85,-50,"23,203",30.83,30.93,70,,2.75,7.49,2.27,192.51,16.0
