S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4829.8 at 16:34 10/3/2010  Report at 19:05 Wednesday 10/3/2010. Processed 19:11 Wednesday 10/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.255,0.435,0.425,ABP,Abacus Prop stp,0.43,-0.5,"33,587",0.425,0.435,5.75,,-,0.60,13.37,-2.32,-
3.01,1.515,2.46,2.43,ABC,Adelaide Brighton,2.44,,"17,747",2.42,2.46,13.5,f,1.51,1.21,5.53,20.4,12.0
15.46,13.07,15.09,14.72,AGK,AGL Energy Ltd,14.99,31,"35,662",14.98,15.00,57,f,0.47,6.21,3.80,27,55.5
5.91,0.695,3.43,3.12,ALS,Alesco Corp,3.12,-144,"33,119",3.12,3.15,14,f,-,0.65,4.49,-17.36,-
2.06,0.795,1.695,1.66,AWC,Alumina Ltd,1.685,0.5,"126,940",1.68,1.69,2,f,-,1.21,1.19,-1.2,-
6.35,3.631,6.06,5.93,AMC,Amcor Ltd,5.94,-2,"65,887",5.93,5.95,29.5,,0.71,2.25,4.97,20.9,28.4
6.97,3.91,6.20,6.12,AMP,AMP Ltd,6.16,6,"60,390",6.16,6.17,30,p,1.24,0.80,4.87,37.1,16.6
12.25,7.58,11.80,11.58,ANN,Ansell Ltd,11.75,-2,"7,595",11.61,11.80,29,,2.82,1.92,2.47,81.7,14.4
25.25,12.83,24.05,23.73,ANZ,ANZ Banking Grp,23.94,12,"69,235",23.85,23.95,102,f,1.67,10.72,4.26,170.4,14.0
3.68,2.54,3.50,3.45,APA,APA Grp stp,3.48,,"8,686",3.47,3.48,31.75,,0.79,-,9.12,25,13.9
2.61,0.964,2.40,2.32,APN,APN News & Media,2.36,-4,"8,992",2.33,2.38,4,f,4.17,-0.78,1.69,16.7,14.1
7.95,3.088,6.58,6.38,AQP,Aquarius Platinum,6.42,-23,"10,165",6.40,6.53,2.26,,9.20,-,0.35,20.79,30.9
11.38,1.855,10.77,10.31,AQA,Aquila Res,10.55,-15,"11,909",10.40,10.75,-,,-,-,-,-14.8,-
1.845,0.795,1.415,1.335,AAD,Ardent Leisure stp,1.375,-3.5,"10,134",1.37,1.38,14.3,,0.19,1.10,10.40,2.73,50.4
5.75,3.24,4.49,4.42,ALL,Aristocrat Leisure,4.46,4,"12,593",4.38,4.49,4.5,,-,0.07,1.01,-31.3,-
5.15,2.48,5.06,5.01,AOE,Arrow Energy,5.03,1,"143,834",5.03,5.04,-,,-,2.13,-,15.38,32.7
1.94,0.436,1.93,1.855,AIO,Asciano Grp stp,1.86,-1.5,"268,282",1.855,1.865,-,,-,0.10,-,-41.9,-
37.90,28.35,36.75,36.02,ASX,ASX Ltd,36.09,-66,"9,992",36.05,36.17,163.6,f,1.10,3.19,4.53,180.6,20.0
2.36,1.15,2.33,2.10,AGO,Atlas Iron Ltd,2.31,10,"140,626",2.31,2.32,-,,-,-,-,-15.5,-
5.95,2.19,4.04,3.97,AAX,Ausenco Ltd,3.98,-3,"1,682",3.96,3.99,9.5,f,2.00,0.62,2.39,19,20.9
1.95,1.18,1.40,1.37,AAC,Aust Agriculture,1.39,-1,"3,294",1.385,1.40,-,,-,2.42,-,-20.3,-
2.01,1.04,1.985,1.935,AIX,Aust Infra unt,1.95,1,"48,234",1.935,1.985,10,p,1.94,2.62,5.13,19.37,10.1
1.465,0.65,1.16,1.14,AUN,Austar United,1.15,0.5,"18,676",1.14,1.16,-,,-,-0.31,-,4.7,24.5
0.585,0.184,0.52,0.495,ALZ,Australand Prop stp,0.51,1.5,"129,024",0.51,0.515,8,,-,0.68,15.69,-13.4,-
2.26,1.415,2.00,1.955,AVO,Avoca Res,2.00,3,"12,269",1.985,2.00,-,,-,0.79,-,12.49,16.0
1.337,0.634,1.12,1.065,AWB,AWB Ltd,1.09,-3,"53,763",1.08,1.10,5,,3.70,1.81,4.59,18.5,5.9
