S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4936.8 at 16:37 22/4/2010  Report at 19:05 Thursday 22/4/2010. Processed 19:10 Thursday 22/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.415,0.41,ABP,Abacus Prop stp,0.41,-1,"10,553",0.41,0.415,5.75,,-,0.60,14.02,-2.32,-
3.01,1.885,2.93,2.88,ABC,Adelaide Brighton,2.90,-3,"16,424",2.88,2.94,13.5,f,1.51,1.21,4.66,20.4,14.2
15.69,13.07,15.39,15.20,AGK,AGL Energy Ltd,15.21,-32,"11,266",15.16,15.30,57,f,0.47,6.21,3.75,27,56.3
5.91,2.67,3.08,3.03,ALS,Alesco Corp,3.07,1,"1,662",3.03,3.07,14,f,-,0.65,4.56,-17.36,-
2.06,1.08,1.695,1.66,AWC,Alumina Ltd,1.675,-2.5,"93,471",1.67,1.675,2,f,-,1.21,1.19,-1.2,-
6.63,4.201,6.49,6.40,AMC,Amcor Ltd,6.45,-2,"54,044",6.41,6.58,29.5,,0.71,2.25,4.57,20.9,30.9
6.97,4.55,6.37,6.26,AMP,AMP Ltd,6.34,-9,"65,389",6.34,6.35,30,p,1.24,0.80,4.73,37.1,17.1
12.87,7.58,12.38,12.07,ANN,Ansell Ltd,12.19,-13,"8,024",11.88,12.29,29,,2.82,1.92,2.38,81.7,14.9
26.23,14.90,25.31,25.07,ANZ,ANZ Banking Grp,25.25,-15,"84,798",25.21,25.26,102,f,1.67,10.72,4.04,170.4,14.8
3.79,2.60,3.78,3.71,APA,APA Grp stp,3.73,-5,"10,020",3.70,3.75,31.75,,0.79,-,8.51,25,14.9
2.61,1.129,2.47,2.33,APN,APN News & Media,2.38,6,"23,083",2.37,2.38,4,f,4.17,-0.78,1.68,16.7,14.3
7.95,3.74,7.18,7.01,AQP,Aquarius Platinum,7.18,-5,"12,884",7.14,7.20,2.26,,9.20,-,0.31,20.79,34.5
11.38,2.818,10.84,10.52,AQA,Aquila Res,10.62,-25,"4,101",10.52,10.65,-,,-,-,-,-14.8,-
1.845,1.165,1.425,1.385,AAD,Ardent Leisure stp,1.40,0.5,"15,695",1.38,1.415,14.3,,0.19,1.10,10.21,2.73,51.3
5.75,3.24,4.51,4.43,ALL,Aristocrat Leisure,4.45,,"9,099",4.42,4.47,4.5,,-,0.07,1.01,-31.3,-
5.31,3.04,5.17,5.15,AOE,Arrow Energy,5.16,-4,"9,558",5.15,5.17,-,,-,2.13,-,15.38,33.6
1.94,1.017,1.795,1.76,AIO,Asciano Grp stp,1.775,-3,"249,580",1.775,1.78,-,,-,0.10,-,-41.9,-
37.90,30.50,33.60,32.91,ASX,ASX Ltd,33.50,39,"8,954",33.40,33.51,163.6,f,1.10,3.19,4.88,180.6,18.5
3.05,1.265,2.81,2.72,AGO,Atlas Iron Ltd,2.74,-10,"29,829",2.74,2.75,-,,-,-,-,-15.5,-
5.95,2.82,5.18,4.96,AAX,Ausenco Ltd,5.18,7,"8,004",5.00,5.19,9.5,f,2.00,0.62,1.83,19,27.3
1.95,1.18,1.37,1.34,AAC,Aust Agriculture,1.355,1,"8,339",1.34,1.36,-,,-,2.42,-,-20.3,-
2.05,1.18,2.04,1.98,AIX,Aust Infra unt,2.02,1,"13,067",2.00,2.05,10,p,1.94,2.62,4.95,19.37,10.4
1.465,0.695,1.175,1.155,AUN,Austar United,1.175,1.5,"14,543",1.16,1.175,-,,-,-0.31,-,4.7,25.0
2.93,2.55,2.93,2.75,ALZDA,Australand Prop stp  d,2.87,9,"6,158",2.86,2.91,-,,-,0.68,-,-13.4,-
2.37,1.46,2.37,2.21,AVO,Avoca Res,2.23,-3,"16,904",2.20,2.26,-,,-,0.79,-,12.49,17.9
1.337,0.791,1.085,1.06,AWB,AWB Ltd,1.06,-2,"47,407",1.06,1.065,-,,-,1.81,-,18.5,5.7
3.17,2.17,2.62,2.58,AWE,AWE Ltd,2.59,-3,"32,805",2.58,2.59,-,,-,1.74,-,1.43,181.1
6.72,3.51,6.24,6.18,AXA,AXA Asia Pacific,6.22,,"63,398",6.20,6.23,18.5,p,1.89,1.12,2.97,34.89,17.8
13.49,7.384,13.00,12.84,BOQ,Bank of Qld,12.91,-2,"7,898",12.90,12.96,52,f,1.78,7.20,4.03,92.4,14.0
1.04,0.655,0.81,0.785,BPT,Beach Energy Ltd,0.81,2.5,"96,630",0.81,0.815,1.75,p,9.17,1.27,2.16,16.05,5.0
10.48,5.901,10.07,9.99,BEN,Bendigo & Adelaide,10.01,-7,"8,968",10.00,10.08,43,f,0.83,5.16,4.30,35.53,28.2
44.93,31.33,42.21,41.94,BHP,BHP Billiton Ltd,42.21,-52,"217,778",42.20,42.22,95.15,f,1.95,8.76,2.25,185.29,22.8
