S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4756.1 at 16:33 23/12/2009  Report at 19:05 Wednesday 23/12/2009. Processed 19:15 Wednesday 23/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.167,0.455,0.44,ABP,Abacus Prop stpld,0.455,-0.5,"40,080",0.445,0.455,7.75,,-,0.62,17.03,-11.81,-
3.01,1.445,2.68,2.60,ABC,Adelaide Brighton,2.62,-3,"11,425",2.61,2.62,14,f,1.49,1.15,5.34,20.8,12.6
15.79,12.83,14.10,13.92,AGK,AGL Energy Ltd,14.00,3,"7,506",13.97,14.02,54,f,6.63,6.00,3.86,358,3.9
5.91,0.60,4.64,4.55,ALS,Alesco Corp,4.61,8,"1,722",4.61,4.64,7,f,-,0.49,1.52,-13.94,-
2.00,0.683,1.795,1.76,AWC,Alumina Ltd,1.78,0.5,"87,949",1.775,1.785,12,,0.79,1.30,6.74,9.42,18.9
6.29,3.50,6.20,6.11,AMC,Amcor Ltd,6.18,8,"32,127",6.15,6.19,34,,0.74,1.61,5.50,25.3,24.4
6.97,3.52,6.68,6.56,AMP,AMP Ltd,6.68,13,"54,205",6.67,6.69,30,p,0.99,0.67,4.49,29.6,22.6
12.70,7.51,10.87,10.69,ANN,Ansell Ltd,10.77,5,"8,793",10.60,10.79,28,,3.19,1.98,2.60,89.2,12.1
25.25,11.83,21.79,21.33,ANZ,ANZ Banking Grp,21.71,24,"40,148",21.69,21.74,102,f,1.67,10.72,4.70,170.4,12.7
3.47,2.50,3.47,3.30,APA,APA Grp stpld,3.40,-4,"3,376",3.35,3.40,31,,0.52,1.18,9.12,16.2,21.0
2.61,0.866,2.29,2.24,APN,APN News & Media,2.27,2,"6,653",2.25,2.29,12,,-,-1.23,5.29,-13.1,-
7.05,3.002,6.86,6.71,AQP,Aquarius Platinum,6.80,-8,"9,436",6.73,6.85,12.08,,-,-,1.78,-16.39,-
10.455,1.727,10.10,9.88,AQA,Aquila Res,10.00,11,"7,717",10.00,10.04,-,,-,-,-,-10.5,-
1.69,0.79,1.65,1.55,AAD,Ardent Leisure Grp stp,1.65,2.5,"6,761",1.57,1.65,14.3,,-,1.18,8.67,-0.32,-
5.75,3.16,4.11,4.02,ALL,Aristocrat Leisure,4.11,8,"16,594",4.08,4.12,14.5,f,-,0.35,3.53,-0.2,-
4.73,2.05,4.00,3.94,AOE,Arrow Energy,3.95,-5,"12,640",3.95,3.96,-,,-,0.82,-,52,7.6
1.79,0.32,1.78,1.73,AIO,Asciano Grp stpld,1.78,6.5,"101,558",1.765,1.78,23,,-,-1.41,12.92,-32.5,-
37.90,23.52,34.74,34.24,ASX,ASX Ltd,34.53,-14,"3,260",34.47,34.54,164.9,f,1.11,2.66,4.78,183.2,18.8
2.10,0.77,1.825,1.80,AGO,Atlas Iron Ltd,1.81,1,"12,872",1.80,1.81,-,,-,-,-,-21.3,-
5.95,1.855,4.60,4.46,AAX,Ausenco Ltd,4.48,-10,"2,060",4.48,4.50,18.5,f,2.38,0.76,4.13,43.94,10.2
2.00,1.16,1.495,1.44,AAC,Aust Agriculture,1.49,6,"4,627",1.47,1.49,-,,-,2.55,-,-25.7,-
1.93,0.991,1.715,1.67,AIX,Aust Infra unt,1.705,-0.5,"10,442",1.70,1.715,13,,2.03,3.14,7.62,26.33,6.5
1.465,0.65,1.43,1.40,AUN,Austar United,1.425,,"10,318",1.395,1.44,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.51,0.49,ALZ,Australand Prop stpld,0.505,-0.5,"16,645",0.50,0.505,8,,-,0.92,15.84,-15.55,-
2.26,1.415,1.795,1.75,AVO,Avoca Res,1.775,-1,"7,825",1.75,1.80,-,,-,0.61,-,-6.97,-
2.20,0.592,1.10,1.075,AWB,AWB Ltd,1.10,2,"29,168",1.095,1.10,5,,3.70,1.81,4.55,18.5,5.9
3.06,2.11,2.73,2.69,AWE,AWE Ltd,2.71,3,"10,684",2.71,2.72,-,,-,1.80,-,17.36,15.6
6.56,2.52,6.51,6.47,AXA,AXA Asia Pacific,6.48,2,"182,885",6.48,6.50,18.5,p,-,0.96,2.85,-7.39,-
13.49,6.228,11.29,11.05,BOQ,Bank of Qld,11.22,3,"3,541",11.21,11.25,52,f,1.46,6.62,4.63,75.9,14.8
0.956,0.678,0.90,0.88,BPT,Beach Energy Ltd,0.895,,"22,976",0.89,0.90,1.75,p,14.41,-,1.96,25.21,3.6
11.515,5.733,9.16,9.01,BEN,Bendigo & Adelaide,9.09,-1,"5,380",9.03,9.10,43,f,0.60,4.03,4.73,25.6,35.5
42.47,26.64,42.00,41.46,BHP,BHP Billiton Ltd,41.92,27,"56,874",41.85,41.95,113.63,f,1.15,8.84,2.71,130.15,32.2
12.19,5.815,10.74,10.56,BBG,Billabong Intl,10.69,12,"5,301",10.50,10.70,45,p,1.54,0.70,4.21,69.2,15.4
3.336,0.303,2.48,2.39,BTA,Biota Hldgs,2.44,3,"4,918",2.44,2.47,-,,-,0.55,-,21.7,11.2
3.48,1.675,3.00,2.94,BSL,BlueScope Steel,2.98,4,"160,089",2.98,2.99,5,,-,2.46,1.68,-7.1,-
0.375,0.054,0.35,0.34,BLY,Boart Longyear,0.34,,"372,978",0.335,0.345,2.87,,2.38,-0.10,8.44,6.84,5.0
6.40,2.29,5.73,5.65,BLD,Boral Ltd,5.67,3,"5,358",5.67,5.68,13,f,1.85,4.12,2.29,24.1,23.5
7.55,0.945,6.51,6.39,BKN,Bradken Ltd,6.48,13,"8,174",6.44,6.54,23,f,2.28,1.31,3.55,52.5,12.3
8.37,4.08,6.88,6.65,BXB,Brambles Ltd,6.75,-3,"42,660",6.75,6.78,30,p,1.34,0.58,4.44,40.18,16.8
1.945,1.473,1.83,1.775,BWP,Bunnings Warehouse unt,1.80,-4.5,"6,809",1.775,1.805,11.57,,-,1.79,6.43,-3.74,-
7.09,4.71,6.08,5.94,CAB,Cabcharge Aust,6.05,9,"5,215",6.01,6.08,34,f,1.50,2.21,5.62,51,11.9
14.00,7.05,8.88,8.55,CTX,Caltex Aust,8.70,15,"15,158",8.69,8.72,36,,0.43,10.60,4.14,15.6,55.8
0.885,0.26,0.55,0.535,CVN,Carnarvon Pet,0.55,1,"23,343",0.545,0.55,-,,-,0.07,-,5.4,10.2
5.42,3.56,5.42,5.32,CRZ,Carsales Com Ltd,5.35,5,"2,863",5.27,5.38,-,,-,-,-,-,-
3.95,1.51,3.95,3.78,CEY,Centennial Coal,3.87,13,"51,093",3.87,3.90,11,f,1.77,1.77,2.84,19.5,19.8
2.12,1.415,1.855,1.825,CFX,CFS Retail Prop unt,1.845,-4.5,"61,545",1.835,1.845,12.5,,-,2.02,6.78,-15.27,-
4.38,0.865,4.20,4.15,CGF,Challenger FSG Ltd,4.15,-1,"7,515",4.10,4.18,12.5,,-,1.81,3.01,-16.2,-
0.715,0.156,0.70,0.645,CHC,Charter Hall Grp forus,0.70,0.5,"13,676",0.68,0.72,4.96,,-,0.71,7.09,-17.98,-
11.72,8.02,11.72,11.36,CCL,Coca-Cola Amatil,11.50,5,"21,322",11.36,11.51,40.5,f,1.35,1.14,3.52,54.8,21.0
69.09,46.21,69.09,67.69,COH,Cochlear Ltd,68.17,-43,"1,144",68.12,68.50,175,f,1.34,2.78,2.57,233.7,29.2
56.24,24.03,53.00,52.36,CBA,C'wlth Bank  of Aust ,53.00,41,"18,588",53.00,53.05,228,f,1.44,13.65,4.30,328.5,16.1
1.215,0.67,0.945,0.92,CPA,C'wlth Prop ord unt   ,0.945,-0.5,"74,803",0.935,0.95,8.8,,-,1.15,9.31,-31.8,-
11.45,6.41,11.32,11.12,CPU,Computershare Ltd,11.25,,"10,211",11.20,11.28,22,p,2.58,-1.95,1.96,56.75,19.8
0.536,0.244,0.42,0.405,CEU,ConnectEast stpld,0.415,0.5,"50,040",0.41,0.415,2,,-,-,4.82,-25.43,-
3.44,1.71,3.11,3.05,CMJ,Consolidated Media,3.09,,"2,202",3.06,3.10,16.5,,3.75,0.66,5.34,61.91,5.0
11.66,6.32,9.76,9.56,CRG,Crane Grp Ltd,9.63,11,"3,122",9.55,9.70,63,f,1.01,4.35,6.54,63.9,15.1
9.39,4.56,7.73,7.59,CWN,Crown Ltd,7.68,-3,"13,429",7.61,7.73,37,p,-,3.42,4.82,-166.89,-
38.52,28.43,32.43,31.88,CSL,CSL Ltd,32.25,30,"12,152",32.23,32.30,70,,2.75,7.49,2.17,192.51,16.8
2.18,0.905,1.765,1.73,CSR,CSR Ltd,1.75,3,"34,008",1.745,1.755,4,f,-,0.87,2.29,-45.1,-
6.59,1.555,5.08,4.99,CDU,Cudeco Ltd,5.01,-6,"1,585",5.01,5.10,-,,-,-,-,-0.07,-
5.96,2.02,5.43,5.32,DJS,David Jones Ltd,5.38,3,"16,646",5.35,5.38,28,f,1.13,1.16,5.20,31.5,17.1
0.89,0.519,0.84,0.805,DXS,Dexus Prop Grp stpld,0.84,0.5,"106,985",0.835,0.84,6.15,,-,1.01,7.32,-39.38,-
5.69,3.10,3.41,3.37,DOM,Dominion Min,3.37,-3,"3,230",3.37,3.40,14,,2.17,1.06,4.15,30.38,11.1
9.24,3.01,8.85,8.79,DOW,Downer EDI Ltd,8.84,-2,"9,485",8.73,8.86,29,,1.88,2.18,3.28,54.4,16.3
2.319,1.28,1.765,1.725,DUE,DUET Grp forus,1.765,-6.5,"24,184",1.75,1.765,20,,-,1.70,11.33,-9.24,-
1.165,0.42,0.835,0.79,ESG,Eastern Star Gas,0.83,4,"55,116",0.825,0.83,-,,-,-,-,-0.34,-
1.53,1.46,1.51,1.49,ELDDA,Elders Ltd def,1.495,-0.5,"13,876",1.49,1.50,-,,-,0.37,-,-51.51,-
15.62,13.01,15.62,15.35,EAU,Eldorado Gold cdi 1:1,15.42,28,"3,746",14.80,15.50,-,,-,-,-,-,-
0.995,0.16,0.775,0.755,EHL,Emeco Hldgs,0.77,,"14,905",0.765,0.775,4,f,0.53,0.74,5.19,2.1,36.7
28.28,16.75,23.52,23.00,ERA,Energy Res,23.28,1,"1,731",23.25,23.28,34,f,4.79,-,1.46,162.78,14.3
0.72,0.175,0.365,0.35,EWC,Energy World Corp,0.355,-0.5,"8,138",0.35,0.355,-,,-,-,-,-0.71,-
0.595,0.27,0.485,0.475,ENV,Envestra Ltd,0.475,,"3,919",0.475,0.48,5.5,,0.73,-0.08,11.58,4,11.9
4.48,1.48,4.31,4.21,EQN,Equinox Min Ltd cdi,4.28,3,"7,210",4.20,4.29,-,,-,-,-,25.35,16.9
11.45,1.242,8.35,8.01,EXT,Extract Res,8.12,-14,732,8.11,8.29,-,,-,-,-,-5.38,-
1.805,0.795,1.695,1.645,FXJ,Fairfax Media Ltd,1.685,2,"83,707",1.68,1.69,2,,-,-0.37,1.19,-21.6,-
0.83,0.204,0.76,0.72,FKP,FKP Prop Grp stpld,0.75,1,"4,705",0.745,0.755,3.45,,-,3.15,4.60,-70.3,-
8.86,3.36,7.73,7.55,FWD,Fleetwood Corp,7.64,4,"1,063",7.56,7.68,66,f,1.04,2.63,8.64,68.7,11.1
18.86,3.39,17.52,17.21,FLT,Flight Centre,17.35,-1,"1,251",17.21,17.40,9,,4.26,1.92,0.52,38.3,45.3
4.75,1.655,4.39,4.33,FMG,Fortescue Metals Grp,4.38,1,"16,846",4.37,4.38,-,,-,0.35,-,21.9,20.0
5.89,4.80,5.52,5.43,FGL,Foster's Grp,5.49,3,"39,042",5.48,5.50,27.25,f,0.84,0.46,4.96,22.8,24.1
1.05,0.505,1.00,0.975,GBG,Gindalbie Metals,0.985,-0.5,"7,954",0.98,0.99,-,,-,-,-,5.1,19.3
1.78,0.93,1.585,1.56,GFF,Goodman Fielder,1.57,-0.5,"40,894",1.57,1.58,10.5,p,1.27,-0.20,6.69,13.3,11.8
0.949,0.123,0.60,0.575,GMG,Goodman Grp forus,0.60,0.5,"214,918",0.595,0.60,9.65,,-,0.84,16.08,-45.4,-
0.816,0.191,0.595,0.58,GPT,GPT Grp stpld,0.595,1.5,"243,443",0.59,0.595,5.6,,-,0.71,9.41,-107.6,-
8.85,3.863,5.87,5.48,GNC,Graincorp Ltd,5.79,41,"21,105",5.78,5.82,7.27,f,11.96,6.79,1.26,86.92,6.7
9.67,4.87,8.53,8.22,GUD,GUD Hldgs,8.45,-3,"1,035",8.25,8.52,60,f,1.00,0.66,7.10,60,14.1
1.325,0.605,0.88,0.865,GNS,Gunns Ltd,0.87,,"17,233",0.96,0.85,4,f,2.02,1.80,4.60,8.1,10.7
3.28,1.67,3.28,3.15,GWT,GWA Intl,3.17,-9,"6,477",3.14,3.24,18,f,0.94,0.27,5.68,16.9,18.8
4.85,1.805,4.21,4.17,HVN,Harvey Norman,4.21,3,"16,399",4.16,4.22,11,f,1.83,2.01,2.61,20.18,20.9
2.30,0.993,1.86,1.80,HST,Hastie Grp Ltd,1.82,-5,"7,975",1.82,1.855,12,f,2.70,-0.26,6.59,32.4,5.6
2.006,0.255,1.105,1.065,HDF,Hastings Divers stpld,1.10,-1,"10,708",1.10,1.11,12,,0.15,2.06,10.91,1.8,61.1
5.05,3.61,5.05,4.84,HSP,Healthscope Ltd,5.00,9,"4,700",4.94,5.04,21.5,f,1.34,0.06,4.30,28.88,17.3
2.67,1.165,2.29,2.24,HGG,Henderson Grp cdi 1:1,2.27,1,"10,250",2.24,2.30,12.15,,-,-0.22,5.35,-0.17,-
3.13,1.145,2.04,1.99,HIL,Hills Ind Ltd,2.04,4.5,"2,330",2.00,2.05,10,f,0.49,1.40,4.90,4.9,41.6
4.98,2.70,3.66,3.58,ILU,Iluka Res,3.66,7,"4,227",3.61,3.67,-,,-,2.70,-,3.7,98.9
3.49,1.63,3.49,3.35,IPL,Incitec Pivot,3.40,-8,"115,562",3.39,3.40,4.4,,-,0.14,1.29,-11.7,-
5.52,1.735,4.80,4.63,IGO,Independence Grp,4.80,5,"1,613",4.63,4.81,5,f,2.83,1.34,1.04,14.14,33.9
1.55,0.75,1.38,1.325,IFN,Infigen Energy stpld,1.38,2.5,"19,412",1.37,1.385,4.5,,5.02,0.58,3.26,22.6,6.1
0.603,0.057,0.475,0.47,IIF,ING Industrial Fd unt,0.475,,"67,428",0.47,0.475,9.8,,-,0.96,20.63,-103.8,-
0.804,0.184,0.615,0.585,IOF,ING Office Fd stpld,0.605,1,"110,296",0.60,0.61,6.2,,-,0.99,10.25,-49.8,-
4.21,2.94,3.95,3.89,IAG,Insurance Aust Grp,3.92,-2,"27,678",3.91,3.93,10,f,0.93,1.16,2.55,9.32,42.1
6.48,4.48,6.04,5.85,IVC,Invocare Ltd,6.02,3,"2,461",5.80,6.03,24.5,f,1.22,0.35,4.07,29.9,20.1
6.20,2.112,6.20,5.96,IFL,IOOF Hldgs Ltd,6.18,23,"5,178",6.17,6.19,4,f,4.17,0.55,0.65,16.7,37.0
8.92,4.58,8.20,8.08,IRE,IRESS Market Tech,8.12,-3,724,8.05,8.18,32,f,0.98,0.67,3.94,31.29,26.0
0.93,0.561,0.785,0.755,ISF,iSOFT Group Ltd,0.78,2.5,"30,214",0.78,0.785,1,,4.30,-0.27,1.28,4.3,18.1
8.59,2.89,8.31,8.24,JHX,James Hardie Ind cdi,8.30,8,"8,887",8.27,8.32,-,,-,-0.40,-,18.89,43.9
23.71,8.48,22.70,22.31,JBH,JB Hi-Fi Ltd,22.35,-20,"4,605",22.33,22.35,44,f,2.01,1.21,1.97,88.26,25.3
1.32,0.23,1.00,0.99,KZL,Kagara Ltd,0.99,,"15,369",0.99,0.995,-,,-,0.74,-,-34.98,-
12.10,2.45,9.50,8.40,KAR,Karoon Gas Aust,9.50,96,"20,434",9.47,9.50,-,,-,-,-,3.02,314.6
10.30,3.10,8.68,8.46,KCN,Kingsgate Cons,8.68,8,"2,097",8.60,8.78,15,f,2.33,2.55,1.73,34.9,24.9
38.99,16.15,37.85,37.06,LEI,Leighton Hldgs,37.70,10,"3,278",37.30,37.74,115,f,1.30,7.43,3.05,149.5,25.2
11.29,4.85,10.13,9.51,LLC,Lend Lease Grp stpld,9.85,14,"9,678",9.84,9.90,41,f,-,4.20,4.16,-164.7,-
3.77,2.41,3.19,3.11,LGL,Lihir Gold Ltd,3.17,2,"66,844",3.16,3.17,1.62,,-,1.29,0.51,-9.97,-
2.68,0.975,1.515,1.50,LNC,Linc Energy Ltd,1.505,0.5,"6,773",1.50,1.51,-,,-,-,-,-10.36,-
0.72,0.075,0.545,0.535,LYC,Lynas Corp,0.535,-1,"22,252",0.535,0.54,-,,-,-,-,-4.5,-
10.62,2.32,10.35,9.75,MCC,Macarthur Coal,10.25,54,"32,971",10.20,10.27,13,f,6.10,4.03,1.27,79.3,12.9
0.755,0.276,0.59,0.58,MAH,Macmahon Hldgs,0.59,0.5,"9,625",0.585,0.59,1.5,,2.05,0.37,2.54,3.07,19.2
0.735,0.10,0.595,0.575,MCW,Macq Country unt,0.585,-3,"37,449",0.58,0.59,7,,-,0.77,11.97,-101.81,-
58.80,15.00,47.66,46.55,MQG,Macq Grp Ltd,47.44,73,"9,399",47.44,47.58,126,,1.93,23.72,2.66,243.2,19.5
1.82,0.95,1.315,1.30,MIG,Macq Infra stpld,1.30,-2.5,"45,694",1.30,1.305,12,,-,1.73,9.23,-73.72,-
2.16,0.413,1.94,1.905,MMG,Macq Media stpld,1.92,-4,"4,224",1.885,1.935,6.7,,-,-2.66,3.49,-40.3,-
0.355,0.071,0.305,0.295,MOF,Macq Office unt,0.30,-0.5,"169,285",0.30,0.305,3.75,,-,0.49,12.50,-42,-
2.95,1.291,2.87,2.80,MAP,MAP Grp forus,2.85,-9,"28,740",2.83,2.85,21,,5.66,-,7.37,118.92,2.4
4.40,0.61,3.60,3.49,MML,Medusa Min Ltd,3.60,10,"2,921",3.58,3.60,-,,-,-,-,25,14.4
