ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4868.3 at 2010-12-24T14:38:19. Report at Friday, December 24, 2010. Processed Wednesday at 2010-12-29T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.25,.21,TDO,3D Oil,.25,+5,1922,.23,.25,-,,-,-,-,-.42,-,,
.049,.018,.041,.041,DDD,3D Res,.041,-.2,548,.041,.044,-,,-,-,-,-1.15,-,,
.295,.044,.24,.24,AAO,A'asia Gold,.24,-,98,.24,.245,-,,-,-,-,-.37,-,,
.16,.011,-,-,AAOO,  opt apr13,.12,-,-,.11,.12,-,,-,-,-,-,-,,
.57,.20,.395,.37,ARH,A'asian Resources,.38,+1.5,917,.37,.385,-,,-,-,-,-.09,-,,
.39,.10,.11,.11,AAM,A1 Min,.11,-,1074,.105,.11,-,,-,-,-,-3.50,-,,
.043,.016,.03,.029,ABU,ABM Res,.03,+.1,26912,.029,.03,-,,-,-,-,-2.62,-,,
.24,.086,-,-,AII,Abra Min,.24,-,-,.18,.24,-,,-,-,-,-1.98,-,,
.615,.28,.615,.57,ACB,A-Cap Res,.60,+3.5,9179,.59,.60,-,,-,-,-,-1.05,-,,
.46,.13,.33,.325,ACS,Accent Res,.325,-1.5,1334,.34,.35,-,,-,-,-,-1.06,-,,
.029,.004,.02,.019,AEX,Acclaim Explore,.02,-,3861,.019,.02,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.025,-,,-,-,-,-,-,,
.14,.05,.058,.057,AIV,Activex,.057,-.1,1000,.056,.06,-,,-,-,-,-1.13,-,,
.82,.344,.79,.76,ADU,Adamus Res,.79,+2.5,3452,.775,.79,-,,-,-,-,-28.16,-,,
.046,.015,.033,.033,ADD,Adavale Resources,.033,-.1,10027,.033,.034,-,,-,.02,-,-1.13,-,,
.197,.06,.11,.092,ADE,Adelaide Energy,.105,+1.4,80608,.10,.105,-,,-,-,-,-1.14,-,,
