ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4372.9 at 2012-08-27T16:41:36. Report at Monday, August 27, 2012. Processed Tuesday at 2012-08-28T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.065,.065,TDO,3D Oil,.065,-.5,240,.065,.07,-,,-,-,-,-.62,-,,
.055,.023,-,-,DDD,3D Res,.042,-,-,-,-,-,,-,-,-,-.44,-,,
.335,.10,.105,.105,ARH,A'asian Resources,.105,+.5,300,.10,.11,-,,-,-,-,.47,22.3,,
.30,.20,-,-,AYC,A1 Gold,.30,-,-,.28,.295,-,,-,-,-,-,-,,
.082,.035,.048,.047,ABU,ABM Res,.048,-,44266,.047,.048,-,,-,-,-,-.43,-,,
.094,.02,.021,.021,AJC,Acacia Coal,.021,+.1,1400,.02,.021,-,,-,-,-,-1.14,-,,
.325,.115,.13,.125,ACB,A-Cap Res,.125,-.5,802,.125,.14,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.27,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.16,.15,ACN,Acer Energy,.15,-.5,250,.15,.16,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.02,-,-,.02,.022,-,,-,-,-,-.78,-,,
.032,.01,.016,.015,ADD,Adavale Resources,.016,+.2,2592,.016,.019,-,,-,.01,-,-.51,-,,
.115,.043,.043,.043,ADN,Adelaide Res,.043,-,200,.043,.045,-,,-,-,-,-.95,-,,
.598,.08,-,-,AAO,Adept Solutions,.08,-,-,-,-,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.295,.395,.45,.435,ABY,Aditya Birla,.44,+1,31530,.435,.445,5.00,,1.70,-,11.36,8.48,5.2,,
.071,.043,.043,.043,ADY,Admiralty Res,.043,-,795,.043,.044,-,,-,-,-,-.44,-,,
.012,.003,.007,.007,AVD,Advance Energy,.007,-,10000,.006,.007,-,,-,-,-,-.73,-,,
.002,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.105,.019,.025,.024,ADX,ADX Energy,.024,+.1,7958,.023,.025,-,,-,-,-,-1.93,-,,
.47,.15,.16,.15,AFR,African Energy Res cdi,.155,-1,8990,.155,.16,-,,-,-,-,-1.92,-,,
.01,.004,.006,.006,AAE,Agri Energy,.006,-,556,.006,.007,-,,-,-,-,-.23,-,,
.74,.12,-,-,AGR,Aguia Res,.16,-,-,-,-,-,,-,-,-,-9.22,-,,
12.30,4.66,5.92,5.835,AQG,Alacer Gold cdi,5.89,+7,8085,5.85,5.89,-,,-,-,-,28.59,20.6,,
.42,.23,.30,.29,AUQ,Alara Res,.295,+1.5,1400,.29,.295,-,,-,-,-,-2.59,-,,
.203,.072,.085,.085,ALY,Alchemy Resources,.085,+.3,120,.084,.092,-,,-,-,-,-1.68,-,,
.11,.031,.057,.054,AYN,Alcyone Res,.055,-.1,73052,.055,.056,-,,-,-,-,-.52,-,,
.025,.008,.02,.02,AYNO,  opt may15,.02,-,15542,.02,.024,-,,-,-,-,-,-,,
.023,.011,.016,.015,AWD,Aleator Energy,.015,+.1,108660,.015,.016,-,,-,-,-,.05,30.0,,
.013,.003,.005,.004,AWDO,  opt jan15,.004,-,37000,.004,.005,-,,-,-,-,-,-,,
1.952,.735,1.07,1.04,ALK,Alkane Res,1.045,-4.5,23861,1.045,1.065,-,,-,-,-,-1.00,-,,
.19,.06,-,-,AHQ,Allegiance Coal,.07,-,-,-,-,-,,-,-,-,-,-,,
.025,.011,.012,.012,AHQO,  opt mar14,.012,-,25,.008,.02,-,,-,-,-,-,-,,
.615,.115,.21,.205,AGS,Alliance Res,.21,-,2181,.21,.215,-,,-,-,-,-1.77,-,,
4.00,1.42,2.38,2.25,ALD,Allied Gold cdi,2.27,+2,13759,2.24,2.27,-,,-,2.99,-,-3.03,-,,
.195,.08,.11,.11,AGE,Alligator Energy,.11,+1,500,.105,.12,-,,-,-,-,-.36,-,,
.034,.008,-,-,AYR,Alloy Res,.013,-,-,.011,.012,-,,-,-,-,-.33,-,,
.105,.018,-,-,AYM,Altuis Mining,.025,-,-,-,-,-,,-,.08,-,-.65,-,,
.33,.19,.30,.29,AOH,Altona Min,.29,-.5,2444,.29,.295,-,,-,-,-,-4.72,-,,
.23,.14,.175,.165,AJM,Altura Min,.175,+1,2617,.165,.17,-,,-,-,-,-.39,-,,
1.80,.625,.73,.71,AWC,Alumina,.72,+1.5,66326,.715,.725,2.80,,.69,.96,3.89,1.92,37.5,,
.23,.19,.205,.195,AMU,Amadeus Energy,.205,-,1030,.195,.205,-,,-,.30,-,.35,58.6,,
.245,.075,-,-,AQO,Ambassador Oil & Gas,.081,-,-,.085,.087,-,,-,-,-,-1.20,-,,
.052,.012,-,-,AQOO,  opt oct13,.012,-,-,-,-,-,,-,-,-,-,-,,
1.36,.88,-,-,AXZ,Amex Res,.99,-,-,.70,.98,-,,-,-,-,-3.46,-,,
2.13,.35,.59,.555,AMX,Ampella Min,.555,-3.5,8345,.555,.565,-,,-,-,-,-12.25,-,,
