ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4411.8 at 2012-08-23T16:41:36. Report at Thursday, August 23, 2012. Processed Friday at 2012-08-24T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.07,.07,TDO,3D Oil,.07,+.2,2183,.07,.078,-,,-,-,-,-.62,-,,
.055,.023,-,-,DDD,3D Res,.041,-,-,.041,.043,-,,-,-,-,-.44,-,,
.335,.105,.11,.11,ARH,A'asian Resources,.11,-,29,.105,.11,-,,-,-,-,.47,23.4,,
.30,.20,.30,.30,AYC,A1 Gold,.30,-,20,.28,.30,-,,-,-,-,-,-,,
.082,.035,.051,.048,ABU,ABM Res,.048,+.1,322926,.048,.049,-,,-,-,-,-.43,-,,
.094,.02,.022,.02,AJC,Acacia Coal,.02,-.1,12250,.02,.025,-,,-,-,-,-1.14,-,,
.325,.115,.135,.13,ACB,A-Cap Res,.135,+.5,802,.135,.14,-,,-,-,-,-2.06,-,,
.405,.215,-,-,ACS,Accent Res,.27,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.16,.155,ACN,Acer Energy,.155,+.5,1591,.155,.16,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.02,-,-,-,-,-,,-,-,-,-.78,-,,
.032,.01,-,-,ADD,Adavale Resources,.014,-,-,.014,.015,-,,-,.01,-,-.51,-,,
.115,.043,.046,.046,ADN,Adelaide Res,.046,-,500,.045,.046,-,,-,-,-,-.95,-,,
.608,.08,.08,.08,AAO,Adept Solutions,.08,-.5,50,.06,.08,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.295,.395,.425,.40,ABY,Aditya Birla,.42,+1.5,10896,.415,.43,5.00,,1.70,-,11.90,8.48,5.0,,
.071,.043,.045,.045,ADY,Admiralty Res,.045,-,125,.043,.045,-,,-,-,-,-.44,-,,
.012,.003,.006,.006,AVD,Advance Energy,.006,-,2500,.005,.006,-,,-,-,-,-.73,-,,
.002,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.105,.019,.022,.02,ADX,ADX Energy,.022,+.3,9269,.021,.022,-,,-,-,-,-1.93,-,,
.47,.16,.17,.165,AFR,African Energy Res cdi,.165,-.5,2259,.165,.17,-,,-,-,-,-1.92,-,,
.01,.004,-,-,AAE,Agri Energy,.006,-,-,.006,.008,-,,-,-,-,-.23,-,,
.74,.12,.16,.16,AGR,Aguia Res,.16,-.5,90,.165,.17,-,,-,-,-,-9.22,-,,
12.30,4.66,5.72,5.51,AQG,Alacer Gold cdi,5.72,+24,6546,5.69,5.72,-,,-,-,-,28.59,20.0,,
.42,.23,.315,.29,AUQ,Alara Res,.295,+4.5,11557,.29,.295,-,,-,-,-,-2.59,-,,
.203,.072,.084,.082,ALY,Alchemy Resources,.082,-.3,145,.082,.095,-,,-,-,-,-1.68,-,,
.11,.031,.055,.05,AYN,Alcyone Res,.055,+.7,375445,.054,.055,-,,-,-,-,-.52,-,,
.02,.008,.02,.018,AYNO,  opt may15,.02,+.3,24209,.019,.022,-,,-,-,-,-,-,,
.023,.011,.015,.014,AWD,Aleator Energy,.015,-.1,27350,.015,.016,-,,-,-,-,.05,30.0,,
.013,.003,.004,.004,AWDO,  opt jan15,.004,-.1,19994,.004,.005,-,,-,-,-,-,-,,
1.952,.735,1.135,1.075,ALK,Alkane Res,1.105,+3,11984,1.10,1.115,-,,-,-,-,-1.00,-,,
.19,.06,-,-,AHQ,Allegiance Coal,.065,-,-,-,-,-,,-,-,-,-,-,,
.025,.011,-,-,AHQO,  opt mar14,.012,-,-,-,-,-,,-,-,-,-,-,,
