ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4316.3 at 2012-05-15T16:42:48. Report at Tuesday, May 15, 2012. Processed Thursday at 2012-05-17T08:30:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.195,.069,.091,.091,TDO,3D Oil,.091,-,2000,.075,.091,-,,-,-,-,-.62,-,,
.06,.03,-,-,DDD,3D Res,.03,-,-,.03,.036,-,,-,-,-,-.44,-,,
.37,.135,.15,.145,ARH,A'asian Resources,.145,-1.5,334,.145,.15,-,,-,-,-,.47,30.9,,
.082,.033,.043,.042,ABU,ABM Res,.042,-,42996,.041,.042,-,,-,-,-,-.43,-,,
.125,.033,.037,.033,AJC,Acacia Coal,.035,-.2,11413,.034,.037,-,,-,-,-,-1.14,-,,
.45,.14,.165,.155,ACB,A-Cap Res,.155,-1,7247,.155,.16,-,,-,-,-,-2.06,-,,
.405,.22,-,-,ACS,Accent Res,.265,-,-,.265,.29,-,,-,-,-,-.42,-,,
.245,.105,.15,.15,ACN,Acer Energy,.15,-.5,2957,.145,.15,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.023,-,-,.018,.022,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,.016,.016,ADD,Adavale Resources,.016,+.1,1030,.016,.02,-,,-,.01,-,-.51,-,,
.14,.055,.071,.066,ADN,Adelaide Res,.07,-.1,1111,.067,.07,-,,-,-,-,-.95,-,,
.80,.135,.20,.20,AAO,Adept Solutions,.20,-,124,.20,.22,-,,-,.10,-,-9.92,-,,
.075,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.875,.55,.58,.56,ABY,Aditya Birla,.56,-2,1756,.555,.58,9.00,,.94,-,16.07,8.48,6.6,,
.096,.043,.05,.047,ADY,Admiralty Res,.049,+.2,19234,.047,.05,-,,-,-,-,-.44,-,,
.016,.003,-,-,AVD,Advance Energy,.003,-,-,-,-,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.077,.075,ADX,ADX Energy,.077,-,4357,.077,.079,-,,-,-,-,-1.93,-,,
.915,.20,.21,.20,AFR,African Energy Res cdi,.205,-.5,17961,.20,.205,-,,-,-,-,-1.92,-,,
.013,.004,-,-,AAE,Agri Energy,.008,-,-,.007,.008,-,,-,-,-,-.23,-,,
.84,.23,-,-,AGR,Aguia Res,.23,-,-,.22,.23,-,,-,-,-,-9.22,-,,
12.30,6.00,6.19,6.00,AQG,Alacer Gold cdi,6.14,-26,9718,6.10,6.20,-,,-,-,-,28.59,21.5,,
.42,.23,.345,.335,AUQ,Alara Res,.335,-1.5,53,.33,.335,-,,-,-,-,-2.59,-,,
.258,.10,.10,.10,ALY,Alchemy Resources,.10,-.5,4358,.10,.105,-,,-,-,-,-1.68,-,,
