ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4465.4 at 16:35 16/8/2010  Report at 19:05 Monday 16/8/2010. Processed 19:21 Monday 16/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.095,0.17,0.15,TDO,3D Oil Ltd,0.15,-1.5,4145,0.15,0.17,-,,-,-,-,-0.27,-
0.036,0.014,0.036,0.032,DDD,3D Res Ltd,0.036,0.4,11829,0.035,0.037,-,,-,-,-,-1.9,-
0.109,0.037,-,-,AAO,A'asia Cons Ltd,0.048,,-,0.055,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.053,-,,-,-,-,-,-
0.67,0.21,0.245,0.245,ARH,A'asian Resour,0.245,-0.5,17,0.245,0.26,-,,-,-,-,-1.4,-
0.42,0.105,0.125,0.11,AAM,A1 Min Ltd,0.12,1,17833,0.12,0.125,-,,-,-,-,-3.56,-
0.07,0.016,0.03,0.028,ABU,ABM Res NL,0.029,,71435,0.029,0.03,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.10,,-,0.11,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.365,0.355,ACB,A-Cap Res,0.36,,288,0.355,0.36,-,,-,0.14,-,-0.91,-
0.27,0.13,0.235,0.22,ACS,Accent Res NL,0.23,1,5535,0.22,0.235,-,,-,-,-,-1.53,-
0.029,0.004,0.019,0.018,AEX,Acclaim Explore,0.019,0.1,11150,0.018,0.019,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.003,0.025,-,,-,-,-,-,-
0.14,0.05,-,-,AIV,Activex Ltd,0.089,,-,0.076,0.088,-,,-,-,-,-1.49,-
0.595,0.303,0.55,0.545,ADU,Adamus Res,0.55,-0.5,877,0.545,0.55,-,,-,-,-,-12.87,-
0.065,0.023,0.027,0.024,ADD,Adavale Resource,0.027,0.4,1200,0.025,0.027,-,,-,0.02,-,-0.96,-
0.215,0.08,0.095,0.095,ADE,Adelaide Energy,0.095,,71,0.094,0.095,-,,-,-,-,0.97,9.8
0.395,0.11,0.175,0.16,ADN,Adelaide Res,0.16,-0.5,1035,0.16,0.175,-,,-,-,-,-0.56,-
0.425,0.063,-,-,ADI,Adelphi Energy,0.41,,-,-,-,-,,-,-,-,-4.27,-
1.65,0.62,0.915,0.88,ABY,Aditya Birla,0.91,-1.5,4626,0.89,0.92,-,,-,1.51,-,19.61,4.6
0.025,0.005,0.008,0.008,ADY,Admiralty Res,0.008,-0.1,102408,0.008,0.009,-,,-,-,-,0.09,8.9
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.01,0.015,-,,-,-,-,-3.1,-
0.265,0.081,0.17,0.12,ADX,ADX Energy Ltd,0.145,-5,67029,0.14,0.15,-,,-,-,-,-0.89,-
0.09,0.04,0.041,0.04,ADXO,  opt mar11,0.04,-1.8,4480,0.035,0.04,-,,-,-,-,-,-
0.75,0.435,0.50,0.485,AED,AED Oil Ltd,0.50,0.5,1694,0.495,0.505,-,,-,1.03,-,-48.17,-
0.24,0.059,0.09,0.09,AFR,African Energy Res cdi,0.09,-0.5,800,0.086,0.09,-,,-,-,-,-1.13,-
0.027,0.009,0.011,0.011,AAE,Agri Energy Ltd,0.011,-0.1,967,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.145,-,-,ALG,Alamar Res Ltd,0.19,,-,0.19,0.22,-,,-,-,-,-1.34,-
0.03,0.03,-,-,ALGO,  opt mar13,0.03,,-,0.02,0.08,-,,-,-,-,-,-
0.25,0.055,0.10,0.10,AUQ,Alara Res Ltd,0.10,-1,15,0.10,0.12,-,,-,-,-,-1.9,-
1.27,0.205,0.43,0.415,ALY,Alchemy Resource,0.42,0.5,1169,0.42,0.43,-,,-,-,-,-3.2,-
0.96,0.05,0.18,0.16,ALYO,  opt aug10,0.18,1,735,0.16,0.18,-,,-,-,-,-,-
0.06,0.02,0.024,0.023,AYN,Alcyone Res Ltd,0.023,-0.1,5580,0.022,0.023,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.23,0.42,0.41,ALK,Alkane Res Ltd,0.415,,3124,0.415,0.425,-,,-,-,-,0.93,44.6
0.865,0.28,0.345,0.32,AGS,Alliance Res,0.335,0.5,1902,0.33,0.345,-,,-,-,-,-1.97,-
0.545,0.25,0.355,0.35,ALD,Allied Gold Ltd,0.355,0.5,5371,0.355,0.36,-,,-,0.26,-,-3.42,-
0.042,0.019,-,-,AYR,Alloy Res,0.02,,-,0.021,0.024,-,,-,-,-,-0.62,-
0.29,0.089,0.12,0.115,AOH,Altona Min Ltd,0.115,-1,4941,0.115,0.12,-,,-,-,-,-1.09,-
0.359,0.115,0.12,0.115,AJM,Altura Min Ltd,0.12,,1750,0.12,0.125,-,,-,-,-,-5.11,-
2.06,1.45,1.76,1.70,AWC,Alumina Ltd,1.76,0.5,263500,1.755,1.76,4.22,f,0.14,1.22,2.40,0.59,298.3
0.335,0.175,0.24,0.23,AMU,Amadeus Energy,0.24,0.5,1420,0.23,0.24,-,,-,0.34,-,-10.17,-
0.25,0.115,-,-,AXZ,Amex Res,0.15,,-,0.115,0.15,-,,-,-,-,-2.13,-
1.94,0.345,1.80,1.74,AMX,Ampella Min,1.80,6,5611,1.77,1.80,-,,-,-,-,-7,-
0.28,0.077,-,-,AHR,Anchor Res,0.135,,-,0.135,0.15,-,,-,-,-,-2.05,-
4.42,2.00,4.39,4.12,AND,Andean Res Ltd,4.37,10,12380,4.36,4.38,-,,-,-,-,-4.64,-
1.30,1.02,-,-,ATM,Aneka Tambang cdi,1.20,,-,-,-,1.37,,0.51,0.10,1.14,0.7,171.4
0.066,0.018,0.039,0.038,AAR,Anglo Aust,0.038,-0.2,2823,0.038,0.04,-,,-,-,-,-0.14,-
