ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4500.7 at 16:37 17/5/2010  Report at 19:05 Monday 17/5/2010. Processed 19:17 Monday 17/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.086,0.21,0.18,TDO,3D Oil Ltd,0.20,2,6487,0.19,0.20,-,,-,-,-,-0.27,-
0.026,0.009,-,-,DDD,3D Res Ltd,0.022,,-,0.021,0.022,-,,-,-,-,-1.9,-
0.109,0.025,-,-,AAO,A'asia Gold,0.064,,-,0.062,0.07,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.02,,-,0.016,0.02,-,,-,-,-,-,-
0.70,0.32,0.335,0.32,ARH,A'asian Resour,0.32,-0.5,669,0.31,0.325,-,,-,-,-,-1.4,-
0.42,0.13,0.24,0.23,AAM,A1 Min Ltd,0.24,1,13632,0.235,0.24,-,,-,-,-,-3.56,-
0.07,0.012,0.023,0.021,ABU,ABM Res NL,0.021,-0.1,31150,0.021,0.022,-,,-,-,-,-4.09,-
0.25,0.11,-,-,AII,Abra Min Ltd,0.11,,-,0.12,0.185,-,,-,-,-,-1.94,-
0.60,0.30,0.35,0.34,ACB,A-Cap Res,0.35,,900,0.33,0.35,-,,-,0.14,-,-0.91,-
0.27,0.10,0.16,0.16,ACS,Accent Res NL,0.16,-2,445,0.16,0.19,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.016,AEX,Acclaim Explore,0.016,-0.1,7104,0.015,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.02,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,0.001,-,,-,-,-,-,-
0.14,0.05,0.095,0.095,AIV,Activex Ltd,0.095,-0.5,1050,0.082,0.115,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.015,0.03,-,,-,-,-,-,-
0.58,0.303,0.58,0.505,ADU,Adamus Res,0.565,2.5,29125,0.55,0.575,-,,-,-,-,-12.87,-
0.065,0.019,0.038,0.031,ADD,Adavale Resource,0.033,0.2,2567,0.031,0.033,-,,-,0.02,-,-0.96,-
0.215,0.105,0.165,0.155,ADE,Adelaide Energy,0.155,0.5,1159,0.15,0.165,-,,-,-,-,0.97,16.0
-,-,-,-,ADEN,  def,-,,-,-,-,-,,-,-,-,-,-
0.395,0.068,0.165,0.155,ADN,Adelaide Res,0.16,-1,1878,0.16,0.17,-,,-,-,-,-0.56,-
0.42,0.059,0.42,0.405,ADI,Adelphi Energy,0.41,13,115015,0.41,0.415,-,,-,-,-,-4.27,-
1.65,0.50,0.94,0.89,ABY,Aditya Birla,0.895,-5.5,5182,0.89,0.895,-,,-,1.51,-,19.61,4.6
0.032,0.009,0.011,0.01,ADY,Admiralty Res,0.01,,120161,0.009,0.01,-,,-,-,-,0.09,11.1
0.125,0.036,-,-,AVD,Advance Energy,0.037,,-,0.017,0.029,-,,-,-,-,-3.1,-
1.04,0.50,0.60,0.56,AED,AED Oil Ltd,0.57,-3,1548,0.56,0.57,-,,-,1.03,-,-48.17,-
0.24,0.05,0.086,0.08,AFR,African Energy Res cdi,0.082,-0.3,800,0.082,0.09,-,,-,-,-,-1.13,-
0.027,0.009,0.011,0.011,AAE,Agri Energy Ltd,0.011,,2111,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.18,0.21,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.022,0.08,-,,-,-,-,-,-
0.25,0.048,0.093,0.093,AUQ,Alara Res Ltd,0.093,0.1,54,0.092,0.11,-,,-,-,-,-1.9,-
1.27,0.069,0.545,0.50,ALY,Alchemy Resource,0.505,-4,2327,0.505,0.52,-,,-,-,-,-3.2,-
0.96,0.004,-,-,ALYO,  opt aug10,0.28,,-,0.225,0.30,-,,-,-,-,-,-
0.06,0.023,0.028,0.027,AYN,Alcyone Res Ltd,0.028,,14901,0.027,0.028,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.25,0.305,0.30,ALK,Alkane Res Ltd,0.30,-1,2115,0.30,0.31,-,,-,-,-,0.93,32.3
0.98,0.38,0.41,0.395,AGS,Alliance Res,0.41,0.5,2303,0.39,0.41,-,,-,-,-,-1.97,-
0.55,0.25,0.39,0.37,ALD,Allied Gold Ltd,0.375,,31675,0.365,0.385,-,,-,0.26,-,-3.42,-
0.042,0.019,-,-,AYR,Alloy Res,0.036,,-,0.031,0.034,-,,-,-,-,-0.62,-
0.37,0.067,0.22,0.20,AJM,Altura Min Ltd,0.21,,1150,0.195,0.21,-,,-,-,-,-5.11,-
0.08,0.005,-,-,AJMO,  opt may10,0.007,,-,-,0.001,-,,-,-,-,-,-
