ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4780.6 at 2010-10-25T16:39:32. Report at Monday, October 25, 2010. Processed Tuesday at 2010-10-26T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.20,.20,TDO,3D Oil,.20,+.5,1640,.20,.21,-,,-,-,-,-.42,-,,
.049,.016,.035,.034,DDD,3D Res,.035,+.1,3570,.035,.038,-,,-,-,-,-1.15,-,,
.20,.044,.20,.135,AAO,A'asia Gold,.17,+4,27052,.165,.18,-,,-,-,-,-.37,-,,
.57,.20,.205,.205,ARH,A'asian Resources,.205,+.5,456,.205,.21,-,,-,-,-,-.09,-,,
.42,.105,.135,.125,AAM,A1 Min,.13,+.5,6936,.125,.135,-,,-,-,-,-3.50,-,,
.05,.016,.036,.035,ABU,ABM Res,.036,+.1,118517,.035,.036,-,,-,-,-,-2.62,-,,
.25,.086,-,-,AII,Abra Min,.15,-,-,.155,.83,-,,-,-,-,-1.98,-,,
.47,.28,.38,.35,ACB,A-Cap Res,.38,+4.5,18011,.375,.38,-,,-,-,-,-1.05,-,,
.285,.13,.225,.22,ACS,Accent Res,.22,-.5,384,.215,.23,-,,-,-,-,-1.06,-,,
.029,.004,.022,.018,AEX,Acclaim Explore,.021,-.1,70868,.02,.021,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,-,.01,-,,-,-,-,-,-,,
.14,.05,.066,.066,AIV,Activex,.066,-,1607,.067,.07,-,,-,-,-,-1.13,-,,
.70,.344,.63,.62,ADU,Adamus Res,.625,+1,11509,.62,.63,-,,-,-,-,-28.16,-,,
.054,.015,.024,.022,ADD,Adavale Resources,.024,+.3,3130,.022,.024,-,,-,.02,-,-1.13,-,,
.215,.066,.079,.066,ADE,Adelaide Energy,.074,-.6,9571,.067,.07,-,,-,-,-,-1.14,-,,
.395,.125,.26,.235,ADN,Adelaide Res,.26,+2,8819,.255,.27,-,,-,-,-,-.63,-,,
1.49,.62,1.305,1.24,ABY,Aditya Birla,1.30,+9,7763,1.30,1.305,-,,-,1.51,-,19.61,6.6,,
.02,.005,.009,.008,ADY,Admiralty Res,.008,+.1,23350,.008,.009,-,,-,-,-,-.09,-,,
.10,.007,-,-,AVD,Advance Energy,.01,-,-,.01,.013,-,,-,.03,-,-2.40,-,,
.265,.081,.11,.10,ADX,Audax Res,.11,-,1380,.105,.11,-,,-,-,-,-.77,-,,
.09,.014,-,-,ADXO,  opt mar11,.021,-,-,.021,.028,-,,-,-,-,-,-,,
.715,.435,.465,.445,AED,AED Oil,.455,+1,2725,.45,.47,-,,-,-,-,-6.90,-,,
.25,.064,.25,.20,AFR,African Energy Res cdi,.23,+3,35240,.225,.23,-,,-,-,-,-.76,-,,
