ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4364.6 at 2012-02-06T16:44:13. Report at Monday, February 6, 2012. Processed Tuesday at 2012-02-07T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.275,.076,-,-,TDO,3D Oil,.08,-,30,.076,.08,-,,-,-,-,-.49,-,,
.062,.035,.037,.036,DDD,3D Res,.037,+.2,1630,.034,.037,-,,-,-,-,-.33,-,,
.485,.15,.20,.195,ARH,A'asian Resources,.20,+1,1393,.20,.205,-,,-,-,-,-.07,-,,
.082,.027,.059,.057,ABU,ABM Res,.058,+.1,73732,.057,.058,-,,-,-,-,-.41,-,,
.185,.038,.05,.045,AJC,Acacia Coal Ltd,.05,+.5,13261,.047,.05,-,,-,-,-,-.02,-,,
.755,.165,.27,.26,ACB,A-Cap Res,.26,-.5,3434,.255,.26,-,,-,-,-,-2.30,-,,
.405,.205,.335,.33,ACS,Accent Res,.33,-,93682,.33,.335,-,,-,-,-,-.54,-,,
.245,.105,.13,.13,ACN,Acer Energy Ltd,.13,-,6391,.13,.135,-,,-,-,-,-5.10,-,,
.124,.02,.026,.026,AIV,ActiveX,.026,+.1,5800,.025,.026,-,,-,-,-,-.95,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.038,.01,.016,.016,ADD,Adavale Resources,.016,-,642,.016,.018,-,,-,.01,-,-.47,-,,
.20,.058,.06,.058,ADN,Adelaide Res,.058,-.2,5551,.058,.06,-,,-,-,-,-.98,-,,
.80,.135,.30,.30,AAO,Adept Solutions,.30,-,94,.22,.345,-,,-,-,-,-3.04,-,,
.11,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.95,.68,.91,.89,ABY,Aditya Birla,.90,-.5,6111,.895,.91,9.00,,1.41,1.67,10.00,12.66,7.1,,
.097,.032,.065,.065,ADY,Admiralty Res,.065,-,1926,.065,.068,-,,-,-,-,2.84,2.3,,
.03,.005,-,-,AVD,Advance Energy,.005,-,-,-,-,-,,-,-.03,-,-4.44,-,,
.009,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.07,.069,ADX,ADX Energy,.07,+.2,3630,.069,.07,-,,-,-,-,-1.57,-,,
1.045,.225,.40,.375,AFR,African Energy Res cdi,.375,-1,7892,.38,.395,-,,-,-,-,-1.58,-,,
.57,.175,.57,.56,AKI,African Iron,.56,-.5,121300,.56,.565,-,,-,-,-,-2.70,-,,
.37,.055,.37,.37,AKIOA,  opt dec13,.37,-,8397,.36,.37,-,,-,-,-,-,-,,
.024,.004,-,-,AAE,Agri Energy,.008,-,-,-,-,-,,-,-,-,-.17,-,,
1.56,.405,.49,.48,AGR,Aguia Res,.49,+2,28505,.49,.53,-,,-,-,-,-4.62,-,,
12.30,7.60,9.32,8.95,AQG,Alacer Gold cdi,9.20,+24,14262,9.16,9.24,-,,-,-,-,-12.11,-,,
.44,.23,.30,.285,AUQ,Alara Res,.30,+1.5,667,.285,.30,-,,-,-,-,-3.84,-,,
.476,.114,.14,.14,ALY,Alchemy Resources,.14,+.5,2400,.135,.14,-,,-,-,-,-1.58,-,,
.145,.039,.094,.087,AYN,Alcyone Res,.091,+.3,139733,.091,.092,-,,-,-,-,-.39,-,,
2.73,.89,1.245,1.205,ALK,Alkane Res,1.205,+2.5,19232,1.205,1.22,-,,-,-,-,-1.22,-,,
.43,.115,.335,.325,AGS,Alliance Res,.325,-,1560,.325,.335,-,,-,-,-,-2.53,-,,
4.00,.45,2.09,2.06,ALD,Allied Gold cdi,2.09,+3,498,2.08,2.12,-,,-,-,-,-.64,-,,
.245,.076,.12,.12,AGE,Alligator Energy,.12,-,552,.115,.12,-,,-,-,-,-,-,,
.076,.021,.023,.023,AYR,Alloy Res,.023,+.1,250,.023,.024,-,,-,-,-,-.30,-,,
.15,.06,.11,.10,AYM,Altuis Mining,.10,-.5,2895,.10,.105,-,,-,-,-,-,-,,
