ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4477.3 at 16:35 14/7/2010  Report at 19:05 Wednesday 14/7/2010. Processed 19:30 Wednesday 14/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.195,0.185,TDO,3D Oil Ltd,0.185,-0.5,2846,0.185,0.19,-,,-,-,-,-0.27,-
0.026,0.011,0.02,0.02,DDD,3D Res Ltd,0.02,,150,0.02,0.025,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Gold,0.06,,-,0.048,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.025,-,,-,-,-,-,-
0.67,0.21,0.26,0.25,ARH,A'asian Resour,0.26,1,518,0.245,0.26,-,,-,-,-,-1.4,-
0.42,0.135,0.165,0.155,AAM,A1 Min Ltd,0.165,1,11262,0.16,0.165,-,,-,-,-,-3.56,-
0.07,0.016,0.03,0.027,ABU,ABM Res NL,0.027,-0.1,211665,0.027,0.028,-,,-,-,-,-4.09,-
0.25,0.086,0.095,0.095,AII,Abra Min Ltd,0.095,,1619,0.085,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.32,0.31,ACB,A-Cap Res,0.32,1.5,4491,0.315,0.32,-,,-,0.14,-,-0.91,-
0.27,0.13,0.165,0.165,ACS,Accent Res NL,0.165,,140,0.165,0.175,-,,-,-,-,-1.53,-
0.029,0.004,0.013,0.013,AEX,Acclaim Explore,0.013,,200,0.012,0.013,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.025,-,,-,-,-,-,-
0.14,0.055,0.07,0.07,AIV,Activex Ltd,0.07,,200,0.065,0.07,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.001,0.01,-,,-,-,-,-,-
0.595,0.303,0.535,0.49,ADU,Adamus Res,0.52,3,6692,0.515,0.54,-,,-,-,-,-12.87,-
0.065,0.019,0.028,0.026,ADD,Adavale Resource,0.026,-0.2,1080,0.025,0.026,-,,-,0.02,-,-0.96,-
