ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4520.7 at 16:38 9/2/2010  Report at 19:05 Tuesday 9/2/2010. Processed 19:32 Tuesday 9/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.27,0.26,TDO,3D Oil Ltd,0.26,-1,700,0.26,0.28,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.021,,-,0.02,0.024,-,,-,-,-,-4.66,-
0.12,0.018,0.07,0.07,AAO,A'asia Gold,0.07,,20,0.07,0.072,-,,-,-,-,-5.03,-
0.70,0.29,0.55,0.53,ARH,A'asian Resour,0.53,-2,1513,0.53,0.54,-,,-,-,-,-2.85,-
0.42,0.11,0.34,0.31,AAM,A1 Min Ltd,0.315,-2,3488,0.315,0.32,-,,-,-,-,-3.99,-
0.07,0.006,0.03,0.029,ABU,ABM Res NL,0.03,,8347,0.029,0.03,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.17,0.18,-,,-,-,-,-1.39,-
0.60,0.105,0.38,0.37,ACB,A-Cap Res,0.37,-1,731,0.36,0.37,-,,-,-,-,-2.93,-
0.27,0.07,0.18,0.165,ACS,Accent Res NL,0.18,0.5,5346,0.18,0.20,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.004,AEX,Acclaim Explore,0.005,,6753,0.004,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,-,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.081,,-,0.08,0.09,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.03,-,,-,-,-,-,-
0.53,0.24,0.40,0.37,ADU,Adamus Res,0.38,-1,2778,0.37,0.395,-,,-,-,-,-10.25,-
0.065,0.014,0.029,0.029,ADD,Adavale Resource,0.029,-0.1,1513,0.026,0.029,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.13,ADE,Adelaide Energy,0.13,,450,0.125,0.13,-,,-,-,-,1.39,9.4
0.395,0.046,0.18,0.165,ADN,Adelaide Res,0.17,-0.5,3473,0.165,0.175,-,,-,-,-,4.86,3.5
0.205,0.045,0.20,0.19,ADI,Adelphi Energy,0.19,-0.5,1158,0.19,0.20,-,,-,-,-,-5.87,-
1.65,0.096,1.02,0.975,ABY,Aditya Birla,0.975,-1,3111,0.975,0.985,-,,-,1.42,-,-17.34,-
0.037,0.011,0.014,0.011,ADY,Admiralty Res,0.012,-0.1,394597,0.012,0.013,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.06,-,,-,0.04,-,-1.06,-
1.24,0.50,0.58,0.53,AED,AED Oil Ltd,0.58,5,4389,0.565,0.58,-,,-,-,-,-66.9,-
0.24,0.02,-,-,AFR,African Energy Res cdi,0.098,,-,0.093,0.099,-,,-,-,-,-1.5,-
0.027,0.01,0.01,0.01,AAE,Agri Energy Ltd,0.01,,7490,0.01,0.012,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.185,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.14,0.14,AUQ,Alara Res Ltd,0.14,1.5,434,0.13,0.15,-,,-,-,-,-11.01,-
