ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5270.8 at 2013-09-20T16:42:05. Report at Friday, September 20, 2013. Processed Saturday at 2013-09-21T01:00:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.07,.095,.088,TDO,3D Oil,.088,-.7,580,.072,.095,-,,-,-,-,-3.61,-,,
.043,.014,-,-,DDD,3D Res,.023,-,-,.015,.049,-,,-,-,-,-.10,-,,
.16,.021,.10,.087,ARH,A'asian Resources,.087,-.8,4253,.09,.095,-,,-,-,-,-2.33,-,,
.29,.125,-,-,AYC,A1 Gold,.17,-,-,.16,.17,-,,-,-,-,-.47,-,,
.065,.021,.034,.03,ABU,ABM Res,.03,-.3,377615,.03,.034,-,,-,-,-,-.46,-,,
.023,.007,.012,.012,AJC,Acacia Coal,.012,-,2000,.011,.012,-,,-,-,-,-.42,-,,
.155,.045,.055,.055,ACB,A-Cap Res,.055,-,1100,.055,.06,-,,-,-,-,-1.08,-,,
.275,.15,.19,.19,ACS,Accent Res,.19,-,21,.19,.27,-,,-,-,-,-.86,-,,
.022,.010,-,-,AIV,ActiveX,.018,-,-,.015,.018,-,,-,-,-,-1.33,-,,
.021,.002,.003,.003,ADD,Adavale Resources,.003,-,1389,.003,.006,-,,-,-,-,-1.58,-,,
.25,.036,.072,.07,ADN,Adelaide Res,.071,-.3,1394,.071,.073,-,,-,-,-,-3.84,-,,
.60,.335,.37,.355,ABY,Aditya Birla,.355,-.5,651,.355,.36,5.00,,-,1.63,14.08,-2.66,-,,
.045,.017,.021,.02,ADY,Admiralty Res,.02,-,608,.02,.021,-,,-,-,-,-2.52,-,,
.006,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,.02,.02,ADX,ADX Energy,.02,+.3,250,.018,.02,-,,-,-,-,-3.21,-,,
.335,.06,.165,.165,AQR,AEON Metals,.165,-,10,.165,.17,-,,-,-,-,-.13,-,,
.19,.063,.087,.084,AFR,African Energy Res cdi,.084,-.2,465,.085,.09,-,,-,-,-,-3.36,-,,
.215,.045,-,-,AGR,Aguia Res,.07,-,-,.068,.07,-,,-,-,-,-11.68,-,,
6.860,1.94,3.65,3.54,AQG,Alacer Gold cdi,3.63,+4,22734,3.61,3.64,-,,-,-,-,-318.93,-,,
.295,.038,.042,.038,AUQ,Alara Res,.038,-.7,24277,.038,.041,-,,-,-,-,-2.58,-,,
.16,.028,-,-,ALY,Alchemy Resources,.042,-,-,.05,.06,-,,-,-,-,-.39,-,,
.038,.002,.004,.003,AYN,Alcyone Res,.003,-,551837,.003,.004,-,,-,-,-,-.13,-,,
.028,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.013,.004,.008,.008,AWD,Aleator Energy,.008,+.1,1251,.007,.008,-,,-,-,-,-.32,-,,
.004,.001,.002,.001,AWDO,  opt jan15,.002,-,5120,.001,.002,-,,-,-,-,-,-,,
.26,.145,-,-,AQI,Alicanto Min,.17,-,-,.16,.24,-,,-,-,-,-1.50,-,,
1.05,.245,.435,.37,ALK,Alkane Res,.405,+1,18356,.40,.41,-,,-,-,-,19.00,2.1,,
.075,.012,-,-,AHQ,Allegiance Coal,.02,-,-,.013,.02,-,,-,-,-,-.29,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.012,-,,-,-,-,-,-,,
.355,.093,.145,.14,AGS,Alliance Res,.145,+.5,1172,.145,.15,-,,-,-,-,-1.25,-,,
.125,.025,.068,.058,AGE,Alligator Energy,.066,+.9,22957,.064,.066,-,,-,-,-,-.64,-,,
.022,.003,-,-,AYR,Alloy Res,.008,-,-,.008,.009,-,,-,-,-,-.34,-,,
.022,.005,-,-,AYM,Altuis Mining,.008,-,-,.011,.018,-,,-,.04,-,-1.04,-,,
.31,.115,.16,.15,AOH,Altona Min,.15,-.5,7274,.15,.16,-,,-,-,-,2.40,6.3,,
.21,.076,.13,.13,AJM,Altura Min,.13,+.5,100,.125,.13,-,,-,-,-,-.22,-,,
1.405,.815,1.06,1.03,AWC,Alumina,1.04,-2.5,248244,1.035,1.045,-,,-,1.01,-,-1.92,-,,
.275,.09,.155,.155,AQO,Ambassador Oil & Gas,.155,-,211,.155,.16,-,,-,-,-,-4.44,-,,
.05,.001,-,-,AQOO,  opt oct13,.001,-,-,.001,.002,-,,-,-,-,-,-,,
1.73,.85,1.00,1.00,AXZ,Amex Res,1.00,-,16,1.00,1.09,-,,-,-,-,-4.51,-,,
.79,.105,.15,.12,AMX,Ampella Min,.12,-2.5,30445,.12,.13,-,,-,-,-,-10.56,-,,
.10,.032,-,-,AEK,Anatolia Energy,.09,-,-,.082,.099,-,,-,-,-,-1.15,-,,
