ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4581.3 at 16:35 22/6/2010  Report at 19:05 Tuesday 22/6/2010. Processed 19:11 Tuesday 22/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,-,-,TDO,3D Oil Ltd,0.20,,-,0.185,0.20,-,,-,-,-,-0.27,-
0.026,0.01,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.025,-,,-,-,-,-1.9,-
0.109,0.027,0.05,0.05,AAO,A'asia Gold,0.05,,210,0.045,0.05,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,-,-,,-,-,-,-,-
0.67,0.215,0.29,0.28,ARH,A'asian Resour,0.28,-0.5,339,0.28,0.285,-,,-,-,-,-1.4,-
0.42,0.13,0.25,0.24,AAM,A1 Min Ltd,0.24,-0.5,7551,0.24,0.245,-,,-,-,-,-3.56,-
0.07,0.016,0.024,0.022,ABU,ABM Res NL,0.024,0.1,63813,0.023,0.024,-,,-,-,-,-4.09,-
0.25,0.11,-,-,AII,Abra Min Ltd,0.12,,-,0.12,0.13,-,,-,-,-,-1.94,-
0.60,0.28,0.35,0.30,ACB,A-Cap Res,0.35,5,3690,0.345,0.36,-,,-,0.14,-,-0.91,-
0.27,0.13,0.14,0.14,ACS,Accent Res NL,0.14,-1,180,0.14,0.16,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.015,AEX,Acclaim Explore,0.015,0.2,49636,0.015,0.016,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.025,-,,-,-,-,-,-
0.14,0.055,0.09,0.08,AIV,Activex Ltd,0.09,2.3,500,0.07,0.09,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.01,,-,0.001,0.01,-,,-,-,-,-,-
0.59,0.303,0.575,0.555,ADU,Adamus Res,0.555,-3.5,7686,0.55,0.555,-,,-,-,-,-12.87,-
0.065,0.019,0.032,0.03,ADD,Adavale Resource,0.03,-0.1,1368,0.03,0.032,-,,-,0.02,-,-0.96,-
0.215,0.095,0.10,0.10,ADE,Adelaide Energy,0.10,,871,0.10,0.105,-,,-,-,-,0.97,10.3
