ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4841.2 at 2010-12-13T16:36:52. Report at Monday, December 13, 2010. Processed Tuesday at 2010-12-14T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.21,.20,TDO,3D Oil,.20,-1,1563,.20,.205,-,,-,-,-,-.42,-,,
.049,.016,.045,.045,DDD,3D Res,.045,+.3,500,.041,.045,-,,-,-,-,-1.15,-,,
.295,.044,.275,.25,AAO,A'asia Gold,.275,+2.5,3150,.25,.275,-,,-,-,-,-.37,-,,
.16,.011,.14,.14,AAOO,  opt apr13,.14,-1,1800,.14,.15,-,,-,-,-,-,-,,
.57,.20,.27,.27,ARH,A'asian Resources,.27,-1,245,.27,.28,-,,-,-,-,-.09,-,,
.39,.10,.11,.105,AAM,A1 Min,.11,-,3275,.105,.11,-,,-,-,-,-3.50,-,,
.045,.016,.03,.029,ABU,ABM Res,.029,-.1,81522,.029,.03,-,,-,-,-,-2.62,-,,
.24,.086,.24,.22,AII,Abra Min,.24,+4,200,.18,.24,-,,-,-,-,-1.98,-,,
.48,.28,.48,.44,ACB,A-Cap Res,.47,+5.5,44823,.46,.47,-,,-,-,-,-1.05,-,,
.46,.13,.35,.33,ACS,Accent Res,.335,-1.5,1192,.335,.35,-,,-,-,-,-1.06,-,,
.029,.004,.022,.02,AEX,Acclaim Explore,.02,-.1,59993,.02,.021,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.025,-,,-,-,-,-,-,,
.14,.05,.053,.053,AIV,Activex,.053,+.2,35,.053,.056,-,,-,-,-,-1.13,-,,
.82,.344,.77,.755,ADU,Adamus Res,.755,-,1813,.755,.765,-,,-,-,-,-28.16,-,,
.046,.015,.025,.025,ADD,Adavale Resources,.025,-,29417,.025,.028,-,,-,.02,-,-1.13,-,,
.197,.06,.089,.074,ADE,Adelaide Energy,.079,-.6,79350,.079,.08,-,,-,-,-,-1.14,-,,
.37,.125,.20,.19,ADN,Adelaide Res,.19,-,1914,.19,.20,-,,-,-,-,-.63,-,,
1.47,.62,1.215,1.185,ABY,Aditya Birla,1.185,-.5,8463,1.18,1.20,-,,-,1.61,-,18.71,6.3,,
.041,.023,.041,.04,ADYDA,Admiralty Res def,.04,-.1,11120,.037,.04,-,,-,-,-,-.09,-,,
.075,.007,.011,.01,AVD,Advance Energy,.011,+.2,5176,.01,.011,-,,-,.03,-,-2.40,-,,
.003,.003,-,-,AVDOA,  opt aug12,.003,-,-,.002,.003,-,,-,-,-,-,-,,
