ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4849.6 at 16:33 21/1/2010  Report at 19:05 Thursday 21/1/2010. Processed 19:20 Thursday 21/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.345,0.34,TDO,3D Oil Ltd,0.345,-0.5,615,0.345,0.355,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.021,,-,0.019,0.026,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.09,,-,0.08,0.09,-,,-,-,-,-5.03,-
0.70,0.29,0.505,0.495,ARH,A'asian Resour,0.495,-1.5,1282,0.495,0.50,-,,-,-,-,-2.85,-
0.42,0.085,0.39,0.37,AAM,A1 Min Ltd,0.38,0.5,5705,0.38,0.39,-,,-,-,-,-3.99,-
0.07,0.006,0.035,0.033,ABU,ABM Res NL,0.035,,17134,0.034,0.035,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.18,,-,0.18,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.415,0.39,ACB,A-Cap Res,0.39,-2.5,416,0.395,0.405,-,,-,-,-,-2.93,-
0.27,0.055,0.20,0.195,ACS,Accent Res NL,0.20,,325,0.20,0.21,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,-0.1,8350,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.032,0.092,0.09,AIV,Activex Ltd,0.09,-0.2,2317,0.088,0.092,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.02,-,,-,-,-,-,-
0.53,0.165,0.46,0.44,ADU,Adamus Res,0.445,-1.5,2666,0.44,0.445,-,,-,-,-,-10.25,-
0.065,0.014,0.04,0.038,ADD,Adavale Resource,0.038,,1688,0.038,0.043,-,,-,0.03,-,-0.3,-
0.16,0.037,0.155,0.15,ADE,Adelaide Energy,0.15,-0.5,2210,0.15,0.155,-,,-,-,-,1.39,10.8
0.395,0.046,0.255,0.245,ADN,Adelaide Res,0.25,-0.5,3006,0.245,0.25,-,,-,-,-,4.86,5.1
0.185,0.045,0.175,0.17,ADI,Adelphi Energy,0.17,,158,0.17,0.175,-,,-,-,-,-5.87,-
1.65,0.096,1.285,1.24,ABY,Aditya Birla,1.245,-6.5,6013,1.24,1.255,-,,-,1.42,-,-17.34,-
0.037,0.011,0.017,0.016,ADY,Admiralty Res,0.017,-0.1,55296,0.016,0.017,-,,-,-,-,-2.73,-
0.125,0.03,0.06,0.051,AVD,Advance Energy,0.06,0.3,340,0.052,0.06,-,,-,0.04,-,-1.06,-
1.24,0.50,0.63,0.605,AED,AED Oil Ltd,0.62,-1,3516,0.62,0.625,-,,-,-,-,-66.9,-
0.24,0.018,0.125,0.125,AFR,African Energy Res cdi,0.125,,4363,0.12,0.125,-,,-,-,-,-1.5,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.24,,-,0.205,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.15,0.145,AUQ,Alara Res Ltd,0.15,-1,1627,0.145,0.15,-,,-,-,-,-11.01,-
1.27,0.04,0.69,0.66,ALY,Alchemy Resource,0.69,-1,367,0.67,0.69,-,,-,-,-,-3.27,-
0.96,0.001,-,-,ALYO,  opt aug10,0.47,,-,0.405,0.47,-,,-,-,-,-,-
0.06,0.036,0.04,0.039,AYN,Alcyone Res Ltd,0.04,0.1,2891,0.038,0.04,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.49,0.155,0.37,0.365,ALK,Alkane Res Ltd,0.37,-1.5,318,0.365,0.37,-,,-,-,-,-0.25,-
0.98,0.363,0.62,0.60,AGS,Alliance Res,0.62,,2096,0.61,0.615,-,,-,-,-,-8.3,-
0.57,0.28,0.34,0.31,ALD,Allied Gold Ltd,0.31,1,41712,0.31,0.32,-,,-,0.29,-,-1.92,-
0.045,0.011,0.033,0.03,AYR,Alloy Res,0.03,-0.4,700,0.03,0.032,-,,-,-,-,-0.82,-
0.37,0.065,0.27,0.24,AJM,Altura Min Ltd,0.27,,100,0.245,0.265,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.026,,-,0.022,0.05,-,,-,-,-,-,-
2.06,0.683,1.775,1.715,AWC,Alumina Ltd,1.725,-8,220507,1.725,1.73,-,,-,1.30,-,9.42,18.3
0.43,0.205,0.255,0.245,AMU,Amadeus Energy,0.25,-1,12316,0.24,0.25,-,,-,0.48,-,3.5,7.1
0.25,0.08,-,-,AXZ,Amex Res,0.20,,-,0.18,0.20,-,,-,-,-,-5.32,-
0.765,0.068,0.765,0.675,AMX,Ampella Min,0.71,8,45945,0.71,0.725,-,,-,-,-,-6.37,-
0.595,0.03,0.595,0.505,AMXO,  opt jul10,0.55,11,1905,0.55,0.595,-,,-,-,-,-,-
0.22,0.032,-,-,AHR,Anchor Res,0.22,,-,0.18,0.22,-,,-,-,-,-1.57,-
0.03,0.001,-,-,AHRO,  opt mar10,0.007,,-,0.002,0.01,-,,-,-,-,-,-
2.72,0.78,2.58,2.54,AND,Andean Res Ltd,2.57,-5,3944,2.55,2.58,-,,-,-,-,-1.8,-
1.50,0.97,-,-,ATM,Aneka Tambang cdi 1:5,1.06,,-,1.20,-,2.94,,0.12,-,2.77,0.36,294.4
0.044,0.02,0.029,0.029,AAR,Anglo Aust,0.029,,5584,0.029,0.03,-,,-,-,-,-0.16,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.75,,-,2.75,-,15.87,,2.85,-,5.77,45.18,6.1
11.50,7.75,8.90,8.90,AGG,Anglogold Ashanti cdi 5:1,8.90,-10,23,8.91,9.95,3.33,,-,-,0.37,-71.44,-
0.77,0.035,0.645,0.60,AZZ,Antares Energy,0.635,-2,17737,0.63,0.635,-,,-,-,-,0.26,244.2
