ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4930.5 at 16:37 7/1/2010  Report at 19:05 Thursday 7/1/2010. Processed 20:01 Thursday 7/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.375,0.07,-,-,TDO,3D Oil Ltd,0.35,,-,0.355,0.365,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.022,,-,0.02,0.022,-,,-,-,-,-4.66,-
0.12,0.018,0.075,0.075,AAO,A'asia Gold,0.075,,1500,0.075,0.08,-,,-,-,-,-5.03,-
0.70,0.29,0.525,0.51,ARH,A'asian Resour,0.515,0.5,1646,0.515,0.525,-,,-,-,-,-2.85,-
0.42,0.076,0.38,0.365,AAM,A1 Min Ltd,0.37,-1.5,3085,0.37,0.38,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.032,ABU,ABM Res NL,0.036,0.4,46766,0.035,0.036,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.20,,-,0.165,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.385,0.365,ACB,A-Cap Res,0.365,-2,2172,0.375,0.385,-,,-,-,-,-2.93,-
0.27,0.055,0.165,0.165,ACS,Accent Res NL,0.165,0.5,500,0.16,0.165,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.005,AEX,Acclaim Explore,0.006,0.1,428042,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,-,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.092,,-,0.09,0.092,-,,-,-,-,-1.66,-
0.06,0.001,0.025,0.025,AIVO,  opt jul10,0.025,,250,0.023,0.035,-,,-,-,-,-,-
0.53,0.165,0.49,0.475,ADU,Adamus Res,0.485,1.5,4046,0.475,0.485,-,,-,-,-,-10.25,-
0.065,0.014,-,-,ADD,Adavale Resource,0.045,,-,0.03,0.045,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.125,ADE,Adelaide Energy,0.13,0.5,255,0.125,0.13,-,,-,-,-,1.39,9.4
0.395,0.046,0.275,0.27,ADN,Adelaide Res,0.27,-0.5,1974,0.27,0.285,-,,-,-,-,4.86,5.6
0.185,0.045,0.185,0.14,ADI,Adelphi Energy,0.155,-2.5,3030,0.155,0.16,-,,-,-,-,-5.87,-
1.65,0.096,1.47,1.415,ABY,Aditya Birla,1.42,,6011,1.42,1.425,-,,-,1.42,-,-17.34,-
0.043,0.011,0.019,0.017,ADY,Admiralty Res,0.017,-0.2,615645,0.017,0.018,-,,-,-,-,-2.73,-
0.125,0.029,-,-,AVD,Advance Energy,0.06,,-,0.057,0.065,-,,-,0.04,-,-1.06,-
1.305,0.50,0.665,0.62,AED,AED Oil Ltd,0.655,4,10670,0.645,0.655,-,,-,-,-,-66.9,-
0.24,0.013,0.15,0.13,AFR,African Energy Res cdi,0.145,1,6045,0.14,0.145,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.18,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.145,0.14,AUQ,Alara Res Ltd,0.14,-0.5,862,0.14,0.165,-,,-,-,-,-11.01,-
1.27,0.04,0.77,0.74,ALY,Alchemy Resource,0.76,3,2280,0.74,0.76,-,,-,-,-,-3.27,-
0.96,0.001,-,-,ALYO,  opt aug10,0.48,,-,0.49,0.54,-,,-,-,-,-,-
0.06,0.039,0.041,0.04,AYN,Alcyone Res Ltd,0.041,,6197,0.04,0.041,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.49,0.155,0.41,0.39,ALK,Alkane Res Ltd,0.40,-0.5,2498,0.38,0.405,-,,-,-,-,-0.25,-
0.98,0.363,0.60,0.585,AGS,Alliance Res,0.595,0.5,1812,0.595,0.60,-,,-,-,-,-8.3,-
0.57,0.29,0.34,0.325,ALD,Allied Gold Ltd,0.33,-1,2919,0.325,0.335,-,,-,0.29,-,-1.92,-
0.045,0.011,-,-,AYR,Alloy Res,0.026,,-,0.027,0.032,-,,-,-,-,-0.82,-
