ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4665.9 at 16:35 24/2/2010  Report at 19:05 Wednesday 24/2/2010. Processed 19:38 Wednesday 24/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.27,0.26,TDO,3D Oil Ltd,0.26,-0.5,2549,0.255,0.27,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.018,0.021,-,,-,-,-,-4.66,-
0.12,0.018,0.06,0.06,AAO,A'asia Gold,0.06,-0.5,150,0.06,0.065,-,,-,-,-,-5.03,-
0.70,0.29,0.475,0.47,ARH,A'asian Resour,0.47,-0.5,515,0.465,0.475,-,,-,-,-,-2.85,-
0.42,0.11,0.30,0.265,AAM,A1 Min Ltd,0.285,-1.5,12649,0.28,0.29,-,,-,-,-,-3.99,-
0.07,0.006,0.03,0.029,ABU,ABM Res NL,0.029,0.1,7042,0.028,0.03,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.16,,-,0.16,0.20,-,,-,-,-,-1.39,-
0.60,0.105,0.355,0.34,ACB,A-Cap Res,0.34,-1,1230,0.34,0.355,-,,-,-,-,-2.93,-
0.27,0.071,0.17,0.165,ACS,Accent Res NL,0.165,-0.5,1000,0.165,0.18,-,,-,-,-,-1.37,-
0.012,0.003,0.012,0.01,AEX,Acclaim Explore,0.012,0.6,1059813,0.011,0.012,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.042,0.08,0.075,AIV,Activex Ltd,0.075,-1.5,1030,0.075,0.088,-,,-,-,-,-1.66,-
0.06,0.001,0.011,0.011,AIVO,  opt jul10,0.011,-0.1,300,0.011,0.02,-,,-,-,-,-,-
0.53,0.29,0.40,0.385,ADU,Adamus Res,0.40,0.5,1729,0.385,0.41,-,,-,-,-,-10.25,-
0.065,0.016,0.03,0.03,ADD,Adavale Resource,0.03,0.2,135,0.03,0.038,-,,-,0.03,-,-0.3,-
0.16,0.04,-,-,ADE,Adelaide Energy,0.14,,-,0.135,0.14,-,,-,-,-,1.39,10.1
0.395,0.049,0.22,0.205,ADN,Adelaide Res,0.22,,5334,0.21,0.23,-,,-,-,-,4.86,4.5
