ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4141.7 at 2011-12-28T16:43:37. Report at Wednesday, December 28, 2011. Processed Thursday at 2011-12-29T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.08,-,-,TDO,3D Oil,.08,-,-,-,-,-,,-,-,-,-.49,-,,
.062,.036,-,-,DDD,3D Res,.045,-,-,-,-,-,,-,-,-,-.33,-,,
.63,.15,.195,.18,ARH,A'asian Resources,.185,-1,161,.185,.195,-,,-,-,-,-.07,-,,
.082,.024,.056,.053,ABU,ABM Res,.053,-.2,52023,.053,.054,-,,-,-,-,-.41,-,,
.185,.04,.051,.05,AJC,Acacia Coal Ltd,.05,+.2,9140,.05,.051,-,,-,-,-,-.02,-,,
.76,.165,.24,.225,ACB,A-Cap Res,.24,+1.5,2376,.235,.24,-,,-,-,-,-2.30,-,,
.405,.205,.29,.28,ACS,Accent Res,.29,+1,94,.28,.29,-,,-,-,-,-.54,-,,
.245,.105,.115,.115,ACN,Acer Energy Ltd,.115,-,103,.115,.12,-,,-,-,-,-5.10,-,,
.124,.022,-,-,AIV,ActiveX,.022,-,-,.021,.025,-,,-,-,-,-.95,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.042,.013,-,-,ADD,Adavale Resources,.015,-,-,.012,.014,-,,-,.01,-,-.47,-,,
.80,.135,-,-,AAO,Adept Solutions,.35,-,-,-,-,-,,-,-,-,-3.04,-,,
.15,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
.225,.081,.195,.195,ADE,Adelaide Energy,.195,-,12100,.195,.20,-,,-,-,-,-4.62,-,,
.20,.067,-,-,ADN,Adelaide Res,.07,-,-,-,-,-,,-,-,-,-.98,-,,
1.95,.68,.72,.68,ABY,Aditya Birla,.685,-1.5,1358,.685,.715,9.00,,1.41,1.67,13.14,12.66,5.4,,
.097,.03,.05,.048,ADY,Admiralty Res,.05,-,8830,.048,.052,-,,-,-,-,2.84,1.8,,
.035,.005,-,-,AVD,Advance Energy,.005,-,-,-,-,-,,-,-.03,-,-4.44,-,,
.01,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.072,.07,ADX,ADX Energy,.07,-.2,1200,.069,.07,-,,-,-,-,-1.57,-,,
1.045,.225,.26,.235,AFR,African Energy Res cdi,.25,+2,8666,.25,.26,-,,-,-,-,-1.58,-,,
.45,.175,.365,.355,AKI,African Iron,.365,+.5,10991,.365,.37,-,,-,-,-,-2.70,-,,
.25,.055,.18,.155,AKIOA,  opt dec13,.18,+3.5,2131,.15,.18,-,,-,-,-,-,-,,
.024,.004,.006,.006,AAE,Agri Energy,.006,-,3300,.006,.007,-,,-,-,-,-.17,-,,
1.56,.405,-,-,AGR,Aguia Res,.495,-,-,.44,.485,-,,-,-,-,-4.62,-,,
12.30,7.60,10.64,10.28,AQG,Alacer Gold cdi,10.30,-43,1259,9.88,10.39,-,,-,-,-,-,-,,
.51,.23,.255,.255,AUQ,Alara Res,.255,+.5,750,.255,.28,-,,-,-,-,-3.84,-,,
.68,.115,.17,.16,ALY,Alchemy Resources,.16,-,1711,.16,.17,-,,-,-,-,-1.58,-,,
.145,.038,.079,.078,AYN,Alcyone Res,.078,-.1,21258,.077,.078,-,,-,-,-,-.39,-,,
2.73,.89,.945,.92,ALK,Alkane Res,.935,-,2821,.92,.94,-,,-,-,-,-1.22,-,,
.54,.115,.205,.19,AGS,Alliance Res,.195,-,7739,.19,.20,-,,-,-,-,-2.53,-,,
4.00,.45,2.10,2.10,ALD,Allied Gold cdi,2.10,-3,240,2.00,2.23,-,,-,-,-,-.64,-,,
.245,.076,-,-,AGE,Alligator Energy,.11,-,-,.10,.105,-,,-,-,-,-,-,,
.076,.023,-,-,AYR,Alloy Res,.024,-,-,.024,.025,-,,-,-,-,-.30,-,,
.15,.06,.085,.085,AYM,Altuis Mining,.085,-,1000,.08,.085,-,,-,-,-,-,-,,
.452,.19,.205,.195,AOH,Altona Min,.20,-,2175,.195,.21,-,,-,-,-,-3.83,-,,
.225,.13,.145,.145,AJM,Altura Min,.145,-,859,.145,.15,-,,-,-,-,-.59,-,,
2.72,1.135,1.185,1.135,AWC,Alumina,1.14,-3.5,61219,1.14,1.145,6.83,f,.28,1.14,5.99,1.88,60.6,,
.315,.19,-,-,AMU,Amadeus Energy,.205,-,-,.205,.21,-,,-,.27,-,-2.23,-,,
.20,.175,.19,.185,AQO,Ambassador Oil Gas,.19,+1,2600,.185,.19,-,,-,-,-,-,-,,
1.50,.21,-,-,AXZ,Amex Res,1.04,-,-,-,-,-,,-,-,-,-3.29,-,,
3.42,1.42,1.60,1.51,AMX,Ampella Min,1.51,-3,227,1.51,1.57,-,,-,-,-,-12.25,-,,
.34,.15,-,-,AHR,Anchor Res,.18,-,-,-,-,-,,-,-,-,-2.96,-,,
1.365,1.217,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.79,-,2.62,2.60,48.1,,
.034,.008,-,-,AAR,Anglo Aust Res,.011,-,-,-,-,-,,-,-,-,-.13,-,,
9.84,6.50,-,-,AGG,Anglogold Ashanti cdi,8.37,-,-,8.05,8.30,6.82,,8.19,2.60,.81,55.83,15.0,,
.56,.34,.415,.405,AZZ,Antares Energy,.415,-,1185,.405,.42,-,,-,-,-,26.90,1.5,,
.31,.08,-,-,AZY,Antipa Min Ltd,.085,-,-,-,-,-,,-,-,-,-,-,,
.13,.025,-,-,AZYO,  opt mar13,.028,-,-,.026,.038,-,,-,-,-,-,-,,
7.68,5.10,7.09,7.01,AVM,Anvil Min cdi,7.09,+9,154,6.71,7.09,-,,-,-,-,-23.97,-,,
.035,.009,-,-,AAL,APAC Coal,.014,-,-,.008,.025,-,,-,-,-,-.32,-,,
.026,.005,.005,.005,AXM,Apex Minerals,.005,-,32741,.004,.006,-,,-,-,-,.49,1.0,,
.008,.001,-,-,AXMO,  opt nov12,.002,-,-,-,-,-,,-,-,-,-,-,,
.13,.07,-,-,AQQ,Aphrodite Gold,.073,-,-,-,-,-,,-,-,-,-.60,-,,
.036,.012,.017,.017,AQQO,  opt dec13,.017,+.1,1000,.012,.017,-,,-,-,-,-,-,,
.10,.048,-,-,AON,Apollo Minerals,.048,-,-,.037,.045,-,,-,-,-,-1.80,-,,
6.81,2.28,2.48,2.41,AQP,Aquarius Platinum,2.43,-5,4471,2.30,2.50,7.71,,-,-,3.17,-2.10,-,,
9.236,3.927,6.47,6.14,AQA,Aquila Res,6.14,-27,1048,6.14,6.30,-,,-,-,-,-17.70,-,,
6.50,5.85,-,-,AQABB,  bns def,6.28,-,-,-,-,-,,-,-,-,-,-,,
1.75,.34,.39,.365,ARU,Arafura Resources,.365,-,9335,.365,.37,-,,-,-,-,-2.20,-,,
.053,.007,.009,.007,ARX,ARC Explore,.009,-.1,53932,.008,.009,-,,-,-,-,-.44,-,,
.016,.001,-,-,ARXO,  opt jun12,.002,-,-,-,-,-,,-,-,-,-,-,,
.32,.11,-,-,AXE,Archer Explore,.115,-,-,.13,.16,-,,-,-,-,-1.50,-,,
.29,.073,.125,.12,ARD,Argent Minerals,.12,-.5,2685,.12,.125,-,,-,-,-,-8.40,-,,
.375,.09,-,-,AVK,Argentina Min,.105,-,-,-,-,-,,-,-,-,-,-,,
.22,.025,-,-,AVKO,  opt mar15,.028,-,-,-,-,-,,-,-,-,-,-,,
.165,.029,-,-,AXT,Argo Explore,.037,-,-,.035,.04,-,,-,-,-,-1.51,-,,
.195,.041,-,-,ARE,Argonaut Res,.048,-,-,.048,.055,-,,-,-,-,-1.75,-,,
.365,.042,.17,.16,AGY,Argosy Minerals,.17,+2,600,.16,.22,-,,-,-,-,-1.12,-,,
.425,.14,.165,.165,AHK,ARK Mines Ltd,.165,-,550,.165,.185,-,,-,-,-,-,-,,
