ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:05 Friday 6/11/2009. Processed 19:21 Friday 6/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.325,0.048,0.275,0.265,TDO,3D Oil Ltd,0.265,0.5,524,0.265,0.275,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.019,0.025,-,,-,-,-,-4.66,-
0.12,0.014,0.10,0.098,AAO,A'asia Gold,0.10,1.5,1500,0.087,0.10,-,,-,-,-,-5.03,-
0.70,0.29,0.48,0.46,ARH,A'asian Resour,0.47,1,1243,0.465,0.47,-,,-,-,-,-2.85,-
0.245,0.06,0.245,0.235,AAM,A1 Min Ltd,0.245,0.5,6802,0.24,0.25,-,,-,-,-,-3.99,-
0.07,0.006,0.034,0.034,ABU,ABM Res NL,0.034,,1790,0.033,0.034,-,,-,-,-,-0.65,-
0.31,0.13,-,-,AII,Abra Min Ltd,0.205,,-,0.215,0.225,-,,-,-,-,-1.39,-
0.60,0.08,0.38,0.37,ACB,A-Cap Res,0.375,0.5,635,0.375,0.39,-,,-,-,-,-2.93,-
0.27,0.055,0.16,0.15,ACS,Accent Res NL,0.16,,1218,0.155,0.16,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.006,AEX,Acclaim Explore,0.006,,14800,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,-,-,,-,-,-,-,-
0.12,0.028,0.10,0.098,AIV,Activex Ltd,0.10,0.2,100,0.095,0.10,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.045,,-,0.045,0.06,-,,-,-,-,-,-
