ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4542.1 at 16:36 28/7/2010  Report at 19:05 Wednesday 28/7/2010. Processed 19:11 Wednesday 28/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.088,0.17,0.17,TDO,3D Oil Ltd,0.17,,935,0.145,0.17,-,,-,-,-,-0.27,-
0.026,0.014,-,-,DDD,3D Res Ltd,0.022,,-,0.022,0.025,-,,-,-,-,-1.9,-
0.109,0.029,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.062,0.08,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.025,-,,-,-,-,-,-
0.67,0.21,-,-,ARH,A'asian Resour,0.25,,-,0.25,0.265,-,,-,-,-,-1.4,-
0.42,0.135,0.18,0.17,AAM,A1 Min Ltd,0.17,-1,6973,0.17,0.185,-,,-,-,-,-3.56,-
0.07,0.016,0.029,0.028,ABU,ABM Res NL,0.028,-0.1,165122,0.027,0.028,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.10,,-,0.10,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.365,0.35,ACB,A-Cap Res,0.365,-0.5,4000,0.36,0.365,-,,-,0.14,-,-0.91,-
0.27,0.13,0.24,0.23,ACS,Accent Res NL,0.23,-1,1452,0.22,0.23,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.016,AEX,Acclaim Explore,0.017,0.2,57237,0.016,0.017,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
0.14,0.05,0.085,0.082,AIV,Activex Ltd,0.085,-0.2,900,0.085,0.093,-,,-,-,-,-1.49,-
0.595,0.303,0.485,0.46,ADU,Adamus Res,0.48,-1.5,11166,0.475,0.48,-,,-,-,-,-12.87,-
0.065,0.023,-,-,ADD,Adavale Resource,0.025,,-,0.026,0.034,-,,-,0.02,-,-0.96,-
0.215,0.081,0.085,0.081,ADE,Adelaide Energy,0.081,-0.6,1713,0.081,0.087,-,,-,-,-,0.97,8.4
0.395,0.095,0.19,0.17,ADN,Adelaide Res,0.19,2.5,771,0.17,0.18,-,,-,-,-,-0.56,-
0.425,0.06,0.405,0.405,ADI,Adelphi Energy,0.405,0.5,11,0.405,0.42,-,,-,-,-,-4.27,-
1.65,0.62,0.905,0.88,ABY,Aditya Birla,0.905,1,4442,0.89,0.905,-,,-,1.51,-,19.61,4.6
0.025,0.005,0.007,0.006,ADY,Admiralty Res,0.006,-0.1,35596,0.006,0.007,-,,-,-,-,0.09,6.7
0.125,0.007,-,-,AVD,Advance Energy,0.015,,-,0.011,0.014,-,,-,-,-,-3.1,-
0.265,0.081,0.185,0.165,ADX,ADX Energy Ltd,0.18,-0.5,18234,0.175,0.18,-,,-,-,-,-0.89,-
0.09,0.05,-,-,ADXO,  opt mar11,0.08,,-,0.053,0.075,-,,-,-,-,-,-
0.785,0.435,0.51,0.50,AED,AED Oil Ltd,0.50,-1.5,1767,0.50,0.51,-,,-,1.03,-,-48.17,-
0.24,0.059,0.09,0.086,AFR,African Energy Res cdi,0.09,0.6,1907,0.083,0.095,-,,-,-,-,-1.13,-
0.027,0.009,0.011,0.011,AAE,Agri Energy Ltd,0.011,,1690,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.145,-,-,ALG,Alamar Res Ltd,0.185,,-,0.15,0.19,-,,-,-,-,-1.34,-
0.03,0.03,-,-,ALGO,  opt mar13,0.03,,-,0.015,0.03,-,,-,-,-,-,-
0.25,0.055,0.10,0.10,AUQ,Alara Res Ltd,0.10,,18,0.10,0.105,-,,-,-,-,-1.9,-
1.27,0.205,0.51,0.49,ALY,Alchemy Resource,0.495,,4372,0.495,0.50,-,,-,-,-,-3.2,-
