ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5270.1 at 2013-09-25T16:44:35. Report at Wednesday, September 25, 2013. Processed Thursday at 2013-09-26T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.07,.083,.078,TDO,3D Oil,.078,-.2,3007,.078,.09,-,,-,-,-,-3.61,-,,
.042,.014,-,-,DDD,3D Res,.023,-,-,.015,.049,-,,-,-,-,-.10,-,,
.16,.021,.075,.074,ARH,A'asian Resources,.074,-1,270,.074,.08,-,,-,-,-,-2.33,-,,
.29,.125,-,-,AYC,A1 Gold,.19,-,-,.155,.19,-,,-,-,-,-.47,-,,
.065,.021,.032,.03,ABU,ABM Res,.03,-.1,40460,.03,.031,-,,-,-,-,-.46,-,,
.023,.007,.012,.011,AJC,Acacia Coal,.012,+.1,582,.011,.012,-,,-,-,-,-.42,-,,
.155,.045,-,-,ACB,A-Cap Res,.058,-,-,.055,.06,-,,-,-,-,-1.08,-,,
.275,.15,-,-,ACS,Accent Res,.19,-,-,.19,.27,-,,-,-,-,-.86,-,,
.022,.010,-,-,AIV,ActiveX,.015,-,-,.013,.018,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.006,-,,-,-,-,-1.58,-,,
.25,.036,.071,.071,ADN,Adelaide Res,.071,+.2,550,.069,.07,-,,-,-,-,-3.84,-,,
.60,.335,.35,.35,ABY,Aditya Birla,.35,-,57,.35,.355,5.00,,-,1.63,14.29,-2.66,-,,
.045,.017,.019,.018,ADY,Admiralty Res,.018,-.1,7210,.018,.021,-,,-,-,-,-2.52,-,,
.005,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,.02,.019,ADX,ADX Energy,.02,+.2,750,.018,.02,-,,-,-,-,-3.21,-,,
.335,.06,-,-,AQR,AEON Metals,.16,-,-,.16,.17,-,,-,-,-,-.13,-,,
.19,.063,.083,.083,AFR,African Energy Res cdi,.083,-,520,.083,.086,-,,-,-,-,-3.36,-,,
.215,.045,.07,.07,AGR,Aguia Res,.07,-,2495,.07,.072,-,,-,-,-,-11.68,-,,
6.860,1.94,3.38,3.22,AQG,Alacer Gold cdi,3.36,+15,5807,3.36,3.37,-,,-,-,-,-318.93,-,,
.295,.038,-,-,AUQ,Alara Res,.04,-,-,.039,.04,-,,-,-,-,-2.58,-,,
.16,.028,-,-,ALY,Alchemy Resources,.05,-,-,.05,.06,-,,-,-,-,-1.36,-,,
.038,.002,.004,.003,AYN,Alcyone Res,.003,-,36821,.003,.004,-,,-,-,-,-.13,-,,
.026,.001,-,-,AYNO,  opt may15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.013,.004,.01,.008,AWD,Aleator Energy,.009,+.2,328532,.008,.009,-,,-,-,-,-.32,-,,
.004,.001,.003,.002,AWDO,  opt jan15,.002,-,374312,.002,.003,-,,-,-,-,-,-,,
.26,.145,-,-,AQI,Alicanto Min,.17,-,-,.17,.24,-,,-,-,-,-1.50,-,,
1.05,.245,.405,.39,ALK,Alkane Res,.39,-.5,1461,.39,.405,-,,-,-,-,19.00,2.1,,
.075,.012,-,-,AHQ,Allegiance Coal,.02,-,-,.013,.02,-,,-,-,-,-.29,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.01,-,,-,-,-,-,-,,
.355,.093,.145,.135,AGS,Alliance Res,.135,-1,2396,.135,.15,-,,-,-,-,-1.25,-,,
.117,.023,.065,.06,AGE,Alligator Energy,.063,-.4,8187,.062,.065,-,,-,-,-,-.64,-,,
.022,.003,-,-,AYR,Alloy Res,.009,-,-,.009,.01,-,,-,-,-,-.34,-,,
.022,.005,-,-,AYM,Altuis Mining,.008,-,-,.008,.018,-,,-,.04,-,-1.04,-,,
.31,.115,.155,.145,AOH,Altona Min,.155,+.5,3344,.145,.155,-,,-,-,-,2.40,6.5,,
.21,.076,.13,.13,AJM,Altura Min,.13,+.5,1234,.12,.135,-,,-,-,-,-.22,-,,
1.405,.815,1.035,1.01,AWC,Alumina,1.025,+1,66603,1.02,1.025,-,,-,1.01,-,-1.92,-,,
