ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4334.4 at 2012-01-30T16:40:28. Report at Monday, January 30, 2012. Processed Tuesday at 2012-01-31T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.275,.076,-,-,TDO,3D Oil,.085,-,-,-,-,-,,-,-,-,-.49,-,,
.062,.036,.044,.044,DDD,3D Res,.044,-.1,400,.044,.047,-,,-,-,-,-.33,-,,
.50,.15,-,-,ARH,A'asian Resources,.185,-,-,-,-,-,,-,-,-,-.07,-,,
.082,.026,.059,.057,ABU,ABM Res,.057,-.6,177270,.057,.058,-,,-,-,-,-.41,-,,
.185,.038,.049,.046,AJC,Acacia Coal Ltd,.046,-.2,18228,.046,.048,-,,-,-,-,-.02,-,,
.755,.165,.285,.28,ACB,A-Cap Res,.285,-.5,1690,.285,.29,-,,-,-,-,-2.30,-,,
.405,.205,.335,.33,ACS,Accent Res,.33,-.5,1116,.33,.335,-,,-,-,-,-.54,-,,
.245,.105,.135,.125,ACN,Acer Energy Ltd,.135,+1,26867,.125,.135,-,,-,-,-,-5.10,-,,
.124,.02,-,-,AIV,ActiveX,.027,-,-,.024,.027,-,,-,-,-,-.95,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.038,.01,.014,.014,ADD,Adavale Resources,.014,+.1,358,.014,.016,-,,-,.01,-,-.47,-,,
.20,.059,.062,.059,ADN,Adelaide Res,.06,-.2,5809,.06,.063,-,,-,-,-,-.98,-,,
.80,.135,-,-,AAO,Adept Solutions,.30,-,-,-,-,-,,-,-,-,-3.04,-,,
.11,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.95,.68,.91,.88,ABY,Aditya Birla,.91,+1.5,2399,.88,.91,9.00,,1.41,1.67,9.89,12.66,7.2,,
.097,.032,.065,.064,ADY,Admiralty Res,.064,-.1,4000,.061,.064,-,,-,-,-,2.84,2.3,,
.035,.005,-,-,AVD,Advance Energy,.006,-,-,-,-,-,,-,-.03,-,-4.44,-,,
.01,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.074,.069,ADX,ADX Energy,.071,+.1,5430,.069,.071,-,,-,-,-,-1.57,-,,
1.045,.225,.395,.365,AFR,African Energy Res cdi,.385,+1.5,5970,.38,.385,-,,-,-,-,-1.58,-,,
.565,.175,.565,.56,AKI,African Iron,.56,-,13853,.56,.565,-,,-,-,-,-2.70,-,,
.365,.055,.365,.365,AKIOA,  opt dec13,.365,+.5,435,.365,.38,-,,-,-,-,-,-,,
.024,.004,-,-,AAE,Agri Energy,.009,-,-,-,-,-,,-,-,-,-.17,-,,
1.56,.405,.465,.445,AGR,Aguia Res,.445,-2,454,.44,.49,-,,-,-,-,-4.62,-,,
12.30,7.60,9.04,8.88,AQG,Alacer Gold cdi,9.00,+5,10205,8.87,9.04,-,,-,-,-,-,-,,
.44,.23,.295,.295,AUQ,Alara Res,.295,+.5,227,.295,.30,-,,-,-,-,-3.84,-,,
.505,.114,.135,.13,ALY,Alchemy Resources,.135,-,719,.13,.135,-,,-,-,-,-1.58,-,,
.145,.038,.091,.089,AYN,Alcyone Res,.089,+.1,45920,.089,.091,-,,-,-,-,-.39,-,,
2.73,.89,1.035,.96,ALK,Alkane Res,.965,-3.5,4301,.965,.975,-,,-,-,-,-1.22,-,,
.43,.115,.365,.35,AGS,Alliance Res,.35,-1,3557,.34,.35,-,,-,-,-,-2.53,-,,
4.00,.45,2.18,2.02,ALD,Allied Gold cdi,2.04,-16,1770,2.07,2.12,-,,-,-,-,-.64,-,,
.245,.076,.115,.115,AGE,Alligator Energy,.115,-1,2250,.115,.125,-,,-,-,-,-,-,,
.076,.021,-,-,AYR,Alloy Res,.024,-,1500,.023,.025,-,,-,-,-,-.30,-,,
.15,.06,-,-,AYM,Altuis Mining,.11,-,-,.06,.11,-,,-,-,-,-,-,,
.39,.19,.28,.265,AOH,Altona Min,.27,+.5,7806,.27,.28,-,,-,-,-,-3.83,-,,
.225,.13,.18,.175,AJM,Altura Min,.175,-,9170,.175,.18,-,,-,-,-,-.59,-,,
2.72,1.085,1.34,1.295,AWC,Alumina,1.30,-,142907,1.295,1.305,6.83,f,.28,1.14,5.25,1.88,69.1,,
.315,.19,.225,.22,AMU,Amadeus Energy,.225,-,2815,.225,.23,-,,-,.27,-,-2.23,-,,
.245,.175,.225,.22,AQO,Ambassador Oil & Gas,.225,+.5,9705,.22,.225,-,,-,-,-,-,-,,
1.50,.26,1.20,1.20,AXZ,Amex Res,1.20,-1,113,1.15,1.20,-,,-,-,-,-3.29,-,,
3.13,1.42,1.79,1.48,AMX,Ampella Min,1.49,-22.5,8729,1.47,1.50,-,,-,-,-,-12.25,-,,
.34,.15,-,-,AHR,Anchor Res,.195,-,-,-,-,-,,-,-,-,-2.96,-,,
1.365,1.217,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,3.28,,.79,-,2.62,2.60,48.1,,
.031,.008,.01,.01,AAR,Anglo Aust Res,.01,+.1,1066,.009,.011,-,,-,-,-,-.13,-,,
9.80,6.50,8.59,8.59,AGG,Anglogold Ashanti cdi,8.59,+22,4,8.27,8.65,6.82,,8.19,2.60,.79,55.83,15.4,,
.56,.345,.395,.385,AZZ,Antares Energy,.385,-.5,2245,.385,.39,-,,-,-,-,26.90,1.4,,
.31,.077,.078,.077,AZY,Antipa Min Ltd,.078,+.1,300,.078,.093,-,,-,-,-,-,-,,
.13,.025,-,-,AZYO,  opt mar13,.025,-,-,.006,.039,-,,-,-,-,-,-,,
7.68,5.10,-,-,AVM,Anvil Min cdi,7.13,-,-,6.51,7.13,-,,-,-,-,-23.97,-,,
.033,.009,-,-,AAL,APAC Coal,.018,-,-,.018,.025,-,,-,-,-,-.32,-,,
.019,.004,.006,.006,AXM,Apex Minerals,.006,+.1,2433,.005,.006,-,,-,-,-,.49,1.2,,
.006,.001,-,-,AXMO,  opt nov12,.002,-,-,-,-,-,,-,-,-,-,-,,
.128,.053,.054,.054,AQQ,Aphrodite Gold,.054,-,100,.054,.06,-,,-,-,-,-.60,-,,
.036,.01,-,-,AQQO,  opt dec13,.015,-,-,-,-,-,,-,-,-,-,-,,
.10,.045,.05,.048,AON,Apollo Minerals,.05,-.1,280,.051,.054,-,,-,-,-,-1.80,-,,
6.81,2.28,2.85,2.72,AQP,Aquarius Platinum,2.74,-10,18379,2.72,2.79,7.71,,-,-,2.81,-2.10,-,,
9.236,3.927,6.19,6.08,AQA,Aquila Res,6.11,-10,1734,6.10,6.19,-,,-,-,-,-17.70,-,,
1.465,.34,.51,.48,ARU,Arafura Resources,.49,+1.5,22752,.49,.495,-,,-,-,-,-2.20,-,,
.045,.005,.006,.005,ARX,ARC Explore,.005,-.2,97414,.005,.006,-,,-,-,-,-.44,-,,
.016,.001,-,-,ARXO,  opt jun12,.002,-,-,-,-,-,,-,-,-,-,-,,
.32,.11,.155,.145,AXE,Archer Explore,.145,-.5,791,.145,.15,-,,-,-,-,-1.50,-,,
.29,.073,.155,.135,ARD,Argent Minerals,.145,+1,6337,.145,.15,-,,-,-,-,-8.40,-,,
.375,.085,-,-,AVK,Argentina Min,.10,-,-,-,-,-,,-,-,-,-,-,,
.22,.025,-,-,AVKO,  opt mar15,.03,-,-,-,-,-,,-,-,-,-,-,,
.165,.029,-,-,AXT,Argo Explore,.045,-,-,.047,.05,-,,-,-,-,-1.51,-,,
.115,.04,.043,.041,ARE,Argonaut Res,.041,+.1,14000,.04,.041,-,,-,-,-,-1.75,-,,
.365,.062,-,-,AGY,Argosy Minerals,.125,-,-,.12,.145,-,,-,-,-,-1.12,-,,
.425,.14,.19,.185,AHK,Ark Mines,.19,+.5,275,.185,.19,-,,-,-,-,-,-,,
.067,.012,-,-,ARV,Artemis Res,.016,-,-,.016,.018,-,,-,-,-,-1.70,-,,
.14,.06,-,-,AAJ,Aruma Res,.07,-,-,-,-,-,,-,-,-,-,-,,
.071,.007,.007,.007,ATN,Ashburton Min,.007,-,5800,.007,.008,-,,-,-,-,-.22,-,,
1.14,.275,.385,.37,AKM,Aspire Min,.38,-,9315,.375,.385,-,,-,-,-,-.93,-,,
12.22,8.17,9.70,9.50,AZT,Aston Res,9.65,+13,6096,9.00,9.76,-,,-,-,-,127.00,7.6,,
.007,.002,.003,.003,ARO,Astro Res,.003,+.1,424968,.002,.003,-,,-,-,-,-.06,-,,
.003,.001,-,-,AROOB,  opt nov12,.001,-,-,-,-,-,,-,-,-,-,-,,
.221,.072,-,-,AHN,Athena Res,.09,-,-,.086,.09,-,,-,-,-,-.79,-,,
.08,.009,-,-,AHNOA,  opt apr12,.01,-,-,-,-,-,,-,-,-,-,-,,
.054,.031,.037,.036,ATV,Atlantic Gold,.036,+.2,690,.034,.037,-,,-,-,-,-.19,-,,
.03,.001,.003,.003,ATVCD,  ctg,.003,-,830,.003,.002,-,,-,-,-,-,-,,
2.45,1.00,1.10,1.10,ATI,Atlantic,1.10,-,261,1.03,1.15,-,,-,-,-,12.60,8.7,,
4.34,2.58,3.18,3.08,AGO,Atlas Iron,3.10,-,54773,3.09,3.11,3.00,,8.90,1.98,.97,26.70,11.6,,
.31,.15,-,-,ACZ,Atticus Resources,.26,-,-,-,-,-,,-,-,-,.07,371.4,,
.09,.023,-,-,ACZO,  opt sep12,.045,-,-,.046,.071,-,,-,-,-,-,-,,
.819,.15,.20,.185,AYA,Attila Res,.20,+4,1006,.20,.25,-,,-,-,-,-3.03,-,,
