ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5058.6 at 2015-09-30T16:41:05. Report at Wednesday, September 30, 2015. Processed Thursday at 2015-10-01T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.69,.016,4.77,4.55,1PG,1-Page,4.60,-5,2088,4.60,4.61,-,,-,.03,-,-8.67,-,,
.096,.044,-,-,TDO,3D Oil,.051,-,-,.045,.052,-,,-,-,-,.90,5.7,,
.011,.003,-,-,DDD,3D Res,.003,-,-,.003,.004,-,,-,-,-,.28,1.1,,
.019,.006,.014,.013,88E,88 Energy,.013,-.1,11507,.013,.014,-,,-,-,-,-8.45,-,,
.006,.002,.005,.005,88EO,  opt mar18,.005,-,45760,.005,.006,-,,-,-,-,-,-,,
.021,.004,-,-,ARH,A'asian Resources,.005,-,-,.005,.007,-,,-,-,-,-3.90,-,,
.054,.025,.046,.045,AYC,A1 Gold,.045,-.2,379,.043,.045,-,,-,-,-,-6.91,-,,
.03,.004,.018,.018,AYCO,  opt nov19,.018,-.4,970,.018,.023,-,,-,-,-,-,-,,
.04,.001,-,-,ABL,Abilene Oil & Gas,.024,-,-,.015,.021,-,,-,-,-,-6.27,-,,
.384,.195,.215,.205,ABU,ABM Res,.205,-1,989,.21,.215,-,,-,-,-,-3.81,-,,
.005,.001,-,-,AJC,Acacia Coal,.002,-,-,.002,.003,-,,-,-,-,-.02,-,,
.065,.016,.017,.017,ACB,A-Cap Res,.017,-,102,.017,.02,-,,-,-,-,-.72,-,,
.36,.10,-,-,ACS,Accent Resources,.13,-,-,.13,.15,-,,-,-,-,-7.67,-,,
.035,.014,-,-,AIV,ActiveX,.028,-,-,.007,.025,-,,-,-,-,-.15,-,,
.06,.002,-,-,ADD,Adavale Resources,.018,-,-,.017,.04,-,,-,-,-,-5.05,-,,
.041,.021,.022,.022,ADN,Adelaide Resources,.022,-.1,862,.022,.023,-,,-,-,-,-.44,-,,
.009,.004,-,-,ADNO,  opt sep16,.006,-,-,.003,.007,-,,-,-,-,-,-,,
.24,.145,.16,.15,ABY,Aditya Birla,.15,-1.5,194,.15,.16,-,,-,.91,-,-70.11,-,,
.037,.014,.022,.022,ADY,Admiralty Res,.022,-,440,.022,.029,-,,-,-,-,-.42,-,,
.012,.003,-,-,ADX,ADX Energy,.004,-,-,.003,.004,-,,-,-,-,.01,40.0,,
.155,.045,-,-,AQR,AEON Metals,.055,-,-,.04,.056,-,,-,-,-,-2.18,-,,
.101,.045,-,-,AFR,African Energy Res cdi,.052,-,-,.052,.061,-,,-,-,-,-1.34,-,,
