ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4814.9 at 2011-01-11T16:36:41. Report at Tuesday, January 11, 2011. Processed Wednesday at 2011-01-12T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.365,.14,.285,.27,TDO,3D Oil,.28,+2,1892,.27,.28,-,,-,-,-,-.42,-,,
.049,.018,-,-,DDD,3D Res,.041,-,-,.041,.042,-,,-,-,-,-1.15,-,,
.295,.044,.255,.25,AAO,A'asia Gold,.25,-,1912,.25,.26,-,,-,-,-,-.37,-,,
.16,.011,.14,.135,AAOO,  opt apr13,.14,+.5,300,.12,.15,-,,-,-,-,-,-,,
.63,.20,.475,.45,ARH,A'asian Resources,.46,-3,1435,.46,.47,-,,-,-,-,-.09,-,,
.39,.10,.11,.105,AAM,A1 Min,.105,-.5,3717,.105,.11,-,,-,-,-,-3.50,-,,
.043,.016,.031,.029,ABU,ABM Res,.029,-,144067,.029,.03,-,,-,-,-,-2.62,-,,
.28,.086,.27,.27,AII,Abra Min,.27,+2,30,.27,.29,-,,-,-,-,-1.98,-,,
.645,.28,.605,.55,ACB,A-Cap Res,.605,+4.5,10806,.60,.605,-,,-,-,-,-1.05,-,,
.46,.13,.335,.32,ACS,Accent Res,.335,+.5,212,.335,.34,-,,-,-,-,-1.06,-,,
.029,.004,.019,.017,AEX,Acclaim Explore,.018,-,22030,.017,.018,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.025,-,,-,-,-,-,-,,
.14,.05,.062,.059,AIV,Activex,.06,-.2,4470,.06,.064,-,,-,-,-,-1.13,-,,
.895,.344,.82,.805,ADU,Adamus Res,.815,-.5,2942,.81,.815,-,,-,-,-,-28.16,-,,
.046,.015,.04,.038,ADD,Adavale Resources,.039,-.1,5842,.034,.039,-,,-,.02,-,-1.13,-,,
.197,.06,.12,.105,ADE,Adelaide Energy,.115,-,10351,.115,.12,-,,-,-,-,-1.14,-,,
.30,.125,.185,.18,ADN,Adelaide Res,.18,-.5,2024,.18,.185,-,,-,-,-,-.63,-,,
1.42,.62,1.27,1.24,ABY,Aditya Birla,1.24,-4.5,3707,1.235,1.29,-,,-,1.61,-,18.71,6.6,,
.09,.023,.034,.032,ADY,Admiralty Res,.034,+.1,16542,.033,.034,-,,-,-,-,-.09,-,,
.06,.007,.012,.012,AVD,Advance Energy,.012,+.1,1000,.011,.014,-,,-,.03,-,-2.40,-,,
.003,.003,-,-,AVDOA,  opt aug12,.003,-,-,.003,.004,-,,-,-,-,-,-,,
.265,.081,.096,.093,ADX,ADX Energy,.093,-.1,6672,.093,.094,-,,-,-,-,-.77,-,,
.09,.01,.014,.014,ADXO,  opt mar11,.014,+.2,67,.014,.025,-,,-,-,-,-,-,,
