ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5816.0 at 2015-03-12T16:42:06. Report at Thursday, March 12, 2015. Processed Friday at 2015-03-13T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
1.80,.006,1.80,1.67,1PG,1-Page,1.77,+8,7731,1.765,1.77,-,,-,-,-,-.20,-,,
.10,.044,-,-,TDO,3D Oil,.047,-,-,.047,.052,-,,-,-,-,-.54,-,,
.028,.004,-,-,DDD,3D Res,.004,-,-,.004,.007,-,,-,-,-,.25,1.6,,
.325,.006,.009,.009,88E,88 Energy,.009,-,200,.009,.01,-,,-,-,-,-6.03,-,,
.003,.002,.002,.002,88EO,  opt mar18,.002,-,22500,.002,.003,-,,-,-,-,-,-,,
.035,.01,.01,.01,ARH,A'asian Resources,.01,-,120,.01,.013,-,,-,-,-,-1.30,-,,
.098,.025,.031,.031,AYC,A1 Gold,.031,-,1000,.03,.031,-,,-,-,-,-.61,-,,
.016,.004,.012,.012,AYCO,  opt nov19,.012,-.1,2000,.011,.012,-,,-,-,-,-,-,,
.054,.001,-,-,ABL,Abilene Oil & Gas,.035,-,-,-,.50,-,,-,-,-,-5.60,-,,
.449,.209,.22,.22,ABU,ABM Res,.22,-,1334,.22,.225,-,,-,-,-,-55.10,-,,
.011,.002,.003,.002,AJC,Acacia Coal,.003,+.1,22000,.002,.003,-,,-,-,-,-.68,-,,
.075,.04,.04,.04,ACB,A-Cap Res,.04,-,877,.038,.04,-,,-,-,-,-.79,-,,
.22,.13,-,-,ACS,Accent Resources,.13,-,-,.13,-,-,,-,-,-,-1.47,-,,
.031,.012,.03,.029,AIV,ActiveX,.03,-,520,.02,.03,-,,-,-,-,-.16,-,,
.10,.002,-,-,ADD,Adavale Resources,.025,-,-,.025,.026,-,,-,-,-,-6.60,-,,
.058,.023,-,-,ADN,Adelaide Resources,.026,-,-,.026,.028,-,,-,-,-,-2.96,-,,
.009,.005,-,-,ADNO,  opt sep16,.005,-,-,.005,.009,-,,-,-,-,-,-,,
.325,.15,.185,.175,ABY,Aditya Birla,.18,+.5,2497,.18,.185,-,,-,1.07,-,-53.74,-,,
.037,.011,.03,.029,ADY,Admiralty Res,.029,-,2785,.029,.031,-,,-,-,-,-.43,-,,
.014,.003,-,-,ADX,ADX Energy,.004,-,-,.003,.004,-,,-,-,-,-.60,-,,
.24,.068,.09,.085,AQR,AEON Metals,.085,-,488,.08,.085,-,,-,-,-,-2.09,-,,
