ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4650.0 at 16:38 16/9/2010  Report at 19:05 Thursday 16/9/2010. Processed 19:43 Thursday 16/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.14,0.19,0.185,TDO,3D Oil Ltd,0.19,1,1200,0.18,0.195,-,,-,-,-,-0.27,-
0.049,0.016,0.032,0.031,DDD,3D Res Ltd,0.031,,5035,0.03,0.031,-,,-,-,-,-1.9,-
0.109,0.044,-,-,AAO,A'asia Cons Ltd,0.06,,-,0.06,0.075,-,,-,-,-,-1.28,-
0.02,0.011,-,-,AAOO,  opt apr13,0.02,,-,0.02,0.027,-,,-,-,-,-,-
0.61,0.21,0.22,0.21,ARH,A'asian Resour,0.215,-0.5,4285,0.215,0.235,-,,-,-,-,-1.4,-
0.42,0.105,0.165,0.15,AAM,A1 Min Ltd,0.155,,18409,0.15,0.155,-,,-,-,-,-3.56,-
0.063,0.016,0.041,0.038,ABU,ABM Res NL,0.04,0.1,262874,0.039,0.04,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.125,,-,0.125,0.135,-,,-,-,-,-1.98,-
0.60,0.28,0.315,0.30,ACB,A-Cap Res,0.30,-1,877,0.30,0.31,-,,-,0.14,-,-0.91,-
0.285,0.13,0.27,0.25,ACS,Accent Res NL,0.25,-1.5,1178,0.235,0.25,-,,-,-,-,-1.53,-
0.029,0.004,0.017,0.017,AEX,Acclaim Explore,0.017,,1150,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.02,-,,-,-,-,-,-
