ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4748.9 at 2013-06-11T16:48:06. Report at Tuesday, June 11, 2013. Processed Wednesday at 2013-06-12T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,-,-,TDO,3D Oil,.10,-,-,.09,.11,-,,-,-,-,-3.61,-,,
.045,.014,-,-,DDD,3D Res,.024,-,-,.015,.024,-,,-,-,-,-.10,-,,
.16,.025,.032,.03,ARH,A'asian Resources,.032,+.3,403,.032,.04,-,,-,-,-,-2.33,-,,
.30,.17,-,-,AYC,A1 Gold,.20,-,-,.125,.175,-,,-,-,-,-.47,-,,
.065,.023,.027,.025,ABU,ABM Res,.025,-.1,26758,.025,.026,-,,-,-,-,-.43,-,,
.032,.009,.011,.01,AJC,Acacia Coal,.01,-.1,4415,.009,.01,-,,-,-,-,-.42,-,,
.175,.045,.046,.045,ACB,A-Cap Res,.045,-,315,.045,.048,-,,-,-,-,-1.08,-,,
.335,.15,-,-,ACS,Accent Res,.20,-,-,.19,.22,-,,-,-,-,-.86,-,,
.022,.010,.015,.015,AIV,ActiveX,.015,-,109712,.015,.016,-,,-,-,-,-.48,-,,
.021,.004,.004,.004,ADD,Adavale Resources,.004,-,167,.004,.005,-,,-,-,-,-1.58,-,,
.25,.035,.12,.11,ADN,Adelaide Res,.115,+.5,3088,.105,.115,-,,-,-,-,-3.84,-,,
.60,.335,.415,.395,ABY,Aditya Birla,.40,-1,364,.40,.405,5.00,,-,1.63,12.50,-2.66,-,,
.052,.023,.024,.023,ADY,Admiralty Res,.024,+.1,2898,.021,.026,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.08,.013,.015,.014,ADX,ADX Energy,.014,-,4650,.014,.015,-,,-,-,-,-3.10,-,,
.335,.06,-,-,AQR,AEON Metals,.23,-,-,.205,.23,-,,-,-,-,-.13,-,,
.215,.069,.076,.075,AFR,African Energy Res cdi,.076,+.2,275,.076,.079,-,,-,-,-,-3.36,-,,
.215,.051,.055,.055,AGR,Aguia Res,.055,-.3,1000,.054,.055,-,,-,-,-,-11.68,-,,
6.860,2.04,2.40,2.33,AQG,Alacer Gold cdi,2.39,+1,7530,2.36,2.50,-,,-,-,-,-130.01,-,,
.345,.055,-,-,AUQ,Alara Res,.062,-,-,.054,.062,-,,-,-,-,-2.58,-,,
.16,.028,.03,.028,ALY,Alchemy Resources,.03,-.5,2245,.028,.035,-,,-,-,-,-.39,-,,
.018,.006,.007,.006,AWD,Aleator Energy,.006,-.2,35200,.006,.007,-,,-,-,-,-.32,-,,
.005,.001,-,-,AWDO,  opt jan15,.001,-,-,.001,.002,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.20,-,-,.10,.20,-,,-,-,-,-1.50,-,,
1.19,.395,.425,.405,ALK,Alkane Res,.405,-1.5,2297,.405,.415,-,,-,-,-,19.00,2.1,,
.125,.02,-,-,AHQ,Allegiance Coal,.02,-,-,.014,.02,-,,-,-,-,-.29,-,,
.021,.001,-,-,AHQO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.355,.11,.12,.115,AGS,Alliance Res,.115,-1.5,1778,.115,.125,-,,-,-,-,-1.25,-,,
.125,.029,.035,.033,AGE,Alligator Energy,.034,+.1,3100,.033,.035,-,,-,-,-,-.64,-,,
.022,.005,.007,.007,AYR,Alloy Res,.007,-,9490,.006,.007,-,,-,-,-,-.34,-,,
.05,.013,-,-,AYM,Altuis Mining,.017,-,-,.006,.017,-,,-,.04,-,-1.04,-,,
.33,.15,.18,.175,AOH,Altona Min,.18,-,6298,.175,.18,-,,-,-,-,.90,20.0,,
.22,.09,.10,.095,AJM,Altura Min,.095,-.5,605,.092,.095,-,,-,-,-,-.72,-,,
1.405,.625,1.02,.985,AWC,Alumina,.995,+1.5,70915,.995,1.00,2.80,,-,.93,2.81,-2.41,-,,
.275,.075,.155,.145,AQO,Ambassador Oil & Gas,.155,-1.5,1165,.155,.165,-,,-,-,-,-4.44,-,,
.05,.006,-,-,AQOO,  opt oct13,.015,-,-,.015,.025,-,,-,-,-,-,-,,
1.73,.73,1.075,1.05,AXZ,Amex Res,1.05,-,120,1.01,1.05,-,,-,-,-,-4.67,-,,
.79,.17,.20,.19,AMX,Ampella Min,.19,-1,752,.19,.195,-,,-,-,-,-16.08,-,,
