ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5460.3 at 2014-04-09T16:44:36. Report at Wednesday, April 9, 2014. Processed Thursday at 2014-04-10T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,.095,.09,TDO,3D Oil,.09,+.5,400,.09,.098,-,,-,-,-,-.56,-,,
.034,.012,-,-,DDD,3D Res,.018,-,-,.018,.02,-,,-,-,-,-.24,-,,
.16,.021,.029,.028,ARH,A'asian Resources,.028,-.5,1080,.028,.033,-,,-,-,-,-4.20,-,,
.215,.085,-,-,AYC,A1 Gold,.125,-,-,.092,.115,-,,-,-,-,-.82,-,,
.04,.021,.025,.024,ABU,ABM Res,.025,+.1,56285,.025,.026,-,,-,-,-,-.22,-,,
.017,.007,.009,.009,AJC,Acacia Coal,.009,-,4000,.009,.01,-,,-,-,-,-.19,-,,
.092,.042,.056,.056,ACB,A-Cap Res,.056,-.4,420,.054,.058,-,,-,-,-,-1.33,-,,
.23,.14,-,-,ACS,Accent Res,.195,-,-,.19,.22,-,,-,-,-,-1.44,-,,
.021,.01,-,-,AIV,ActiveX,.017,-,-,.013,.017,-,,-,-,-,-1.23,-,,
.009,.002,.003,.003,ADD,Adavale Resources,.003,-,167,.003,.004,-,,-,-,-,-.26,-,,
.25,.036,.056,.052,ADN,Adelaide Res,.054,-.1,5855,.052,.054,-,,-,-,-,-.49,-,,
.425,.295,-,-,ABY,Aditya Birla,.295,-,-,-,-,-,,-,1.59,-,-.21,-,,
.035,.012,.013,.013,ADY,Admiralty Res,.013,-,3000,.013,.014,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.012,.012,.012,ADX,ADX Energy,.012,-,10000,.012,.013,-,,-,-,-,-1.33,-,,
.27,.105,-,-,AQR,AEON Metals,.17,-,-,.15,.17,-,,-,-,-,-.80,-,,
.009,.001,.005,.005,ACJ,African Chrome Flds,.005,+.1,2000,.004,.007,-,,-,-,-,-.14,-,,
.175,.063,-,-,AFR,African Energy Res cdi,.088,-,-,-,-,-,,-,-,-,-3.35,-,,
.10,.045,.057,.056,AGR,Aguia Res,.056,-.1,5592,.056,.069,-,,-,-,-,-1.76,-,,
3.78,1.94,2.92,2.85,AQG,Alacer Gold cdi,2.90,+1,2202,2.90,2.93,2.20,,-,-,.76,-173.22,-,,
.145,.035,.10,.095,AUQ,Alara Res,.097,-.2,4640,.097,.099,-,,-,-,-,-.67,-,,
.12,.021,-,-,ALY,Alchemy Resources,.034,-,-,.034,.038,-,,-,-,-,-1.48,-,,
.012,.001,-,-,AYN,Alcyone Res,.001,-,-,-,-,-,,-,-,-,-.68,-,,
.002,.001,-,-,AYNO,  opt may15,.001,-,-,-,-,-,,-,-,-,-,-,,
.002,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,-,-,,-,-,-,-,-,,
.013,.001,.001,.001,AWD,Aleator Energy,.001,-,137596,.001,.002,-,,-,-,-,-.15,-,,
