ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4775.5 at 2013-06-14T16:53:36. Report at Friday, June 14, 2013. Processed Saturday at 2013-06-15T01:00:16+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.105,.105,TDO,3D Oil,.105,+.5,30000,.09,.105,-,,-,-,-,-3.61,-,,
.045,.014,-,-,DDD,3D Res,.024,-,-,.015,.024,-,,-,-,-,-.10,-,,
.16,.025,.04,.04,ARH,A'asian Resources,.04,+.8,1509,.033,.04,-,,-,-,-,-2.33,-,,
.30,.17,-,-,AYC,A1 Gold,.20,-,-,.125,.18,-,,-,-,-,-.47,-,,
.065,.023,.026,.025,ABU,ABM Res,.025,-,38363,.025,.026,-,,-,-,-,-.43,-,,
.032,.009,.01,.01,AJC,Acacia Coal,.01,-,4853,.01,.011,-,,-,-,-,-.42,-,,
.175,.045,.045,.045,ACB,A-Cap Res,.045,-.3,2348,.045,.047,-,,-,-,-,-1.08,-,,
.335,.15,-,-,ACS,Accent Res,.20,-,-,.185,.22,-,,-,-,-,-.86,-,,
.022,.010,.015,.015,AIV,ActiveX,.015,-,34020,.015,.016,-,,-,-,-,-.48,-,,
.021,.004,.004,.004,ADD,Adavale Resources,.004,-,641,.004,.005,-,,-,-,-,-1.58,-,,
.25,.035,.12,.10,ADN,Adelaide Res,.10,-2,7354,.10,.11,-,,-,-,-,-3.84,-,,
.60,.335,.40,.395,ABY,Aditya Birla,.395,+1,882,.395,.40,5.00,,-,1.63,12.66,-2.66,-,,
.052,.023,.024,.023,ADY,Admiralty Res,.023,-.1,480,.023,.028,-,,-,-,-,-2.52,-,,
.007,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.077,.013,.016,.014,ADX,ADX Energy,.016,+.2,610,.014,.016,-,,-,-,-,-3.10,-,,
.335,.06,.24,.235,AQR,AEON Metals,.235,-1,800,.23,.235,-,,-,-,-,-.13,-,,
.215,.063,.07,.063,AFR,African Energy Res cdi,.07,-,6071,.066,.07,-,,-,-,-,-3.36,-,,
.215,.045,.05,.045,AGR,Aguia Res,.048,-.2,12266,.048,.054,-,,-,-,-,-11.68,-,,
6.860,2.04,2.65,2.45,AQG,Alacer Gold cdi,2.55,-,10508,2.55,2.58,-,,-,-,-,-130.01,-,,
.345,.054,.059,.058,AUQ,Alara Res,.058,-.2,386,.055,.06,-,,-,-,-,-2.58,-,,
.16,.028,-,-,ALY,Alchemy Resources,.031,-,-,.032,.035,-,,-,-,-,-.39,-,,
.018,.006,.007,.007,AWD,Aleator Energy,.007,-,3429,.006,.007,-,,-,-,-,-.32,-,,
.005,.001,.002,.002,AWDO,  opt jan15,.002,-,18750,.001,.002,-,,-,-,-,-,-,,
.26,.20,-,-,AQI,Alicanto Min,.20,-,-,.10,.20,-,,-,-,-,-1.50,-,,
1.19,.34,.375,.34,ALK,Alkane Res,.345,-1,8226,.345,.35,-,,-,-,-,19.00,1.8,,
.125,.02,-,-,AHQ,Allegiance Coal,.02,-,-,.014,.02,-,,-,-,-,-.29,-,,
.021,.001,-,-,AHQO,  opt mar14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.355,.10,.11,.10,AGS,Alliance Res,.105,-.5,8379,.105,.11,-,,-,-,-,-1.25,-,,
.125,.029,.033,.033,AGE,Alligator Energy,.033,+.4,3350,.031,.033,-,,-,-,-,-.64,-,,
.022,.005,.007,.007,AYR,Alloy Res,.007,+.1,2919,.007,.008,-,,-,-,-,-.34,-,,
