ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4608.7 at 2011-06-08T16:37:49. Report at Wednesday, June 8, 2011. Processed Thursday at 2011-06-09T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,-,-,TDO,3D Oil,.17,-,-,.17,.175,-,,-,-,-,-.44,-,,
.062,.02,-,-,DDD,3D Res,.052,-,-,.052,.059,-,,-,-,-,-.93,-,,
.295,.044,.165,.165,AAO,A'asia Consolidated,.165,+.5,500,.16,.175,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,.075,-,-,.075,.10,-,,-,-,-,-,-,,
.63,.20,.28,.27,ARH,A'asian Resources,.28,+1,350,.27,.285,-,,-,-,-,.57,49.1,,
.27,.031,.033,.031,AAM,A1 Minerals,.033,-,5058,.032,.033,-,,-,-,-,-2.95,-,,
.058,.018,.048,.046,ABU,ABM Res,.046,-.2,25948,.046,.048,-,,-,-,-,.82,5.6,,
.39,.086,-,-,AII,Abra Min,.38,-,-,.38,.385,-,,-,-,-,-1.98,-,,
.76,.21,.24,.21,ACB,A-Cap Res,.24,+1,1918,.215,.24,-,,-,-,-,-2.10,-,,
.46,.135,.345,.33,ACS,Accent Res,.345,-.5,950,.345,.355,-,,-,-,-,-.69,-,,
.027,.003,-,-,AEX,Acclaim Explore,.003,-,-,.003,.004,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.124,.043,.045,.043,AIV,Activex,.044,+.1,10764,.044,.046,-,,-,-,-,-1.06,-,,
.895,.456,.58,.56,ADU,Adamus Res,.56,-2,2131,.56,.57,-,,-,-,-,-38.53,-,,
.042,.015,.033,.032,ADD,Adavale Resources,.032,-.1,3252,.031,.032,-,,-,.02,-,-.61,-,,
.185,.06,.13,.12,ADE,Adelaide Energy,.125,-.5,6704,.12,.125,-,,-,-,-,.37,33.8,,
.27,.115,-,-,ADN,Adelaide Res,.115,-,-,.115,.12,-,,-,-,-,-.58,-,,
1.95,.62,1.735,1.675,ABY,Aditya Birla,1.70,-,10709,1.675,1.735,9.00,f,2.04,1.69,5.29,18.32,9.3,,
.097,.023,.065,.059,ADY,Admiralty Res,.065,+.2,86218,.065,.066,-,,-,-,-,3.01,2.2,,
.035,.007,.011,.011,AVD,Advance Energy,.011,-.2,500,.012,.015,-,,-,-.02,-,-4.95,-,,
.01,.002,-,-,AVDOA,  opt aug12,.005,-,-,.003,.005,-,,-,-,-,-,-,,
.265,.07,.076,.076,ADX,ADX Energy,.076,+.1,-,.076,.078,-,,-,-,-,-.76,-,,
.585,.18,-,-,AED,AED Oil,.19,-,-,.185,.175,-,,-,.89,-,-3.48,-,,
1.045,.064,.745,.69,AFR,African Energy Res cdi,.70,-2,11597,.695,.70,-,,-,-,-,-.63,-,,
.45,.086,.195,.19,AKI,African Iron,.19,-1,4200,.19,.20,-,,-,-,-,1.05,18.1,,
.25,.015,-,-,AKIOA,  opt dec13,.055,-,-,.035,.054,-,,-,-,-,-,-,,
.033,.009,-,-,AAE,Agri Energy,.009,-,-,.01,.01,-,,-,-,-,-15.73,-,,
1.56,.405,.805,.785,AGR,Aguia Res,.80,+1,1553,.80,.82,-,,-,-,-,-5.47,-,,
10.53,7.61,9.14,9.01,AQG,Alacer Gold cdi,9.09,+10,3438,9.09,9.19,-,,-,-,-,-,-,,
.51,.08,.28,.27,AUQ,Alara Res,.27,-2.5,1200,.265,.29,-,,-,-,-,-3.44,-,,
.30,.039,.115,.11,ALB,Albidon cdi,.11,-.5,705,.11,.12,-,,-,-,-,18.52,.6,,
.815,.175,.19,.185,ALY,Alchemy Resources,.19,+1,422,.19,.20,-,,-,-,-,-2.22,-,,
.145,.019,.11,.097,AYN,Alcyone Res,.10,-.5,381118,.099,.10,-,,-,-,-,-.20,-,,
