ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4322.6 at 2012-02-10T16:50:09. Report at Friday, February 10, 2012. Processed Saturday at 2012-02-11T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.25,.076,.08,.078,TDO,3D Oil,.08,+.3,519,.078,.08,-,,-,-,-,-.49,-,,
.062,.035,-,-,DDD,3D Res,.037,-,-,.038,.04,-,,-,-,-,-.33,-,,
.455,.15,.21,.20,ARH,A'asian Resources,.205,+1.5,1334,.21,.215,-,,-,-,-,-.07,-,,
.082,.03,.055,.054,ABU,ABM Res,.055,-,103904,.054,.055,-,,-,-,-,-.41,-,,
.185,.038,.048,.048,AJC,Acacia Coal,.048,-.1,6300,.048,.049,-,,-,-,-,-.02,-,,
.755,.165,.29,.27,ACB,A-Cap Res,.27,-1.5,3052,.27,.28,-,,-,-,-,-2.30,-,,
.405,.205,.33,.33,ACS,Accent Res,.33,-,15850,.33,.335,-,,-,-,-,-.54,-,,
.245,.105,.16,.145,ACN,Acer Energy,.145,-1,2285,.145,.15,-,,-,-,-,-5.10,-,,
.124,.02,.024,.024,AIV,ActiveX,.024,-,120,.021,.024,-,,-,-,-,-.95,-,,
.014,.001,.001,.001,AIVO,  opt jul12,.001,-,500,.001,.002,-,,-,-,-,-,-,,
.038,.01,.015,.015,ADD,Adavale Resources,.015,+.1,1992,.015,.016,-,,-,.01,-,-.47,-,,
.20,.055,.06,.058,ADN,Adelaide Res,.06,+.2,12449,.058,.06,-,,-,-,-,-.98,-,,
.80,.135,.30,.295,AAO,Adept Solutions,.30,-,7,.245,.345,-,,-,-,-,-3.04,-,,
.11,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.95,.68,.875,.85,ABY,Aditya Birla,.855,-1,2621,.845,.86,9.00,,1.41,1.67,10.53,12.66,6.8,,
.097,.032,.065,.054,ADY,Admiralty Res,.065,+.1,20679,.056,.064,-,,-,-,-,2.84,2.3,,
.03,.005,-,-,AVD,Advance Energy,.005,-,-,-,-,-,,-,-.03,-,-4.44,-,,
.009,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.13,.062,.074,.07,ADX,ADX Energy,.073,+.3,18983,.073,.074,-,,-,-,-,-1.57,-,,
1.045,.225,.465,.43,AFR,African Energy Res cdi,.435,-2,22084,.43,.445,-,,-,-,-,-1.58,-,,
.57,.175,.555,.53,AKI,African Iron,.555,-,20602,.55,.555,-,,-,-,-,-2.70,-,,
.38,.055,.38,.37,AKIOA,  opt dec13,.37,-1,2154,.37,.38,-,,-,-,-,-,-,,
.024,.004,.01,.009,AAE,Agri Energy,.01,+.1,1000,.008,.01,-,,-,-,-,-.17,-,,
1.56,.405,.52,.515,AGR,Aguia Res,.515,-,931,.515,.54,-,,-,-,-,-4.62,-,,
12.30,7.60,8.80,8.46,AQG,Alacer Gold cdi,8.52,-38,15209,8.50,8.54,-,,-,-,-,-12.11,-,,
.44,.23,.315,.30,AUQ,Alara Res,.305,-1.5,3199,.305,.32,-,,-,-,-,-3.84,-,,
.466,.114,.135,.13,ALY,Alchemy Resources,.13,-.5,2507,.13,.14,-,,-,-,-,-1.58,-,,
.145,.04,.092,.089,AYN,Alcyone Res,.092,+.2,82460,.091,.092,-,,-,-,-,-.39,-,,
2.73,.89,1.22,1.17,ALK,Alkane Res,1.18,-4.5,12319,1.17,1.18,-,,-,-,-,-1.22,-,,
.43,.115,.38,.345,AGS,Alliance Res,.35,+2,42350,.35,.355,-,,-,-,-,-2.53,-,,
4.00,.45,1.99,1.95,ALD,Allied Gold cdi,1.96,-4,714,1.94,1.985,-,,-,-,-,-.64,-,,
.245,.076,.12,.115,AGE,Alligator Energy,.12,-,1513,.115,.125,-,,-,-,-,-,-,,
.076,.02,-,-,AYR,Alloy Res,.02,-,-,-,-,-,,-,-,-,-.30,-,,
.15,.06,-,-,AYM,Altuis Mining,.10,-,-,-,-,-,,-,-,-,-,-,,
.39,.19,.27,.26,AOH,Altona Min,.265,+.5,5403,.26,.27,-,,-,-,-,-3.83,-,,
.225,.13,.17,.165,AJM,Altura Min,.165,-.5,2808,.165,.17,-,,-,-,-,-.59,-,,
2.72,1.085,1.25,1.205,AWC,Alumina,1.205,-5.5,176674,1.205,1.215,6.83,f,.28,1.14,5.67,1.88,64.1,,
.315,.19,-,-,AMU,Amadeus Energy,.21,-,-,-,-,-,,-,.27,-,-2.23,-,,
.245,.175,.215,.205,AQO,Ambassador Oil & Gas,.205,-.5,3437,.205,.21,-,,-,-,-,-,-,,
1.50,.40,1.10,1.085,AXZ,Amex Res,1.10,+1.5,100,1.08,1.15,-,,-,-,-,-3.29,-,,
3.08,1.325,1.42,1.385,AMX,Ampella Min,1.39,-1,1053,1.385,1.40,-,,-,-,-,-12.25,-,,
