ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5146.2 at 2013-10-10T16:38:35. Report at Thursday, October 10, 2013. Processed Friday at 2013-10-11T01:00:11+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.074,.10,.098,TDO,3D Oil,.098,-.2,1100,.091,.10,-,,-,-,-,-.92,-,,
.042,.014,-,-,DDD,3D Res,.021,-,-,.018,.021,-,,-,-,-,-.12,-,,
.16,.021,.062,.06,ARH,A'asian Resources,.062,+.5,1200,.059,.065,-,,-,-,-,-4.70,-,,
.29,.125,-,-,AYC,A1 Gold,.19,-,-,.185,.19,-,,-,-,-,-.89,-,,
.056,.021,.028,.026,ABU,ABM Res,.027,-,119560,.027,.028,-,,-,-,-,-.46,-,,
.023,.007,.01,.01,AJC,Acacia Coal,.01,-,3000,.01,.011,-,,-,-,-,-.08,-,,
.155,.045,.057,.051,ACB,A-Cap Res,.051,-.7,1200,.051,.058,-,,-,-,-,-.93,-,,
.24,.15,.205,.205,ACS,Accent Res,.205,+1.5,150,.205,.205,-,,-,-,-,-.40,-,,
.022,.010,-,-,AIV,ActiveX,.015,-,-,.012,.017,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.006,-,,-,-,-,-1.38,-,,
.25,.036,.062,.059,ADN,Adelaide Res,.062,+.3,213,.06,.062,-,,-,-,-,-3.63,-,,
.60,.335,.355,.345,ABY,Aditya Birla,.345,-,236,.345,.35,-,,-,1.63,-,-2.66,-,,
.045,.017,-,-,ADY,Admiralty Res,.018,-,-,.018,.019,-,,-,-,-,-2.90,-,,
.004,.001,.001,.001,AVD,Advance Energy,.001,-,5200,-,.001,-,,-,-,-,-.13,-,,
.04,.012,-,-,ADX,ADX Energy,.017,-,-,.017,.018,-,,-,-,-,-3.21,-,,
