ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5180.3 at 2015-11-09T16:39:05. Report at Monday, November 9, 2015. Processed Tuesday at 2015-11-10T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
5.69,.385,4.69,4.53,1PG,1-Page,4.67,+12,4691,4.67,4.68,-,,-,.08,-,-15.05,-,,
.096,.044,.078,.064,TDO,3D Oil,.064,-1.2,3508,.064,.074,-,,-,-,-,.97,6.6,,
.008,.003,-,-,DDD,3D Res,-,-,-,.003,.005,-,,-,-,-,-.20,-,,
.019,.006,.013,.013,88E,88 Energy,.013,-,67531,.012,.013,-,,-,-,-,-8.45,-,,
.007,.002,.006,.005,88EO,  opt mar18,.005,-,82764,.005,.006,-,,-,-,-,-,-,,
.054,.025,.031,.03,AYC,A1 Gold,.03,+.1,2000,.029,.03,-,,-,-,-,-5.90,-,,
.03,.004,-,-,AYCO,  opt nov19,-,-,-,.011,.026,-,,-,-,-,-,-,,
.04,.001,.002,.002,ABL,Abilene Oil & Gas,.002,-1.8,-,.002,.017,-,,-,-,-,-4.89,-,,
.359,.16,.17,.16,ABU,ABM Res,.165,-1,6937,.16,.165,-,,-,-,-,-3.81,-,,
.004,.001,-,-,AJC,Acacia Coal,.003,-,-,.002,.003,-,,-,-,-,-.02,-,,
.065,.016,-,-,ACB,A-Cap Res,.02,-,-,.021,.025,-,,-,-,-,-.78,-,,
.36,.10,-,-,ACS,Accent Resources,-,-,-,.08,.15,-,,-,-,-,-7.67,-,,
.035,.014,-,-,AIV,ActiveX,.025,-,-,.01,.014,-,,-,-,-,-.15,-,,
.06,.002,-,-,ADD,Adavale Resources,-,-,-,.013,.05,-,,-,-,-,-3.69,-,,
.041,.016,.016,.016,ADN,Adelaide Resources,.016,-,250,.016,.017,-,,-,-,-,-.44,-,,
.009,.004,.004,.004,ADNO,  opt sep16,.004,-.3,840,.004,.007,-,,-,-,-,-,-,,
.26,.145,.23,.22,ABY,Aditya Birla,.22,-1,3265,.22,.225,-,,-,.91,-,-70.11,-,,
.037,.014,.018,.018,ADY,Admiralty Res,.018,-,310,.018,.021,-,,-,-,-,-.48,-,,
.01,.003,.007,.007,ADX,ADX Energy,.007,-,5500,.007,.008,-,,-,-,-,.01,70.0,,
.12,.039,.041,.041,AQR,AEON Metals,.041,-.3,1000,.04,.06,-,,-,-,-,-3.09,-,,
.092,.045,.064,.055,AFR,African Energy Res cdi,.064,+.9,2976,.063,.064,-,,-,-,-,-1.17,-,,
.25,.10,-,-,AMN,Agrimin,.20,-,-,.18,.20,-,,-,-,-,-1.41,-,,
.15,.06,-,-,AMNOA,  opt dec15,-,-,-,.10,.25,-,,-,-,-,-,-,,
.225,.025,.16,.155,AGR,Aguia Res,.155,-2,4055,.15,.155,-,,-,-,-,-4.32,-,,
3.39,1.965,2.75,2.64,AQG,Alacer Gold cdi,2.67,-9,1168,2.67,2.70,-,,-,-,-,34.18,7.8,,
.042,.005,.009,.009,AUQ,Alara Res,.009,-,13000,.009,.01,-,,-,-,-,-.67,-,,
.051,.013,-,-,ALY,Alchemy Resources,.017,-,-,.017,.022,-,,-,-,-,-2.41,-,,
.048,.002,.032,.026,AWD,Aleator Energy,.032,+.6,247614,.031,.032,-,,-,-,-,-24.57,-,,
.09,.035,.04,.035,AQI,Alicanto Min,.04,-.5,2220,.038,.04,-,,-,-,-,-5.00,-,,
.405,.20,.25,.235,ALK,Alkane Res,.24,-,1011,.24,.245,-,,-,-,-,-1.00,-,,
.023,.004,-,-,AHQ,Allegiance Coal,-,-,-,.004,.006,-,,-,-,-,-.34,-,,
.038,.012,.032,.031,AGS,Alliance Res,.032,-,1402,.032,.033,-,,-,-,-,-.87,-,,
.048,.021,.036,.036,AGE,Alligator Energy,.036,-,700,.036,.038,-,,-,-,-,-.29,-,,
.011,.005,.008,.008,AYR,Alloy Res,.008,-,1250,.007,.008,-,,-,-,-,-.60,-,,
.15,.045,.096,.096,ATC,Altech Chemicals,.096,-.4,1020,.096,.10,-,,-,-,-,-1.20,-,,
.025,.01,-,-,ATCOA,  opt dec15,.025,-,-,-,.02,-,,-,-,-,-,-,,
.21,.08,.11,.10,AOH,Altona Mining,.11,-,1309,.10,.115,-,,-,-,-,5.88,1.9,,
.084,.009,.054,.047,AJM,Altura Mining,.049,-.1,61999,.048,.049,-,,-,-,-,-6.09,-,,
.044,.003,.033,.03,AJMO,  opt jun16,.03,-.3,3458,.029,.03,-,,-,-,-,-,-,,
2.10,1.077,1.217,1.185,AWC,Alumina,1.19,-2,138704,1.19,1.195,8.46,f,.37,.95,7.11,3.13,38.0,,
.90,.35,-,-,AXZ,Amex Resources,-,-,-,.30,.495,-,,-,-,-,-21.11,-,,
.088,.052,-,-,AEK,Anatolia Energy,-,-,-,-,-,-,,-,-,-,-.67,-,,
