ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4674.7 at 2010-09-22T16:39:28. Report at Wednesday, September 22, 2010. Processed Wednesday at 2010-09-22T23:00:02+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.225,.21,TDO,3D Oil,.21,-,1110,.21,.215,-,,-,-,-,-.27,-,,
.049,.016,.03,.03,DDD,3D Res,.03,-,4663,.03,.032,-,,-,-,-,-1.90,-,,
.109,.044,.084,.08,AAO,A'asia Gold,.08,-.5,1100,.08,.084,-,,-,-,-,-1.28,-,,
.028,.011,-,-,AAOO,  opt apr13,.028,-,-,.02,.028,-,,-,-,-,-,-,,
.58,.20,.21,.20,ARH,A'asian Resources,.21,+.5,452,.205,.21,-,,-,-,-,-1.40,-,,
.42,.105,.145,.14,AAM,A1 Min,.14,-.5,8507,.14,.145,-,,-,-,-,-3.56,-,,
.05,.016,.038,.036,ABU,ABM Res,.038,-,135176,.037,.038,-,,-,-,-,-4.09,-,,
.25,.086,-,-,AII,Abra Min,.12,-,-,.11,.12,-,,-,-,-,-1.98,-,,
.60,.28,.33,.30,ACB,A-Cap Res,.33,-,2628,.32,.33,-,,-,.14,-,-.91,-,,
.285,.13,-,-,ACS,Accent Res,.25,-,-,.24,.26,-,,-,-,-,-1.53,-,,
.029,.004,.017,.016,AEX,Acclaim Explore,.017,-,31714,.016,.017,-,,-,-,-,-.38,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.01,-,,-,-,-,-,-,,
.14,.05,-,-,AIV,Activex,.06,-,-,.052,.065,-,,-,-,-,-1.13,-,,
.70,.344,.70,.645,ADU,Adamus Res,.645,-3,14563,.645,.65,-,,-,-,-,-28.16,-,,
.13,.10,.11,.10,ADURA,  rts07octd,.10,-2,519,.09,.12,-,,-,-,-,-,-,,
.062,.02,.022,.02,ADD,Adavale Resources,.02,-.2,200,.02,.024,-,,-,.02,-,-1.13,-,,
.215,.08,.09,.09,ADE,Adelaide Energy,.09,+.2,658,.089,.09,-,,-,-,-,.97,9.3,,
.395,.125,.185,.17,ADN,Adelaide Res,.17,-2.5,2366,.17,.185,-,,-,-,-,-.63,-,,
1.65,.62,1.13,1.105,ABY,Aditya Birla,1.115,-1,2748,1.11,1.125,-,,-,1.51,-,19.61,5.7,,
.025,.005,.007,.007,ADY,Admiralty Res,.007,-,57061,.007,.008,-,,-,-,-,.09,7.8,,
.125,.007,-,-,AVD,Advance Energy,.01,-,-,.01,.012,-,,-,.03,-,-2.40,-,,
.265,.081,.097,.095,ADX,Audax Res,.097,+.2,3854,.096,.097,-,,-,-,-,-.89,-,,
.09,.014,.03,.03,ADXO,  opt mar11,.03,-1,590,.021,.04,-,,-,-,-,-,-,,
.73,.435,.52,.505,AED,AED Oil,.52,+1.5,835,.505,.52,-,,-,1.03,-,-48.17,-,,
.24,.064,.18,.165,AFR,African Energy Res cdi,.165,+1,28984,.165,.17,-,,-,-,-,-.76,-,,
.027,.009,-,-,AAE,Agri Energy,.011,-,-,.011,.012,-,,-,-,-,3.80,.3,,
.245,.15,.20,.20,ALG,Alamar Res,.20,-2,150,.20,.25,-,,-,-,-,-1.34,-,,
.04,.03,-,-,ALGO,  opt mar13,.04,-,-,.03,.08,-,,-,-,-,-,-,,
.25,.08,-,-,AUQ,Alara Res,.14,-,-,.14,.18,-,,-,-,-,-1.90,-,,
1.27,.33,.375,.355,ALY,Alchemy Resources,.37,-.5,1657,.36,.37,-,,-,-,-,-3.20,-,,
.06,.02,.03,.029,AYN,Alcyone Res,.03,+.1,87134,.03,.031,-,,-,-,-,-6.05,-,,
.021,.021,-,-,AYNOB,  opt sep11,-,-,-,-,-,-,,-,-,-,-,-,,
.73,.23,.65,.625,ALK,Alkane Res,.645,-1.5,11657,.645,.66,-,,-,-,-,4.80,13.4,,
.79,.28,.335,.325,AGS,Alliance Res,.335,+1,4622,.335,.34,-,,-,-,-,-1.97,-,,
.52,.25,.47,.45,ALD,Allied Gold,.46,+1,4928,.455,.475,-,,-,.33,-,1.31,35.1,,
.042,.018,-,-,AYR,Alloy Res,.029,-,-,.026,.028,-,,-,-,-,-.62,-,,
.26,.089,.21,.175,AOH,Altona Min Ltd,.20,+3,57472,.195,.20,-,,-,-,-,-1.09,-,,
.359,.115,.15,.145,AJM,Altura Min,.145,-.5,3383,.14,.145,-,,-,-,-,-.54,-,,
.055,.03,-,-,AJMOA,  opt aug11,.05,-,-,.031,.05,-,,-,-,-,-,-,,
2.06,1.45,1.865,1.815,AWC,Alumina,1.825,-4,204427,1.825,1.83,4.23,f,.14,1.22,2.32,.59,309.3,,
.335,.175,.24,.235,AMU,Amadeus Energy,.235,-.5,1564,.235,.245,-,,-,.38,-,-.14,-,,
.25,.115,.135,.135,AXZ,Amex Res,.135,-.5,750,.13,.14,-,,-,-,-,-2.13,-,,
2.87,.49,2.55,2.36,AMX,Ampella Min,2.36,-5,8943,2.36,2.40,-,,-,-,-,-7.00,-,,
.28,.116,-,-,AHR,Anchor Res,.15,-,-,.135,.155,-,,-,-,-,-2.05,-,,
7.19,2.00,6.45,6.42,AND,Andean Res,6.44,+1,15812,6.43,6.46,-,,-,-,-,-3.93,-,,
1.30,1.05,-,-,ATM,Aneka Tambang cdi,1.25,-,-,1.05,1.30,1.42,,3.91,-,1.14,5.55,22.5,,
.066,.018,.037,.036,AAR,Anglo Aust,.036,+.1,7850,.036,.037,-,,-,-,-,-.14,-,,
10.50,7.65,9.80,9.35,AGG,Anglogold Ashanti cdi,9.51,+9,105,9.41,9.52,4.08,,-,8.69,.43,-99.23,-,,
.885,.21,.475,.46,AZZ,Antares Energy,.46,-1.5,2206,.46,.47,-,,-,-,-,-.54,-,,
4.56,2.68,3.30,3.27,AVM,Anvil Min cdi,3.30,-,365,3.30,3.52,-,,-,-,-,-23.97,-,,
.073,.027,-,-,AAL,APAC Coal,.03,-,-,.028,.035,-,,-,-,-,1.53,2.0,,
.079,.014,.022,.021,AXM,Apex Min,.022,+.1,23614,.021,.022,-,,-,-,-,-26.39,-,,
.025,.004,.006,.006,AXMO,  opt nov12,.006,-,15019,.005,.006,-,,-,-,-,-,-,,
.175,.10,.135,.12,AQQ,Aphrodite Gold,.125,+1.5,12879,.115,.125,-,,-,-,-,-,-,,
.035,.025,.035,.033,AQQO,  opt dec13,.035,+.4,1950,.031,.035,-,,-,-,-,-,-,,
.87,.35,.63,.58,AZO,Apollo Gas,.63,+3,500,.58,.63,-,,-,-,-,-,-,,
.40,.097,-,-,AON,Apollo Min,.11,-,-,.10,.11,-,,-,-,-,-5.70,-,,
.025,.01,-,-,AONO,  opt nov11,.01,-,-,.01,.015,-,,-,-,-,-,-,,
7.95,3.89,5.46,5.38,AQP,Aquarius Platinum,5.41,+4,4622,5.41,5.43,6.74,,1.06,-,1.25,7.15,75.7,,
11.38,6.009,9.35,9.21,AQA,Aquila Res,9.28,+9,2249,9.27,9.29,-,,-,-,-,-10.90,-,,
1.17,.38,1.00,.925,ARU,Arafura Resources,.98,+4,9644,.97,.98,-,,-,-,-,-5.10,-,,
.27,.115,.25,.22,AAG,Aragon Res,.24,+3,53282,.23,.24,-,,-,-,-,-1.77,-,,
.05,.001,-,-,AAGO,  opt sep10,.001,-,-,-,.002,-,,-,-,-,-,-,,
.065,.015,.031,.024,ARX,ARC Explore,.03,+.6,568380,.029,.03,-,,-,-,-,7.67,.4,,
.016,.001,.006,.005,ARXO,  opt jun12,.006,+.5,4387,.006,.008,-,,-,-,-,-,-,,
.026,.001,.004,.002,ARXOA,  opt jan11,.003,+.1,229864,.003,.004,-,,-,-,-,-,-,,
.21,.085,-,-,AXE,Archer Explore,.105,-,-,.105,.11,-,,-,-,-,-1.93,-,,
.25,.10,.24,.22,ARD,Argent Min,.23,-.5,1623,.215,.23,-,,-,-,-,-3.42,-,,
.06,.015,.04,.04,ARDO,  opt jun11,.04,-,1000,.04,.043,-,,-,-,-,-,-,,
.115,.034,.07,.066,AXT,Argo Explore,.07,+.8,2250,.067,.07,-,,-,-,-,.76,9.2,,
.16,.051,.135,.125,ARE,Argonaut Res,.125,-.5,5360,.125,.135,-,,-,-,-,.61,20.5,,
.13,.018,-,-,AGY,Argosy Min cdi,.02,-,-,.021,.031,-,,-,-,-,-.84,-,,
.199,.035,.063,.062,ARV,Artemis Res,.062,+.1,5904,.062,.063,-,,-,-,-,.31,20.0,,
.058,.009,.02,.018,ARVOB,  opt jun11,.018,-.2,8400,.017,.018,-,,-,-,-,-,-,,
