ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:16 Thursday 1/4/2010. Processed 18:03 Thursday 1/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.072,0.24,0.23,TDO,3D Oil Ltd,0.24,1.5,1041,0.24,0.245,-,,-,-,-,-0.27,-
0.026,0.007,0.02,0.02,DDD,3D Res Ltd,0.02,,250,0.02,0.023,-,,-,-,-,-1.9,-
0.109,0.023,0.071,0.065,AAO,A'asia Gold,0.065,,500,0.065,0.075,-,,-,-,-,-1.28,-
0.70,0.35,0.43,0.425,ARH,A'asian Resour,0.43,0.5,478,0.43,0.445,-,,-,-,-,-1.4,-
0.42,0.11,0.245,0.235,AAM,A1 Min Ltd,0.24,0.5,4932,0.235,0.24,-,,-,-,-,-3.56,-
0.07,0.006,0.025,0.024,ABU,ABM Res NL,0.025,0.1,68490,0.025,0.026,-,,-,-,-,-4.09,-
0.25,0.14,0.16,0.16,AII,Abra Min Ltd,0.16,2,8,0.125,0.155,-,,-,-,-,-1.94,-
0.60,0.20,0.425,0.415,ACB,A-Cap Res,0.42,0.5,867,0.41,0.415,-,,-,0.14,-,-0.91,-
0.27,0.075,0.21,0.20,ACS,Accent Res NL,0.20,-1,1200,0.20,0.215,-,,-,-,-,-1.53,-
0.029,0.004,0.02,0.019,AEX,Acclaim Explore,0.02,0.1,36450,0.019,0.02,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.12,0.05,0.115,0.11,AIV,Activex Ltd,0.115,1,1900,0.11,0.115,-,,-,-,-,-1.49,-
0.06,0.001,-,-,AIVO,  opt jul10,0.016,,-,0.02,0.04,-,,-,-,-,-,-
0.517,0.303,0.43,0.42,ADU,Adamus Res,0.42,-1,7020,0.425,0.43,-,,-,-,-,-12.87,-
0.05,0.025,0.05,0.033,ADUR,  rts 06apr,0.05,1,38229,0.05,0.06,-,,-,-,-,-,-
0.065,0.017,0.041,0.035,ADD,Adavale Resource,0.035,-0.7,747,0.033,0.037,-,,-,0.02,-,-0.96,-
0.215,0.075,0.20,0.18,ADE,Adelaide Energy,0.19,,6768,0.19,0.195,-,,-,-,-,0.97,19.6
0.395,0.058,0.19,0.19,ADN,Adelaide Res,0.19,-0.5,313,0.19,0.195,-,,-,-,-,-0.56,-
0.385,0.045,0.33,0.295,ADI,Adelphi Energy,0.305,-0.5,2515,0.305,0.325,-,,-,-,-,-4.27,-
1.65,0.15,1.15,1.095,ABY,Aditya Birla,1.13,2.5,7446,1.125,1.13,-,,-,1.42,-,-17.34,-
0.037,0.009,0.01,0.009,ADY,Admiralty Res,0.009,-0.1,349221,0.009,0.01,-,,-,-,-,0.09,10.0
0.125,0.03,-,-,AVD,Advance Energy,0.05,,-,0.042,0.05,-,,-,-,-,-3.1,-
1.24,0.50,0.67,0.655,AED,AED Oil Ltd,0.66,,1830,0.655,0.66,-,,-,1.03,-,-48.17,-
0.24,0.023,0.095,0.095,AFR,African Energy Res cdi,0.095,,355,0.095,0.097,-,,-,-,-,-1.13,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.01,,-,0.01,0.011,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.18,,-,0.165,0.22,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.021,0.08,-,,-,-,-,-,-
0.25,0.04,0.125,0.125,AUQ,Alara Res Ltd,0.125,-2.5,217,0.125,0.15,-,,-,-,-,-1.9,-
1.27,0.042,0.68,0.675,ALY,Alchemy Resource,0.68,1,1290,0.675,0.68,-,,-,-,-,-3.2,-
0.96,0.002,-,-,ALYO,  opt aug10,0.40,,-,0.405,0.42,-,,-,-,-,-,-
0.06,0.029,0.032,0.03,AYN,Alcyone Res Ltd,0.03,-0.1,13050,0.03,0.033,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,-,-,,-,-,-,-,-
0.49,0.225,0.31,0.295,ALK,Alkane Res Ltd,0.295,-1.5,457,0.30,0.32,-,,-,-,-,0.93,31.7
0.98,0.40,0.50,0.465,AGS,Alliance Res,0.495,3.5,8892,0.49,0.495,-,,-,-,-,-1.97,-
0.55,0.25,0.32,0.315,ALD,Allied Gold Ltd,0.32,,696,0.315,0.32,-,,-,0.26,-,-3.42,-
0.042,0.013,-,-,AYR,Alloy Res,0.026,,-,0.026,0.03,-,,-,-,-,-0.62,-
0.37,0.067,0.23,0.20,AJM,Altura Min Ltd,0.23,3.5,1147,0.215,0.23,-,,-,-,-,-5.11,-
0.08,0.005,0.015,0.01,AJMO,  opt may10,0.015,0.5,400,0.01,0.015,-,,-,-,-,-,-
2.06,1.08,1.795,1.73,AWC,Alumina Ltd,1.765,4,160567,1.765,1.77,2,f,-,1.21,1.13,-1.2,-
0.43,0.20,0.205,0.20,AMU,Amadeus Energy,0.205,,5496,0.20,0.205,-,,-,0.34,-,-10.17,-
0.25,0.085,-,-,AXZ,Amex Res,0.16,,-,0.12,0.15,-,,-,-,-,-2.85,-
1.39,0.165,1.32,1.265,AMX,Ampella Min,1.30,3.5,771,1.28,1.30,-,,-,-,-,-7,-
1.15,0.05,1.12,1.115,AMXO,  opt jul10,1.12,4,90,1.06,1.17,-,,-,-,-,-,-
0.28,0.032,0.24,0.23,AHR,Anchor Res,0.23,,500,0.23,0.24,-,,-,-,-,-2.05,-
-,-,-,-,AHRNA,  def x opt,-,,-,-,-,-,,-,-,-,-,-
2.90,1.415,2.85,2.76,AND,Andean Res Ltd,2.81,14,4794,2.80,2.81,-,,-,-,-,-4.64,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi  1:5,1.14,,-,1.04,1.30,2.94,,0.24,0.10,2.58,0.7,162.9
0.044,0.021,0.025,0.024,AAR,Anglo Aust,0.024,-0.1,7285,0.024,0.026,-,,-,-,-,-0.14,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.17,-,5.45,34.4,8.5
11.00,7.65,8.11,8.10,AGG,Anglogold Ashanti  5:1,8.11,,25,8.12,8.35,3.87,,-,-,0.48,-71.44,-
0.885,0.05,0.84,0.815,AZZ,Antares Energy,0.835,1,9501,0.83,0.835,-,,-,-,-,0.26,321.2
4.43,1.24,4.10,4.10,AVM,Anvil Min cdi,4.10,6,1,4.04,4.25,-,,-,-,-,-23.97,-
0.115,0.035,-,-,AAL,Apac Coal,0.035,,-,0.035,0.043,-,,-,-,-,1.53,2.3
0.256,0.022,0.025,0.023,AXM,Apex Min NL,0.025,,65535,0.024,0.025,-,,-,-,-,-26.39,-
0.025,0.007,0.007,0.007,AXMO,  opt nov12,0.007,,44256,0.006,0.007,-,,-,-,-,-,-
0.76,0.35,0.54,0.53,AZO,Apollo Gas Ltd,0.53,,250,0.53,0.54,-,,-,-,-,-,-
0.40,0.14,-,-,AON,Apollo Min Ltd,0.165,,-,0.17,0.185,-,,-,-,-,-6.59,-
0.012,0.012,-,-,AONO,  opt nov11,0.012,,-,0.016,0.02,-,,-,-,-,-,-
7.95,3.74,7.22,7.06,AQP,Aquarius Platinum,7.22,32,12191,7.19,7.22,2.26,,9.20,-,0.31,20.79,34.7
11.38,2.345,10.65,10.42,AQA,Aquila Res,10.65,12,5170,10.63,10.65,-,,-,-,-,-14.8,-
1.285,0.30,0.60,0.58,ARU,Arafura Resource,0.58,-1,3636,0.58,0.59,-,,-,-,-,-5.1,-
0.27,0.072,0.17,0.15,AAG,Aragon Res,0.17,2.5,8551,0.17,0.18,-,,-,-,-,-3.87,-
0.05,0.002,0.02,0.02,AAGO,  opt sep10,0.02,0.5,200,0.02,0.04,-,,-,-,-,-,-
0.065,0.009,0.045,0.045,ARX,ARC Explore Ltd,0.045,,88,0.045,0.049,-,,-,-,-,8.42,0.5
0.016,0.001,0.003,0.003,ARXO,  opt jun12,0.003,,2,0.003,0.01,-,,-,-,-,-,-
0.026,0.009,0.014,0.014,ARXOA,  opt jan11,0.014,-0.1,20,0.014,0.017,-,,-,-,-,-,-
0.21,0.052,0.16,0.135,AXE,Archer Explore,0.16,1.5,222,0.13,0.16,-,,-,-,-,-1.93,-
0.23,0.046,0.19,0.175,ARD,Argent Min,0.19,2,2438,0.175,0.19,-,,-,-,-,-3.42,-
0.06,0.01,0.035,0.035,ARDO,  opt jun11,0.035,,2000,0.031,0.039,-,,-,-,-,-,-
0.115,0.03,0.07,0.068,AXT,Argo Explore,0.069,0.4,250,0.069,0.072,-,,-,-,-,0.76,9.1
0.105,0.048,0.082,0.08,ARE,Argonaut Res,0.082,0.5,3892,0.08,0.082,-,,-,-,-,0.61,13.4
0.13,0.031,-,-,AGY,Argosy Min cdi,0.045,,-,0.045,0.046,-,,-,-,-,-1.41,-
5.31,2.70,5.07,5.03,AOE,Arrow Energy,5.07,4,55713,5.06,5.08,-,,-,2.13,-,15.38,33.0
0.199,0.029,0.06,0.055,ARV,Artemis Res,0.06,0.5,3354,0.055,0.06,-,,-,-,-,0.31,19.4
0.058,0.019,0.02,0.02,ARVOB,  opt jun11,0.02,-0.6,2590,0.02,0.03,-,,-,-,-,-,-
0.099,0.004,-,-,ATN,Ashburton Min,0.021,,-,0.018,0.021,-,,-,-,-,-0.83,-
0.115,0.012,0.098,0.095,AKM,Aspire Min Ltd,0.095,-0.4,7250,0.095,0.098,-,,-,-,-,-7.45,-
0.016,0.002,0.013,0.012,ARO,Astro Res NL,0.012,,168686,0.011,0.012,-,,-,-,-,-0.2,-
0.007,0.001,0.005,0.005,AROOB,  opt nov12,0.005,0.1,3200,0.004,0.005,-,,-,-,-,-,-
0.12,0.021,-,-,AHN,Athena Res,0.11,,-,0.085,0.10,-,,-,-,-,-0.62,-
0.03,0.017,-,-,AHNOA,  opt apr12,0.029,,-,0.03,0.055,-,,-,-,-,-,-
0.10,0.04,-,-,ATV,Atlantic Gold NL,0.052,,-,0.052,0.053,-,,-,-,-,-0.25,-
0.03,0.011,-,-,ATVCD,  ctg,0.03,,-,-,0.03,-,,-,-,-,-,-
0.045,0.013,-,-,ATVOA,  opt jan11,0.014,,-,0.01,0.016,-,,-,-,-,-,-
2.60,1.165,2.60,2.46,AGO,Atlas Iron Ltd,2.58,13,68178,2.58,2.59,-,,-,-,-,-15.5,-
0.125,0.019,0.072,0.068,AXY,Atom Energy Ltd,0.069,,860,0.068,0.069,-,,-,-,-,-0.88,-
0.01,0.001,-,-,AXYO,  opt oct10,0.001,,-,0.001,0.005,-,,-,-,-,-,-
0.17,0.088,0.17,0.145,ATQ,Atomic Res,0.17,2.5,5414,0.165,0.17,-,,-,-,-,-6.9,-
0.035,0.001,-,-,ATQO,  opt aug11,0.03,,-,0.031,0.065,-,,-,-,-,-,-
0.26,0.125,-,-,ACZ,Atticus Resource,0.18,,-,0.17,0.19,-,,-,-,-,-0.49,-
0.09,0.03,-,-,ACZO,  opt sep12,0.042,,-,0.042,0.06,-,,-,-,-,-,-
0.175,0.06,0.145,0.135,ADX,Audax Res,0.14,0.5,25775,0.14,0.15,-,,-,-,-,-0.89,-
0.20,0.014,0.19,0.18,AUK,Augur Res Ltd,0.19,1,410,0.17,0.18,-,,-,-,-,-0.82,-
0.03,0.009,-,-,AUKO,  opt jun10,0.025,,-,0.01,0.024,-,,-,-,-,-,-
0.39,0.10,0.39,0.35,AUJ,Augustus Min,0.35,1.5,1380,0.345,0.385,-,,-,-,-,-0.66,-
0.26,0.08,0.25,0.205,AEE,Aura Energy,0.25,2.5,11715,0.245,0.25,-,,-,-,-,-3.57,-
0.075,0.014,0.029,0.027,AGU,Aurium Res,0.027,-0.1,11543,0.027,0.028,-,,-,-,-,-4.35,-
0.01,0.001,-,-,AGUO,  opt may10,0.001,,-,-,0.001,-,,-,-,-,-,-
0.025,0.008,-,-,AGUOA,  opt sep12,0.01,,-,0.005,0.008,-,,-,-,-,-,-
1.26,0.07,0.97,0.94,ARM,Aurora Min Ltd,0.95,,286,0.95,0.96,-,,-,-,-,-5.78,-
