ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4788.9 at 2011-05-31T16:52:11. Report at Tuesday, May 31, 2011. Processed Wednesday at 2011-06-01T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.285,.14,-,-,TDO,3D Oil,.19,-,-,.17,.19,-,,-,-,-,-.44,-,,
.062,.02,-,-,DDD,3D Res,.051,-,-,.052,.06,-,,-,-,-,-.93,-,,
.295,.044,.18,.175,AAO,A'asia Consolidated,.18,-,800,.175,.18,-,,-,-,-,-1.22,-,,
.16,.011,-,-,AAOO,  opt apr13,.051,-,-,.066,.10,-,,-,-,-,-,-,,
.63,.20,.355,.35,ARH,A'asian Resources,.355,+2,2488,.35,.355,-,,-,-,-,.57,62.3,,
.27,.034,.038,.036,AAM,A1 Minerals,.037,+.1,1904,.037,.038,-,,-,-,-,-2.95,-,,
.058,.018,.049,.047,ABU,ABM Res,.049,-.1,71791,.048,.049,-,,-,-,-,.82,6.0,,
.39,.086,.38,.38,AII,Abra Min,.38,-,45,.38,.385,-,,-,-,-,-1.98,-,,
.76,.265,.28,.265,ACB,A-Cap Res,.27,-2,2829,.265,.29,-,,-,-,-,-2.10,-,,
.46,.135,.36,.34,ACS,Accent Res,.345,-1.5,1641,.345,.35,-,,-,-,-,-.69,-,,
.027,.003,.004,.003,AEX,Acclaim Explore,.004,+.1,24770,.003,.004,-,,-,-,-,-.21,-,,
.004,.003,-,-,AEXCD,  ctg,.004,-,-,-,.005,-,,-,-,-,-,-,,
.124,.044,.045,.044,AIV,Activex,.044,-.1,3000,.044,.047,-,,-,-,-,-1.06,-,,
.895,.436,.655,.625,ADU,Adamus Res,.655,+3,1436,.625,.655,-,,-,-,-,-38.53,-,,
.042,.015,.035,.033,ADD,Adavale Resources,.033,-.2,9497,.031,.033,-,,-,.02,-,-.61,-,,
.185,.06,.14,.135,ADE,Adelaide Energy,.135,-,1500,.135,.14,-,,-,-,-,.37,36.5,,
.27,.12,.13,.12,ADN,Adelaide Res,.12,-.5,1678,.12,.13,-,,-,-,-,-.58,-,,
1.95,.62,1.81,1.745,ABY,Aditya Birla,1.775,-3.5,5810,1.745,1.775,9.00,f,2.04,1.69,5.07,18.32,9.7,,
.097,.023,.086,.079,ADY,Admiralty Res,.081,-.2,130643,.079,.081,-,,-,-,-,3.01,2.7,,
.035,.007,-,-,AVD,Advance Energy,.013,-,-,.011,.015,-,,-,-.02,-,-4.95,-,,
.01,.002,-,-,AVDOA,  opt aug12,.005,-,-,.003,.005,-,,-,-,-,-,-,,
