ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4955.8 at 2013-02-07T16:48:05. Report at Thursday, February 7, 2013. Processed Friday at 2013-02-08T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.06,.095,.09,TDO,3D Oil,.095,-,317,.09,.095,-,,-,-,-,-3.38,-,,
.046,.023,.031,.031,DDD,3D Res,.031,+.2,500,.031,.034,-,,-,-,-,-.34,-,,
.215,.06,.071,.071,ARH,A'asian Resources,.071,-,100,.071,.073,-,,-,-,-,-1.26,-,,
.30,.20,.27,.27,AYC,A1 Gold,.27,-,133,.20,.27,-,,-,-,-,-,-,,
.065,.035,.046,.044,ABU,ABM Res,.046,-,199097,.045,.046,-,,-,-,-,-.41,-,,
.056,.013,.02,.02,AJC,Acacia Coal,.02,-,240,.018,.019,-,,-,-,-,-.29,-,,
.29,.10,.12,.12,ACB,A-Cap Res,.12,+1,38,.11,.12,-,,-,-,-,-2.00,-,,
.335,.20,-,-,ACS,Accent Res,.24,-,-,.21,.27,-,,-,-,-,-.91,-,,
.025,.013,-,-,AIV,ActiveX,.014,-,-,.014,.018,-,,-,-,-,-.59,-,,
.021,.012,-,-,ADD,Adavale Resources,.019,-,-,.015,.019,-,,-,-,-,-.58,-,,
.115,.035,.041,.04,ADN,Adelaide Res,.041,-,4013,.041,.044,-,,-,-,-,-.68,-,,
.875,.385,.475,.465,ABY,Aditya Birla,.47,-.5,1614,.47,.475,5.00,,.27,1.61,10.64,1.34,35.1,,
.065,.031,.033,.033,ADY,Admiralty Res,.033,-,900,.033,.035,-,,-,-,-,-2.45,-,,
.007,.001,.001,.001,AVD,Advance Energy,.001,-,363022,.001,.002,-,,-,-,-,-.60,-,,
.099,.014,.026,.025,ADX,ADX Energy,.025,+.1,9077,.024,.025,-,,-,-,-,-3.10,-,,
.225,.06,-,-,AQR,AEON Metals,.11,-,-,.11,.12,-,,-,-,-,-1.36,-,,
.465,.095,.13,.13,AFR,African Energy Res cdi,.13,-,10930,.13,.135,-,,-,-,-,-2.89,-,,
.58,.12,.155,.155,AGR,Aguia Res,.155,-.5,650,.15,.165,-,,-,-,-,-17.92,-,,
9.20,4.10,4.29,4.22,AQG,Alacer Gold cdi,4.27,-1,2194,4.26,4.28,-,,-,-,-,28.59,14.9,,
.42,.11,.155,.14,AUQ,Alara Res,.15,-,3208,.145,.15,-,,-,-,-,-1.50,-,,
.185,.07,-,-,ALY,Alchemy Resources,.09,-,-,.09,.10,-,,-,-,-,-1.19,-,,
.093,.031,.039,.036,AYN,Alcyone Res,.039,+.1,10325,.038,.039,-,,-,-,-,-.24,-,,
.03,.008,-,-,AYNO,  opt may15,.018,-,-,.016,.018,-,,-,-,-,-,-,,
.26,.20,.22,.22,AQI,Alicanto Min,.22,-,320,.205,.22,-,,-,-,-,-,-,,
1.615,.585,.60,.585,ALK,Alkane Res,.585,-1.5,6389,.585,.595,-,,-,-,-,-.52,-,,
.19,.051,-,-,AHQ,Allegiance Coal,.057,-,-,.056,.059,-,,-,-,-,-,-,,
.025,.005,-,-,AHQO,  opt mar14,.005,-,-,.005,.01,-,,-,-,-,-,-,,
.615,.17,.20,.19,AGS,Alliance Res,.19,-1,1032,.19,.20,-,,-,-,-,-1.12,-,,
.195,.065,.085,.084,AGE,Alligator Energy,.085,+.4,1085,.085,.086,-,,-,-,-,-.50,-,,
.022,.008,.011,.01,AYR,Alloy Res,.011,-,10300,.01,.011,-,,-,-,-,-.39,-,,
.073,.015,-,-,AYM,Altuis Mining,.019,-,-,.013,.05,-,,-,-,-,-1.31,-,,
.33,.20,.23,.22,AOH,Altona Min,.23,+1,2989,.225,.23,-,,-,-,-,-4.82,-,,
.23,.125,.185,.18,AJM,Altura Min,.185,+1,1064,.18,.185,-,,-,-,-,-.45,-,,
1.395,.625,1.12,1.08,AWC,Alumina,1.115,-,120962,1.115,1.12,2.80,,.69,.96,2.51,1.92,58.1,,
.23,.075,.205,.185,AQO,Ambassador Oil & Gas,.20,-,4994,.20,.21,-,,-,-,-,-2.20,-,,
.052,.006,.04,.039,AQOO,  opt oct13,.04,+.4,1833,.04,.045,-,,-,-,-,-,-,,
1.73,.73,1.48,1.48,AXZ,Amex Res,1.48,+6,10,1.41,1.49,-,,-,-,-,-1.44,-,,
1.50,.27,.34,.33,AMX,Ampella Min,.335,+.5,4052,.335,.35,-,,-,-,-,-16.83,-,,
.15,.041,-,-,AEK,Anatolia Energy,.075,-,-,.06,.064,-,,-,-,-,-1.20,-,,
.002,.002,-,-,AEKO,  opt jun17,.002,-,-,.002,-,-,,-,-,-,-,-,,
.22,.12,-,-,AHR,Anchor Res,.19,-,-,.14,.19,-,,-,-,-,-4.01,-,,
1.25,1.209,-,-,ATM,Aneka Tambang cdi,1.25,-,-,-,-,4.05,,-,-,3.24,-1.07,-,,
.012,.005,-,-,AAR,Anglo Aust Res,.007,-,-,.006,.007,-,,-,-,-,-1.15,-,,
8.40,5.25,5.55,5.53,AGG,Anglogold Ashanti cdi,5.55,-,6,5.55,6.00,9.93,,199.31,14.62,1.79,1979.13,.3,,
.099,.056,.073,.072,AWV,Anova Metals,.072,-.5,2141,.072,.075,-,,-,-,-,-3.82,-,,
.60,.355,.575,.54,AZZ,Antares Energy,.545,+.5,13874,.545,.56,-,,-,-,-,-2.20,-,,
.138,.035,.105,.098,AZY,Antipa Min,.10,+.2,25584,.10,.105,-,,-,-,-,-1.52,-,,
.04,.002,.005,.005,AZYO,  opt mar13,.005,+.1,2625,.005,.006,-,,-,-,-,-,-,,
.05,.01,.05,.048,AZYOA,  opt dec14,.048,+.2,1100,.042,.048,-,,-,-,-,-,-,,
.018,.002,-,-,AAL,APAC Coal,.004,-,-,.004,.009,-,,-,-,-,-.12,-,,
.210,.001,-,-,AXM,Apex Minerals,.041,-,-,-,-,-,,-,-,-,-66.10,-,,
.079,.033,.042,.04,AQQ,Aphrodite Gold,.042,+.3,2220,.042,.043,-,,-,-,-,-.40,-,,
.016,.002,-,-,AQQO,  opt dec13,.003,-,-,.002,.003,-,,-,-,-,-,-,,
.295,.006,-,-,AOP,Apollo Cons,.125,-,-,.125,.145,-,,-,-,-,-9.17,-,,
.065,.026,.041,.04,AON,Apollo Minerals,.04,-.1,4389,.04,.041,-,,-,-,-,-1.35,-,,
2.46,.475,1.04,1.02,AQP,Aquarius Platinum,1.03,+1,16882,1.03,1.04,-,,-,-,-,-33.14,-,,
5.91,1.86,2.84,2.65,AQA,Aquila Res,2.84,+9,5489,2.81,2.84,-,,-,-,-,-.06,-,,
.44,.145,.185,.18,ARU,Arafura Resources,.185,-.5,2036,.18,.185,-,,-,-,-,-2.30,-,,
.011,.004,-,-,ARX,ARC Explore,.005,-,-,.004,.005,-,,-,-,-,-.33,-,,
.45,.14,.19,.18,AXE,Archer Explore,.19,+1,1298,.185,.19,-,,-,-,-,5.30,3.6,,
.155,.05,-,-,ARD,Argent Minerals,.056,-,-,.056,.063,-,,-,-,-,-4.10,-,,
.155,.049,-,-,AVK,Argentina Min,.063,-,-,.051,.061,-,,-,-,-,-2.12,-,,
.033,.008,-,-,AVKO,  opt mar15,.01,-,-,.01,.012,-,,-,-,-,-,-,,
.05,.009,-,-,AXT,Argo Explore,.023,-,-,.018,.023,-,,-,-,-,-2.66,-,,
.093,.038,.054,.052,ARE,Argonaut Res,.052,-.2,2055,.051,.054,-,,-,-,-,.71,7.3,,
.13,.041,-,-,AGY,Argosy Minerals,.085,-,-,.08,.085,-,,-,-,-,-.84,-,,
.24,.052,.13,.13,AHK,Ark Mines,.13,-,500,.13,.135,-,,-,-,-,-7.01,-,,
.50,.165,.355,.34,AJQ,Armour Energy,.355,-.5,709,.35,.355,-,,-,-,-,-,-,,
.14,.03,.11,.095,AJQO,  opt aug14,.11,-,85,.11,.12,-,,-,-,-,-,-,,
.036,.006,-,-,ARV,Artemis Res,.01,-,-,.01,.011,-,,-,-,-,-.35,-,,
.097,.05,.066,.065,AAJ,Aruma Res,.065,-,330,.06,.064,-,,-,-,-,-2.06,-,,
.225,.20,-,-,AJY,Asaplus Res cdi,.225,-,-,-,.225,-,,-,-,-,-,-,,
.20,.07,-,-,AZQ,Ascot Res,.12,-,-,.098,.12,-,,-,-,-,-1.23,-,,
.008,.001,.002,.002,ATN,Ashburton Min,.002,-,8000,.001,.002,-,,-,-,-,-.60,-,,
.002,.001,-,-,ATNO,  opt apr14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.435,.055,.089,.087,AKM,Aspire Min,.089,+.2,9114,.088,.089,-,,-,-,-,-.88,-,,
.003,.001,.001,.001,ARO,Astro Res,.001,-,8000,-,.001,-,,-,-,-,-.11,-,,
.001,.001,-,-,AROOA,  opt jun14,.001,-,-,-,.001,-,,-,-,-,-,-,,
.095,.031,-,-,AHN,Athena Res,.031,-,-,.032,.041,-,,-,-,-,-1.52,-,,
.99,.195,-,-,ATI,Atlantic,.24,-,-,.215,.24,-,,-,-,-,-14.80,-,,
.045,.026,.032,.032,ATV,Atlantic Gold,.032,+.2,2935,.03,.032,-,,-,-,-,-.23,-,,
.003,.003,-,-,ATVCD,  ctg,.003,-,-,-,-,-,,-,-,-,-,-,,
3.43,1.145,1.685,1.62,AGO,Atlas Iron,1.645,-2,80533,1.64,1.645,3.00,,-,1.90,1.82,-13.00,-,,
.475,.15,.475,.42,ATU,Atrum Coal,.47,+5,11181,.465,.47,-,,-,-,-,-,-,,
1.05,.13,.76,.76,AYA,Attila Res,.76,-2,100,.76,.78,-,,-,-,-,-5.44,-,,
.77,.039,-,-,AYAO,  opt jun14,.50,-,-,.50,.70,-,,-,-,-,-,-,,
.23,.16,-,-,ACP,Audalia Res,.205,-,-,.17,.19,-,,-,-,-,-.49,-,,
.03,.02,-,-,ACPO,  opt apr14,.02,-,-,-,-,-,,-,-,-,-,-,,
.125,.024,-,-,AUK,Augur Res,.03,-,-,.02,.033,-,,-,-,-,-5.56,-,,
.22,.095,.17,.15,AEE,Aura Energy,.15,+1,14680,.15,.155,-,,-,-,-,-1.62,-,,
.07,.015,.035,.025,AEEO,  opt dec14,.03,-.5,4052,.025,.03,-,,-,-,-,-,-,,
.41,.21,.30,.30,AOU,Auroch Min,.30,-,100,.28,.31,-,,-,-,-,-5.36,-,,
.12,.063,.081,.08,ARM,Aurora Minerals,.08,-.5,779,.081,.085,-,,-,-,-,-3.55,-,,
4.26,2.84,3.72,3.65,AUT,Aurora Oil & Gas,3.68,-,9143,3.68,3.69,-,,-,-,-,8.13,45.3,,
.073,.03,.045,.045,AIW,Aust-American Min,.045,-,100,.045,.048,-,,-,-,-,-6.76,-,,
1.21,.095,.096,.095,AUC,Ausgold,.095,-,958,.095,.105,-,,-,-,-,-4.02,-,,
.96,.003,-,-,AUCO,  opt mar13,.003,-,-,.003,.015,-,,-,-,-,-,-,,
.20,.021,-,-,AOA,Ausmon Resources,.025,-,-,.023,.03,-,,-,-,-,-1.67,-,,
