AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4433.9 at 2012-04-24T16:42:46. Report at Tuesday, April 24, 2012. Processed Thursday at 2012-04-26T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.215,.069,-,-,TDO,3D Oil,.10,-,-,.08,.097,-,,-,-,-,-.62,-,,
.06,.035,-,-,DDD,3D Res,.036,-,-,-,-,-,,-,-,-,-.44,-,,
.37,.145,.165,.165,ARH,A'asian Resources,.165,+1,500,.155,.165,-,,-,-,-,.47,35.1,,
.082,.033,.044,.041,ABU,ABM Res,.044,+.1,76535,.043,.044,-,,-,-,-,-.43,-,,
.14,.034,.037,.034,AJC,Acacia Coal,.036,-.1,28170,.033,.036,-,,-,-,-,-1.14,-,,
.45,.165,.235,.225,ACB,A-Cap Res,.235,-.5,4136,.225,.235,-,,-,-,-,-2.06,-,,
.405,.22,-,-,ACS,Accent Res,.235,-,-,-,-,-,,-,-,-,-.42,-,,
.245,.105,.205,.20,ACN,Acer Energy,.205,+.5,889,.205,.21,-,,-,-,-,-4.59,-,,
.056,.019,-,-,AIV,ActiveX,.021,-,-,-,-,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,-,-,ADD,Adavale Resources,.014,-,-,-,-,-,,-,.01,-,-.51,-,,
.15,.055,.088,.084,ADN,Adelaide Res,.084,-.6,5640,.084,.092,-,,-,-,-,-.95,-,,
.80,.135,-,-,AAO,Adept Solutions,.17,-,-,.175,.19,-,,-,.10,-,-9.92,-,,
.10,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.95,.65,.665,.65,ABY,Aditya Birla,.655,-1,3729,.65,.66,9.00,,1.41,1.67,13.74,12.66,5.2,,
.096,.039,.046,.045,ADY,Admiralty Res,.045,-.2,11177,.045,.047,-,,-,-,-,-.44,-,,
.018,.003,-,-,AVD,Advance Energy,.004,-,-,-,-,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.087,.087,ADX,ADX Energy,.087,-.1,240,.085,.087,-,,-,-,-,-1.93,-,,
.915,.225,.27,.265,AFR,African Energy Res cdi,.265,-,2873,.265,.27,-,,-,-,-,-1.92,-,,
.015,.004,-,-,AAE,Agri Energy,.007,-,-,-,-,-,,-,-,-,-.23,-,,
.98,.245,.25,.245,AGR,Aguia Res,.25,-.5,500,.25,.265,-,,-,-,-,-9.22,-,,
12.30,7.60,8.07,7.97,AQG,Alacer Gold cdi,8.02,-30,4671,8.00,8.02,-,,-,-,-,28.59,28.1,,
.42,.23,.40,.38,AUQ,Alara Res,.38,-2.5,945,.38,.395,-,,-,-,-,-2.59,-,,
.292,.114,.135,.13,ALY,Alchemy Resources,.13,-.5,3233,.13,.14,-,,-,-,-,-1.68,-,,
.14,.062,.064,.062,AYN,Alcyone Res,.063,-.1,27619,.062,.063,-,,-,-,-,-.52,-,,
2.547,.882,1.23,1.19,ALK,Alkane Res,1.19,-6.5,8038,1.19,1.22,-,,-,-,-,-1.00,-,,
.615,.115,.345,.31,AGS,Alliance Res,.34,+2.5,16470,.34,.345,-,,-,-,-,-1.77,-,,
4.00,.45,1.72,1.70,ALD,Allied Gold cdi,1.72,-2,429,1.70,1.72,-,,-,2.99,-,-3.03,-,,
.195,.076,.15,.15,AGE,Alligator Energy,.15,-,400,.14,.155,-,,-,-,-,-.36,-,,
.076,.015,-,-,AYR,Alloy Res,.015,-,-,.016,.018,-,,-,-,-,-.33,-,,
.15,.06,-,-,AYM,Altuis Mining,.07,-,-,-,-,-,,-,.08,-,-.65,-,,
.375,.19,.255,.25,AOH,Altona Min,.255,+.5,1231,.25,.255,-,,-,-,-,-4.72,-,,
.23,.13,.225,.215,AJM,Altura Min,.225,+.5,950,.215,.225,-,,-,-,-,-.39,-,,
