ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5356.8 at 2013-10-23T17:00:36. Report at Wednesday, October 23, 2013. Processed Thursday at 2013-10-24T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.078,.10,.095,TDO,3D Oil,.095,-,1055,.095,.10,-,,-,-,-,-.92,-,,
.042,.014,-,-,DDD,3D Res,.021,-,-,.018,.019,-,,-,-,-,-.12,-,,
.16,.021,.075,.07,ARH,A'asian Resources,.07,-.1,353,.06,.07,-,,-,-,-,-4.70,-,,
.29,.125,-,-,AYC,A1 Gold,.185,-,-,.185,.19,-,,-,-,-,-.89,-,,
.054,.021,.028,.027,ABU,ABM Res,.028,+.1,51175,.027,.028,-,,-,-,-,-.46,-,,
.023,.007,.012,.011,AJC,Acacia Coal,.011,-,11568,.011,.012,-,,-,-,-,-.08,-,,
.155,.045,.051,.051,ACB,A-Cap Res,.051,-.3,130,.051,.055,-,,-,-,-,-.93,-,,
.24,.15,-,-,ACS,Accent Res,.22,-,-,.205,.25,-,,-,-,-,-.40,-,,
.022,.010,.012,.012,AIV,ActiveX,.012,-,1000,.012,.015,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.006,-,,-,-,-,-1.38,-,,
.25,.036,.068,.061,ADN,Adelaide Res,.061,-.8,1190,.061,.062,-,,-,-,-,-3.63,-,,
.60,.335,.35,.34,ABY,Aditya Birla,.345,+.5,1952,.34,.355,-,,-,1.63,-,-2.66,-,,
.045,.017,.018,.018,ADY,Admiralty Res,.018,-,4000,.018,.019,-,,-,-,-,-2.90,-,,
.003,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.13,-,,
.04,.012,.02,.018,ADX,ADX Energy,.019,+.2,6828,.018,.019,-,,-,-,-,-3.21,-,,
.335,.06,.19,.18,AQR,AEON Metals,.18,+2,410,.18,.19,-,,-,-,-,-.04,-,,
.19,.063,.091,.084,AFR,African Energy Res cdi,.091,+.7,9142,.093,.095,-,,-,-,-,-3.86,-,,
.215,.045,-,-,AGR,Aguia Res,.076,-,-,.068,.076,-,,-,-,-,-2.01,-,,
5.049,1.94,3.18,3.07,AQG,Alacer Gold cdi,3.11,+12,3120,3.11,3.12,-,,-,-,-,-318.93,-,,
.27,.035,.062,.055,AUQ,Alara Res,.056,-.4,2406,.056,.061,-,,-,-,-,-2.84,-,,
.16,.028,-,-,ALY,Alchemy Resources,.049,-,-,.047,.048,-,,-,-,-,-1.36,-,,
.031,.002,.004,.003,AYN,Alcyone Res,.003,-,352025,.003,.004,-,,-,-,-,-.68,-,,
.023,.001,.001,.001,AYNO,  opt may15,.001,-,7000,.001,.001,-,,-,-,-,-,-,,
.002,.001,.001,.001,AYNOA,  opt jul15,.001,-,17000,.001,.002,-,,-,-,-,-,-,,
.013,.004,.008,.007,AWD,Aleator Energy,.008,-,92537,.007,.008,-,,-,-,-,-.19,-,,
.004,.001,.002,.002,AWDO,  opt jan15,.002,-,25550,.001,.002,-,,-,-,-,-,-,,
.26,.145,-,-,AQI,Alicanto Min,.22,-,-,.20,.25,-,,-,-,-,-4.80,-,,
.905,.245,.42,.395,ALK,Alkane Res,.405,+1,4135,.40,.405,-,,-,-,-,19.00,2.1,,
.075,.012,-,-,AHQ,Allegiance Coal,.014,-,-,.014,.02,-,,-,-,-,-.88,-,,
.01,.001,-,-,AHQO,  opt mar14,-,-,-,-,.012,-,,-,-,-,-,-,,
.355,.093,.145,.14,AGS,Alliance Res,.145,+.5,427,.14,.15,-,,-,-,-,-2.14,-,,
.093,.023,.075,.072,AGE,Alligator Energy,.072,-.5,4200,.07,.075,-,,-,-,-,-.93,-,,
.018,.003,.009,.008,AYR,Alloy Res,.009,+.1,18350,.008,.009,-,,-,-,-,-.42,-,,
.022,.005,-,-,AYM,Altuis Mining,.009,-,-,.005,.018,-,,-,-,-,-.52,-,,
.31,.115,.15,.14,AOH,Altona Min,.15,+.5,15676,.14,.15,-,,-,-,-,2.40,6.3,,
.20,.076,.11,.10,AJM,Altura Min,.11,+1,1017,.105,.115,-,,-,-,-,-.22,-,,
