ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4847.0 at 16:34 30/12/2009  Report at 17:15 Wednesday 30/12/2009. Processed 17:18 Wednesday 30/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.375,0.07,0.37,0.335,TDO,3D Oil Ltd,0.34,,586,0.34,0.35,-,,-,-,-,-0.46,-
0.026,0.007,0.02,0.02,DDD,3D Res Ltd,0.02,0.1,700,0.02,0.025,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.075,,-,0.075,0.08,-,,-,-,-,-5.03,-
0.70,0.29,0.53,0.515,ARH,A'asian Resour,0.515,-0.5,2560,0.51,0.52,-,,-,-,-,-2.85,-
0.42,0.076,0.385,0.365,AAM,A1 Min Ltd,0.385,1,6073,0.37,0.385,-,,-,-,-,-3.99,-
0.07,0.006,0.037,0.035,ABU,ABM Res NL,0.036,-0.2,12502,0.035,0.036,-,,-,-,-,-0.65,-
0.25,0.13,0.20,0.20,AII,Abra Min Ltd,0.20,,10,0.185,0.20,-,,-,-,-,-1.39,-
0.60,0.097,0.385,0.365,ACB,A-Cap Res,0.385,2.5,150,0.37,0.385,-,,-,-,-,-2.93,-
0.27,0.055,0.155,0.155,ACS,Accent Res NL,0.155,-0.5,1011,0.155,0.16,-,,-,-,-,-1.37,-
0.008,0.003,-,-,AEX,Acclaim Explore,0.004,,-,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.094,,-,0.087,0.094,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.023,,-,0.023,0.035,-,,-,-,-,-,-
0.53,0.165,0.45,0.445,ADU,Adamus Res,0.445,-0.5,1011,0.435,0.445,-,,-,-,-,-10.25,-
0.065,0.014,0.045,0.045,ADD,Adavale Resource,0.045,0.1,3,0.04,0.044,-,,-,0.03,-,-0.3,-
0.16,0.037,0.125,0.125,ADE,Adelaide Energy,0.125,,1935,0.125,0.13,-,,-,-,-,1.39,9.0
0.395,0.046,0.265,0.26,ADN,Adelaide Res,0.26,,1499,0.26,0.265,-,,-,-,-,4.86,5.3
0.185,0.045,0.15,0.15,ADI,Adelphi Energy,0.15,,900,0.15,0.16,-,,-,-,-,-5.87,-
1.65,0.096,1.27,1.22,ABY,Aditya Birla,1.24,0.5,4110,1.23,1.245,-,,-,1.42,-,-17.34,-
0.054,0.011,0.016,0.015,ADY,Admiralty Res,0.016,,27528,0.015,0.016,-,,-,-,-,-2.73,-
0.125,0.029,-,-,AVD,Advance Energy,0.072,,-,0.051,0.07,-,,-,0.04,-,-1.06,-
1.305,0.50,0.61,0.595,AED,AED Oil Ltd,0.61,1.5,1339,0.595,0.61,-,,-,-,-,-66.9,-
0.24,0.011,0.13,0.13,AFR,African Energy Res cdi,0.13,0.5,1600,0.125,0.13,-,,-,-,-,-1.5,-
0.23,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.18,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.185,0.185,AUQ,Alara Res Ltd,0.185,,105,0.18,0.185,-,,-,-,-,-11.01,-
1.27,0.04,0.685,0.65,ALY,Alchemy Resource,0.65,-2,780,0.65,0.685,-,,-,-,-,-3.27,-
0.96,0.001,-,-,ALYO,  opt aug10,0.40,,-,0.40,0.55,-,,-,-,-,-,-
0.06,0.039,0.042,0.04,AYN,Alcyone Res Ltd,0.041,0.1,3661,0.041,0.042,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.002,-,-,,-,-,-,-,-
0.49,0.15,0.345,0.335,ALK,Alkane Res Ltd,0.34,0.5,3429,0.335,0.34,-,,-,-,-,-0.25,-
0.98,0.363,0.625,0.61,AGS,Alliance Res,0.615,-0.5,333,0.61,0.625,-,,-,-,-,-8.3,-
0.57,0.29,0.33,0.325,ALD,Allied Gold Ltd,0.325,-1,904,0.325,0.335,-,,-,0.29,-,-1.92,-
0.045,0.011,-,-,AYR,Alloy Res,0.027,,-,0.027,0.032,-,,-,-,-,-0.82,-
0.37,0.065,0.225,0.225,AJM,Altura Min Ltd,0.225,,30,0.225,0.24,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.04,,-,0.018,0.06,-,,-,-,-,-,-
2.00,0.683,1.85,1.815,AWC,Alumina Ltd,1.82,-1.5,53257,1.82,1.825,12,,0.79,1.30,6.59,9.42,19.3
0.43,0.205,0.275,0.265,AMU,Amadeus Energy,0.265,,2975,0.265,0.27,-,,-,0.48,-,3.5,7.6
0.25,0.08,0.20,0.19,AXZ,Amex Res,0.19,-1,500,0.17,0.20,-,,-,-,-,-5.32,-
0.69,0.068,0.62,0.60,AMX,Ampella Min,0.62,1,1051,0.605,0.62,-,,-,-,-,-6.37,-
