ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:05 Wednesday 25/8/2010. Processed 19:10 Wednesday 25/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.11,0.15,0.14,TDO,3D Oil Ltd,0.15,1,745,0.15,0.155,-,,-,-,-,-0.27,-
0.049,0.014,-,-,DDD,3D Res Ltd,0.049,,-,0.043,0.049,-,,-,-,-,-1.9,-
0.109,0.044,-,-,AAO,A'asia Cons Ltd,0.052,,-,0.052,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.053,-,,-,-,-,-,-
0.67,0.21,0.25,0.245,ARH,A'asian Resour,0.245,-0.5,420,0.245,0.26,-,,-,-,-,-1.4,-
0.42,0.105,0.15,0.135,AAM,A1 Min Ltd,0.15,1,7923,0.14,0.15,-,,-,-,-,-3.56,-
0.07,0.016,0.028,0.027,ABU,ABM Res NL,0.027,-0.1,24893,0.027,0.028,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.135,,-,0.12,0.20,-,,-,-,-,-1.98,-
0.60,0.28,0.33,0.33,ACB,A-Cap Res,0.33,-1,1525,0.33,0.34,-,,-,0.14,-,-0.91,-
0.25,0.13,0.25,0.245,ACS,Accent Res NL,0.245,,702,0.24,0.25,-,,-,-,-,-1.53,-
0.029,0.004,0.018,0.016,AEX,Acclaim Explore,0.018,,98325,0.017,0.018,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.002,0.025,-,,-,-,-,-,-
0.14,0.05,0.073,0.072,AIV,Activex Ltd,0.072,-0.3,620,0.065,0.072,-,,-,-,-,-1.49,-
0.60,0.312,0.585,0.555,ADU,Adamus Res,0.56,,6563,0.555,0.57,-,,-,-,-,-12.87,-
0.065,0.023,0.024,0.024,ADD,Adavale Resource,0.024,,167,0.024,0.025,-,,-,0.02,-,-0.96,-
0.215,0.08,0.094,0.092,ADE,Adelaide Energy,0.094,0.6,2325,0.089,0.095,-,,-,-,-,0.97,9.7
0.395,0.11,0.16,0.15,ADN,Adelaide Res,0.15,-1,373,0.15,0.155,-,,-,-,-,-0.56,-
0.425,0.063,-,-,ADI,Adelphi Energy,0.41,,-,-,-,-,,-,-,-,-4.27,-
1.65,0.62,0.875,0.82,ABY,Aditya Birla,0.875,0.5,6114,0.85,0.875,-,,-,1.51,-,19.61,4.5
0.025,0.005,0.008,0.007,ADY,Admiralty Res,0.007,-0.1,19519,0.007,0.008,-,,-,-,-,0.09,7.8
0.125,0.007,-,-,AVD,Advance Energy,0.01,,-,0.009,0.017,-,,-,-,-,-3.1,-
0.265,0.081,0.14,0.12,ADX,ADX Energy Ltd,0.135,2,37841,0.135,0.14,-,,-,-,-,-0.89,-
0.09,0.03,-,-,ADXO,  opt mar11,0.03,,-,0.03,0.05,-,,-,-,-,-,-
0.745,0.435,0.475,0.445,AED,AED Oil Ltd,0.465,-1.5,4791,0.45,0.475,-,,-,1.03,-,-48.17,-
0.24,0.059,0.094,0.094,AFR,African Energy Res cdi,0.094,0.2,54,0.09,0.094,-,,-,-,-,-1.13,-
0.027,0.009,0.012,0.012,AAE,Agri Energy Ltd,0.012,0.1,500,0.011,0.012,-,,-,-,-,15.8,0.1
0.245,0.15,-,-,ALG,Alamar Res Ltd,0.19,,-,0.19,0.21,-,,-,-,-,-1.34,-
0.04,0.03,-,-,ALGO,  opt mar13,0.04,,-,0.03,0.08,-,,-,-,-,-,-
0.25,0.055,0.13,0.115,AUQ,Alara Res Ltd,0.125,2.5,1968,0.125,0.14,-,,-,-,-,-1.9,-
1.27,0.205,0.35,0.33,ALY,Alchemy Resource,0.335,-1.5,3552,0.335,0.355,-,,-,-,-,-3.2,-
0.96,0.05,-,-,ALYO,  opt aug10,0.093,,-,-,-,-,,-,-,-,-,-
0.06,0.02,0.022,0.021,AYN,Alcyone Res Ltd,0.021,,21139,0.021,0.022,-,,-,-,-,-6.05,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,0.001,-,-,,-,-,-,-,-
0.54,0.23,0.45,0.425,ALK,Alkane Res Ltd,0.43,-2.5,10784,0.425,0.43,-,,-,-,-,0.93,46.2
0.865,0.28,0.335,0.325,AGS,Alliance Res,0.325,-0.5,3900,0.325,0.335,-,,-,-,-,-1.97,-
0.545,0.25,0.37,0.36,ALD,Allied Gold Ltd,0.37,1,3629,0.37,0.375,-,,-,0.26,-,-3.42,-
0.042,0.019,0.02,0.02,AYR,Alloy Res,0.02,,10200,0.018,0.025,-,,-,-,-,-0.62,-
0.29,0.089,0.135,0.125,AOH,Altona Min Ltd,0.135,-0.5,5002,0.125,0.135,-,,-,-,-,-1.09,-
0.359,0.115,0.125,0.125,AJM,Altura Min Ltd,0.125,0.5,333,0.12,0.125,-,,-,-,-,-5.11,-
2.06,1.45,1.73,1.68,AWC,Alumina Ltd,1.68,-7.5,287708,1.68,1.685,4.23,f,0.14,1.22,2.52,0.59,284.7
