ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5571.0 at 2015-07-28T16:39:06. Report at Tuesday, July 28, 2015. Processed Wednesday at 2015-07-29T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
2.78,.013,2.65,2.50,1PG,1-Page,2.63,+5,2832,2.62,2.63,-,,-,.03,-,-8.67,-,,
.096,.044,.064,.062,TDO,3D Oil,.064,+.2,176,.056,.064,-,,-,-,-,.90,7.1,,
.014,.004,-,-,DDD,3D Res,.004,-,-,.004,.005,-,,-,-,-,.28,1.4,,
.13,.006,.013,.012,88E,88 Energy,.012,-,103860,.012,.013,-,,-,-,-,-10.79,-,,
.006,.002,.004,.004,88EO,  opt mar18,.004,-,12500,.003,.005,-,,-,-,-,-,-,,
.028,.004,.006,.006,ARH,A'asian Resources,.006,-,25,.006,.009,-,,-,-,-,-3.90,-,,
.054,.025,-,-,AYC,A1 Gold,.03,-,-,.028,.029,-,,-,-,-,-6.91,-,,
.03,.004,-,-,AYCO,  opt nov19,.019,-,-,.015,.019,-,,-,-,-,-,-,,
.043,.001,-,-,ABL,Abilene Oil & Gas,.04,-,-,.031,.049,-,,-,-,-,-6.27,-,,
.449,.205,.215,.205,ABU,ABM Res,.205,-1,2385,.205,.21,-,,-,-,-,-55.10,-,,
.007,.002,-,-,AJC,Acacia Coal,.002,-,-,.002,.003,-,,-,-,-,-.02,-,,
.07,.026,.028,.027,ACB,A-Cap Res,.027,-.1,875,.027,.032,-,,-,-,-,-.72,-,,
.36,.115,-,-,ACS,Accent Resources,.12,-,-,.12,.21,-,,-,-,-,-7.57,-,,
.035,.014,-,-,AIV,ActiveX,.034,-,-,.016,.032,-,,-,-,-,-.16,-,,
.08,.002,-,-,ADD,Adavale Resources,.018,-,-,.017,.02,-,,-,-,-,-5.05,-,,
.050,.021,.03,.028,ADN,Adelaide Resources,.03,+.2,6710,.029,.03,-,,-,-,-,-3.07,-,,
.009,.004,-,-,ADNO,  opt sep16,.004,-,-,.004,.008,-,,-,-,-,-,-,,
.295,.175,.225,.215,ABY,Aditya Birla,.225,+.5,2465,.20,.225,-,,-,.91,-,-70.11,-,,
.037,.016,.019,.019,ADY,Admiralty Res,.019,+.1,1218,.019,.02,-,,-,-,-,-.42,-,,
.013,.003,-,-,ADX,ADX Energy,.004,-,-,.003,.004,-,,-,-,-,.11,3.6,,
.24,.06,.07,.07,AQR,AEON Metals,.07,-,3425,.07,.09,-,,-,-,-,-2.18,-,,
.101,.051,-,-,AFR,African Energy Res cdi,.062,-,-,.055,.062,-,,-,-,-,-1.34,-,,
.20,.10,.19,.19,AMN,Agrimin,.19,-,28,.19,.20,-,,-,-,-,-.85,-,,
.14,.06,-,-,AMNOA,  opt dec15,.14,-,-,.12,-,-,,-,-,-,-,-,,
.16,.025,.135,.125,AGR,Aguia Res,.135,+1,3612,.13,.135,-,,-,-,-,-10.03,-,,
3.20,1.815,2.69,2.58,AQG,Alacer Gold cdi,2.61,-9,577,2.60,2.64,-,,-,-,-,28.04,9.3,,
.06,.005,.018,.015,AUQ,Alara Res,.018,+.1,11260,.018,.019,-,,-,-,-,-.45,-,,
.051,.013,.04,.036,ALY,Alchemy Resources,.037,-.1,6720,.036,.037,-,,-,-,-,-2.98,-,,
.03,.002,.012,.011,AWD,Aleator Energy,.011,-.1,71095,.01,.011,-,,-,-,-,-1.02,-,,
.215,.049,-,-,AQI,Alicanto Min,.05,-,-,.046,.08,-,,-,-,-,-7.00,-,,
.405,.17,.27,.225,ALK,Alkane Res,.23,+1,3741,.23,.25,-,,-,-,-,-2.00,-,,
.028,.008,-,-,AHQ,Allegiance Coal,.008,-,-,.008,.015,-,,-,-,-,-.84,-,,
.255,.058,.12,.12,AGS,Alliance Res,.12,-,2059,.12,.125,-,,-,-,-,-4.44,-,,
.054,.021,-,-,AGE,Alligator Energy,.04,-,-,.036,.04,-,,-,-,-,-.37,-,,
.01,.005,-,-,AYR,Alloy Res,.005,-,-,.005,.006,-,,-,-,-,-.09,-,,
.105,.045,.067,.065,ATC,Altech Chemicals,.065,-.3,681,.065,.067,-,,-,-,-,-2.83,-,,
.21,.085,.12,.115,AOH,Altona Mining,.115,-.5,1150,.11,.115,-,,-,.27,-,6.05,1.9,,
.159,.009,.02,.019,AJM,Altura Mining,.019,-.1,15658,.018,.019,-,,-,-,-,-6.99,-,,
.011,.003,.006,.006,AJMO,  opt jun16,.006,-,4950,.005,.01,-,,-,-,-,-,-,,
2.10,1.405,1.47,1.42,AWC,Alumina,1.45,-3.5,294211,1.445,1.455,2.04,f,-,.94,1.41,-4.27,-,,
1.01,.35,-,-,AXZ,Amex Resources,.40,-,-,.31,.40,-,,-,-,-,-36.57,-,,
.10,.055,.064,.064,AEK,Anatolia Energy,.064,-.3,2000,.061,.068,-,,-,-,-,-1.00,-,,
.006,.002,-,-,AEKO,  opt jun17,.006,-,-,-,-,-,,-,-,-,-,-,,
.19,.025,-,-,AHR,Anchor Res,.025,-,-,.03,.19,-,,-,-,-,-1.96,-,,
1.10,1.075,-,-,ATM,Aneka Tambang cdi,1.10,-,-,1.18,-,-,,-,.12,-,-851.35,-,,
.016,.006,.01,.01,AAR,Anglo Aust Res,.01,+.1,1200,.007,.01,-,,-,-,-,-.51,-,,
3.99,1.755,1.99,1.755,AGG,Anglogold Ashanti cdi,1.755,-5.5,7,1.755,2.00,-,,-,7.44,-,-546.47,-,,
.06,.027,.036,.035,AWV,Anova Metals,.036,+.1,1220,.036,.04,-,,-,-,-,-1.53,-,,
.64,.10,.11,.11,AZZ,Antares Energy,.11,-.5,989,.11,.115,-,,-,-,-,-50.28,-,,
.24,.06,.066,.066,AVD,Antilles Oil & Gas,.066,+.2,185,.05,.066,-,,-,-,-,-9.72,-,,
.025,.025,-,-,AVDOB,  opt jan17,.025,-,-,-,-,-,,-,-,-,-,-,,
.023,.003,.011,.009,AZY,Antipa Min,.009,-.1,113569,.008,.009,-,,-,-,-,-.45,-,,
.013,.001,.004,.003,AZYO,  opt may16,.003,-.1,7400,.003,.004,-,,-,-,-,-,-,,
.004,.002,-,-,AAL,APAC Coal,.004,-,-,.002,.004,-,,-,-,-,-.32,-,,
.015,.006,-,-,AQQ,Aphrodite Gold,.008,-,-,.008,.01,-,,-,-,-,-.68,-,,
.042,.01,.026,.026,AOP,Apollo Cons,.026,-,30,.026,.039,-,,-,-,-,-.68,-,,
.44,.03,.047,.046,AON,Apollo Minerals,.047,-1.3,311,.047,.06,-,,-,-,-,-.40,-,,
.46,.125,-,-,AQP,Aquarius Platinum,.125,-,-,.13,.135,-,,-,-,-,-.55,-,,
.092,.037,.049,.047,ARU,Arafura Resources,.048,-.1,1252,.049,.05,-,,-,-,-,-1.40,-,,
.007,.001,.002,.002,ARX,ARC Explore,.002,-,2200,.002,.003,-,,-,-,-,-.17,-,,
.21,.082,.086,.085,AXE,Archer Explore,.085,-.2,276,.085,.087,-,,-,-,-,-.60,-,,
.017,.006,-,-,AWO,Ardent Res,.011,-,-,.011,.014,-,,-,-,-,-1.25,-,,
.02,.004,-,-,ADV,Ardiden,.007,-,-,.006,.007,-,,-,-,-,-.34,-,,
.045,.02,-,-,ARD,Argent Minerals,.022,-,-,.02,.022,-,,-,-,-,-.87,-,,
.015,.001,-,-,ARDO,  opt mar16,.001,-,-,.001,.004,-,,-,-,-,-,-,,
.025,.008,.02,.02,AXT,Argo Explore,.02,-,3351,.018,.02,-,,-,-,-,-.90,-,,
.028,.004,.006,.006,ARE,Argonaut Res,.006,-,3,.006,.007,-,,-,-,-,-.55,-,,
.005,.002,-,-,AREO,  opt mar17,.002,-,-,-,-,-,,-,-,-,-,-,,
.005,.001,.003,.003,AGY,Argosy Minerals,.003,+.1,1913,.002,.003,-,,-,-,-,.03,10.0,,
.089,.01,-,-,AHK,Ark Mines,.059,-,-,.042,.15,-,,-,-,-,-2.47,-,,
.11,.041,.048,.048,AJQ,Armour Energy,.048,-.1,1000,.047,.049,-,,-,-,-,-1.24,-,,
.004,.001,-,-,ARV,Artemis Res,.001,-,-,.001,.002,-,,-,-,-,-.28,-,,
.002,.002,-,-,ARVOA,  opt aug16,.002,-,-,-,.001,-,,-,-,-,-,-,,
.001,.001,-,-,ARVOB,  opt jul16,.001,-,-,-,.002,-,,-,-,-,-,-,,
.037,.006,-,-,AAJ,Aruma Res,.007,-,-,.007,.02,-,,-,-,-,-1.40,-,,
.245,.24,-,-,AJY,Asaplus Res cdi,.24,-,-,-,.12,-,,-,-,-,-12.00,-,,
.22,.045,-,-,AZQ,Ascot Res,.045,-,-,.01,.04,-,,-,-,-,-14.80,-,,
.065,.016,.016,.016,AKM,Aspire Min,.016,-,250,.016,.02,-,,-,-,-,-2.05,-,,
.004,.003,-,-,AKMO,  opt jun17,.004,-,-,.002,.005,-,,-,-,-,-,-,,
.10,.007,.036,.036,ARO,Astro Res,.036,-.4,135,.02,.036,-,,-,-,-,-7.15,-,,
.049,.008,-,-,AHN,Athena Res,.009,-,-,.009,.02,-,,-,-,-,-.23,-,,
.735,.031,.037,.033,AGO,Atlas Iron,.033,-.3,744559,.033,.034,2.00,,-,.55,60.61,-124.69,-,,
.013,.004,.007,.005,AGOO,  opt jun17,.005,-.1,220797,.005,.006,-,,-,-,-,-,-,,
1.65,.58,.715,.64,ATU,Atrum Coal,.64,-6.5,5750,.64,.65,-,,-,-,-,-14.05,-,,
.23,.11,-,-,ACP,Audalia Res,.225,-,-,-,.20,-,,-,-,-,-.23,-,,
.036,.01,-,-,AUK,Augur Res,.017,-,-,.015,.02,-,,-,-,-,-.25,-,,
.046,.017,.022,.02,AEE,Aura Energy,.022,-,4164,.021,.022,-,,-,-,-,-1.35,-,,
.006,.004,.005,.005,AEEOA,  opt jun17,.005,-,1000,.005,.007,-,,-,-,-,-,-,,
.433,.033,.045,.04,AMI,Aurelia Metals,.04,-.1,2750,.041,.045,-,,-,-,-,-2.93,-,,
.125,.02,.10,.10,AOU,Auroch Min,.10,-2,500,.097,.10,-,,-,-,-,-2.37,-,,
.062,.021,.028,.028,ARM,Aurora Minerals,.028,-,1200,.028,.031,-,,-,-,-,-1.27,-,,
.028,.001,-,-,AQJ,Aus Asia Minerals,.003,-,-,.003,.005,-,,-,-,-,-6.66,-,,
.007,.003,.006,.005,ANW,Aus Tin Mining,.005,-.1,7850,.005,.006,-,,-,-,-,-.11,-,,
.054,.02,.042,.039,AUC,Ausgold,.039,-.3,1148,.039,.044,-,,-,-,-,-.36,-,,
.01,.005,-,-,AOA,Ausmon Resources,.008,-,-,.008,.012,-,,-,-,-,-.22,-,,
