ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5415.1 at 2014-06-24T16:17:06. Report at Tuesday, June 24, 2014. Processed Wednesday at 2014-06-25T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.135,.07,-,-,TDO,3D Oil,.08,-,-,.07,.085,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.015,-,-,.015,.016,-,,-,-,-,-.24,-,,
.16,.018,.021,.021,ARH,A'asian Resources,.021,-.1,755,.021,.024,-,,-,-,-,-4.20,-,,
.186,.05,-,-,AYC,A1 Gold,.055,-,-,.055,.10,-,,-,-,-,-.82,-,,
.04,.016,.021,.019,ABU,ABM Res,.019,-.1,28475,.019,.02,-,,-,-,-,-.22,-,,
.016,.005,.006,.006,AJC,Acacia Coal,.006,-,1300,.006,.007,-,,-,-,-,-.19,-,,
.086,.042,.047,.045,ACB,A-Cap Res,.045,-.2,2016,.045,.047,-,,-,-,-,-1.33,-,,
.23,.14,.195,.19,ACS,Accent Res,.19,-,50,.19,.20,-,,-,-,-,-1.44,-,,
.022,.01,.018,.018,AIV,ActiveX,.018,-,3200,.018,.02,-,,-,-,-,-1.23,-,,
.008,.002,-,-,ADD,Adavale Resources,.002,-,-,.002,.003,-,,-,-,-,-.26,-,,
.10,.038,.04,.04,ADN,Adelaide Res,.04,-,191,.04,.042,-,,-,-,-,-.49,-,,
.40,.15,.20,.19,ABY,Aditya Birla,.19,-1,1993,.19,.195,-,,-,1.64,-,-.07,-,,
.022,.011,.012,.012,ADY,Admiralty Res,.012,-,2784,.012,.013,-,,-,-,-,-2.92,-,,
.01,.003,.004,.003,AVDDA,Advance Energy def,.003,-.1,3619,.003,.004,-,,-,-,-,-19.20,-,,
.022,.01,.013,.013,ADX,ADX Energy,.013,-,1000,.012,.014,-,,-,-,-,-1.33,-,,
.22,.105,-,-,AQR,AEON Metals,.13,-,-,.13,.135,-,,-,-,-,-.80,-,,
.009,.001,.002,.002,ACJ,African Chrome Flds,.002,-,20000,.002,.003,-,,-,-,-,-.14,-,,
.175,.065,.081,.08,AFR,African Energy Res cdi,.08,-.3,1414,.08,.083,-,,-,-,-,-3.35,-,,
.09,.04,.042,.041,AGR,Aguia Res,.042,+.2,4908,.042,.044,-,,-,-,-,-1.76,-,,
3.78,1.94,2.76,2.70,AQG,Alacer Gold cdi,2.75,+8,4854,2.74,2.75,2.20,,-,-,.80,-173.22,-,,
.14,.035,.053,.048,AUQ,Alara Res,.049,-.1,8241,.049,.055,-,,-,-,-,-.67,-,,
.12,.015,.019,.017,ALY,Alchemy Resources,.018,+.1,1741,.018,.019,-,,-,-,-,-1.48,-,,
.011,.001,-,-,AWD,Aleator Energy,.001,-,-,-,.001,-,,-,-,-,-.15,-,,
.003,.001,-,-,AWDO,  opt jan15,.001,-,-,-,.001,-,,-,-,-,-,-,,
.33,.145,-,-,AQI,Alicanto Min,.18,-,-,.14,.16,-,,-,-,-,-6.70,-,,
.48,.25,.265,.26,ALK,Alkane Res,.26,-.5,3279,.26,.27,-,,-,-,-,20.27,1.3,,
.033,.007,-,-,AHQ,Allegiance Coal,.007,-,-,.006,.015,-,,-,-,-,-.95,-,,
.27,.095,.175,.17,AGS,Alliance Res,.17,-.5,866,.17,.175,-,,-,-,-,-2.11,-,,
