ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4812.0 at 2011-01-07T16:41:09. Report at Friday, January 7, 2011. Processed Saturday at 2011-01-08T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.39,.14,.255,.24,TDO,3D Oil,.24,-1.5,356,.245,.255,-,,-,-,-,-.42,-,,
.049,.018,-,-,DDD,3D Res,.04,-,-,.04,.042,-,,-,-,-,-1.15,-,,
.295,.044,.255,.25,AAO,A'asia Gold,.25,-,2031,.25,.26,-,,-,-,-,-.37,-,,
.16,.011,.135,.135,AAOO,  opt apr13,.135,+2,2000,.12,.145,-,,-,-,-,-,-,,
.63,.20,.50,.455,ARH,A'asian Resources,.49,+3,2062,.475,.505,-,,-,-,-,-.09,-,,
.39,.10,.11,.105,AAM,A1 Min,.11,+.5,2166,.105,.11,-,,-,-,-,-3.50,-,,
.043,.016,.029,.028,ABU,ABM Res,.029,+.1,12380,.028,.029,-,,-,-,-,-2.62,-,,
.28,.086,.28,.25,AII,Abra Min,.25,-,566,.27,.29,-,,-,-,-,-1.98,-,,
.645,.28,.60,.565,ACB,A-Cap Res,.58,-2.5,13583,.575,.58,-,,-,-,-,-1.05,-,,
.46,.13,.33,.33,ACS,Accent Res,.33,+.5,300,.325,.34,-,,-,-,-,-1.06,-,,
.029,.004,.018,.018,AEX,Acclaim Explore,.018,-.1,6500,.018,.019,-,,-,-,-,-.21,-,,
.003,.003,-,-,AEXCD,  ctg,.003,-,-,.003,.025,-,,-,-,-,-,-,,
.14,.05,-,-,AIV,Activex,.062,-,-,.061,.062,-,,-,-,-,-1.13,-,,
.895,.344,.865,.835,ADU,Adamus Res,.85,-3.5,10852,.84,.885,-,,-,-,-,-28.16,-,,
.046,.015,.042,.038,ADD,Adavale Resources,.038,-,18506,.036,.04,-,,-,.02,-,-1.13,-,,
.197,.06,.125,.115,ADE,Adelaide Energy,.12,-,9016,.12,.125,-,,-,-,-,-1.14,-,,
.30,.125,.19,.19,ADN,Adelaide Res,.19,+.5,700,.185,.19,-,,-,-,-,-.63,-,,
1.425,.62,1.29,1.255,ABY,Aditya Birla,1.255,-3,2792,1.255,1.28,-,,-,1.61,-,18.71,6.7,,
.10,.023,.033,.032,ADY,Admiralty Res,.033,-,11330,.032,.034,-,,-,-,-,-.09,-,,
.06,.007,.011,.011,AVD,Advance Energy,.011,-,850,.011,.012,-,,-,.03,-,-2.40,-,,
.003,.003,-,-,AVDOA,  opt aug12,.003,-,-,.003,.004,-,,-,-,-,-,-,,
.265,.081,.096,.094,ADX,ADX Energy,.095,-,4732,.096,.097,-,,-,-,-,-.77,-,,
.09,.01,.01,.01,ADXO,  opt mar11,.01,-1.9,13,.01,.025,-,,-,-,-,-,-,,
.715,.37,.41,.39,AED,AED Oil,.40,+1,778,.40,.41,-,,-,-,-,-6.90,-,,
.785,.064,.695,.665,AFR,African Energy Res cdi,.68,-1,15001,.675,.69,-,,-,-,-,-.76,-,,
.033,.009,.015,.014,AAE,Agri Energy,.014,-,23220,.014,.015,-,,-,-,-,3.80,.4,,
.64,.15,.54,.53,AGR,Aguia Res Ltd,.535,+1,2683,.52,.53,-,,-,-,-,-4.62,-,,
.50,.15,-,-,ALG,Alamar Res,.33,-,-,.33,.37,-,,-,-,-,-1.31,-,,
.21,.03,-,-,ALGO,  opt mar13,.11,-,-,.11,.27,-,,-,-,-,-,-,,
.43,.08,.42,.405,AUQ,Alara Res,.405,-.5,800,.405,.41,-,,-,-,-,-2.24,-,,
.30,.039,.125,.12,ALB,Albidon cdi,.12,-.5,1540,.12,.125,-,,-,-,-,-86.56,-,,
.875,.33,.58,.57,ALY,Alchemy Resources,.57,-1,1151,.57,.575,-,,-,-,-,-2.42,-,,
.056,.019,.045,.042,AYN,Alcyone Res,.044,+.1,86857,.044,.045,-,,-,-,-,1.29,3.4,,
.039,.021,-,-,AYNOB,  opt sep11,.039,-,-,-,.039,-,,-,-,-,-,-,,
1.19,.23,1.035,.96,ALK,Alkane Res,.985,-8,16662,.985,.995,-,,-,-,-,4.80,20.5,,
.695,.28,.51,.495,AGS,Alliance Res,.495,-2,3859,.485,.50,-,,-,-,-,-1.42,-,,
.70,.25,.685,.635,ALD,Allied Gold,.68,+3,55627,.68,.685,-,,-,.33,-,1.31,51.9,,
.067,.018,.046,.04,AYR,Alloy Res,.04,-1.5,46046,.04,.043,-,,-,-,-,-.50,-,,
.48,.089,.48,.445,AOH,Altona Min Ltd,.46,-.5,18463,.455,.46,-,,-,-,-,2.46,18.7,,
.33,.115,.18,.175,AJM,Altura Min,.18,+.5,4158,.175,.18,-,,-,-,-,-.54,-,,
.065,.03,.046,.044,AJMOA,  opt aug11,.046,+.3,2288,.046,.048,-,,-,-,-,-,-,,
2.67,1.45,2.59,2.54,AWC,Alumina,2.57,-2,155532,2.55,2.58,4.23,f,.14,1.22,1.65,.59,435.6,,
.275,.175,.24,.235,AMU,Amadeus Energy,.235,+.5,21628,.23,.24,-,,-,.38,-,-.14,-,,
.28,.115,.25,.25,AXZ,Amex Res,.25,-,500,.25,.26,-,,-,-,-,-2.13,-,,
3.42,.63,2.99,2.79,AMX,Ampella Min,2.85,-20,9469,2.85,2.88,-,,-,-,-,-10.79,-,,
