ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4381.5 at 2012-08-29T16:50:36. Report at Wednesday, August 29, 2012. Processed Thursday at 2012-08-30T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.15,.06,.07,.065,TDO,3D Oil,.065,-,7000,.065,.07,-,,-,-,-,-.62,-,,
.055,.023,.041,.04,DDD,3D Res,.041,-.1,950,.04,.041,-,,-,-,-,-.44,-,,
.335,.10,.11,.105,ARH,A'asian Resources,.105,-,2411,.105,.11,-,,-,-,-,.47,22.3,,
.30,.20,-,-,AYC,A1 Gold,.30,-,-,-,-,-,,-,-,-,-,-,,
.082,.035,.047,.045,ABU,ABM Res,.047,-,94764,.046,.047,-,,-,-,-,-.43,-,,
.091,.02,.022,.02,AJC,Acacia Coal,.02,-.1,42644,.02,.021,-,,-,-,-,-1.14,-,,
.325,.115,.125,.125,ACB,A-Cap Res,.125,-.5,1100,.125,.13,-,,-,-,-,-2.06,-,,
.405,.215,.27,.26,ACS,Accent Res,.26,-1,150,.265,.30,-,,-,-,-,-.42,-,,
.245,.105,.165,.155,ACN,Acer Energy,.165,+1,2629,.165,.17,-,,-,-,-,-4.59,-,,
.055,.016,-,-,AIV,ActiveX,.018,-,-,.018,.021,-,,-,-,-,-.78,-,,
.032,.01,-,-,ADD,Adavale Resources,.016,-,-,-,-,-,,-,.01,-,-.51,-,,
.115,.04,.043,.04,ADN,Adelaide Res,.04,-.3,350,.04,.044,-,,-,-,-,-.95,-,,
.588,.07,.07,.07,AAO,Adept Solutions,.07,-1,108,.07,.10,-,,-,.10,-,-9.92,-,,
.066,.066,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.245,.395,.43,.425,ABY,Aditya Birla,.425,-.5,10429,.425,.43,5.00,,1.70,-,11.76,8.48,5.0,,
.071,.043,.044,.043,ADY,Admiralty Res,.044,+.1,5993,.041,.044,-,,-,-,-,-.44,-,,
.01,.003,.006,.006,AVD,Advance Energy,.006,-,73,.006,.007,-,,-,-,-,-.73,-,,
.105,.019,.025,.021,ADX,ADX Energy,.021,-.2,32653,.021,.022,-,,-,-,-,-1.93,-,,
.47,.14,.205,.165,AFR,African Energy Res cdi,.185,+3,23428,.185,.19,-,,-,-,-,-1.92,-,,
.01,.004,-,-,AAE,Agri Energy,.005,-,-,.005,.006,-,,-,-,-,-.23,-,,
.74,.12,-,-,AGR,Aguia Res,.15,-,-,.15,.175,-,,-,-,-,-9.22,-,,
12.30,4.66,5.84,5.76,AQG,Alacer Gold cdi,5.77,+4,3014,5.76,5.79,-,,-,-,-,28.59,20.2,,
.42,.23,.285,.28,AUQ,Alara Res,.28,-.5,419,.28,.295,-,,-,-,-,-2.59,-,,
.203,.072,.085,.085,ALY,Alchemy Resources,.085,-,458,.085,.09,-,,-,-,-,-1.68,-,,
.11,.031,.054,.05,AYN,Alcyone Res,.05,-.4,70578,.05,.051,-,,-,-,-,-.52,-,,
.025,.008,.024,.024,AYNO,  opt may15,.024,-.1,1250,.022,.025,-,,-,-,-,-,-,,
.023,.011,.016,.015,AWD,Aleator Energy,.015,-,30327,.014,.015,-,,-,-,-,.05,30.0,,
.013,.003,.004,.004,AWDO,  opt jan15,.004,-,375271,.003,.005,-,,-,-,-,-,-,,
1.952,.735,1.025,1.00,ALK,Alkane Res,1.02,-,1414,1.02,1.025,-,,-,-,-,-1.00,-,,
.19,.06,.07,.069,AHQ,Allegiance Coal,.07,-,712,.07,.076,-,,-,-,-,-,-,,
.025,.011,.015,.015,AHQO,  opt mar14,.015,+.3,50,.008,.02,-,,-,-,-,-,-,,
.615,.115,.225,.21,AGS,Alliance Res,.22,+.5,3113,.21,.22,-,,-,-,-,-1.77,-,,
4.00,1.42,2.25,2.21,ALD,Allied Gold cdi,2.23,-1,15837,2.22,2.23,-,,-,2.99,-,-3.03,-,,
.195,.08,-,-,AGE,Alligator Energy,.12,-,-,.11,.12,-,,-,-,-,-.36,-,,
.034,.008,.011,.011,AYR,Alloy Res,.011,-,6024,.01,.012,-,,-,-,-,-.33,-,,
.105,.018,-,-,AYM,Altuis Mining,.025,-,-,-,-,-,,-,.08,-,-.65,-,,
.33,.19,.29,.28,AOH,Altona Min,.28,-1,2610,.275,.28,-,,-,-,-,-4.72,-,,
.23,.14,.17,.165,AJM,Altura Min,.165,-.5,1303,.165,.17,-,,-,-,-,-.39,-,,
1.80,.625,.742,.72,AWC,Alumina,.735,+.5,95565,.73,.735,2.80,,.69,.96,3.81,1.92,38.3,,
.23,.19,-,-,AMU,Amadeus Energy,.20,-,-,-,-,-,,-,.30,-,.35,57.1,,
.245,.075,.099,.088,AQO,Ambassador Oil & Gas,.099,+1.3,6301,.099,.10,-,,-,-,-,-1.20,-,,
.052,.012,-,-,AQOO,  opt oct13,.012,-,-,.012,.024,-,,-,-,-,-,-,,
