ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:06 Friday 19/2/2010. Processed 19:43 Friday 19/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.30,0.27,TDO,3D Oil Ltd,0.27,-2,1048,0.27,0.28,-,,-,-,-,-0.46,-
0.026,0.007,-,-,DDD,3D Res Ltd,0.02,,-,0.02,0.021,-,,-,-,-,-4.66,-
0.12,0.018,-,-,AAO,A'asia Gold,0.065,,-,0.06,0.065,-,,-,-,-,-5.03,-
0.70,0.29,0.485,0.475,ARH,A'asian Resour,0.48,-0.5,609,0.48,0.485,-,,-,-,-,-2.85,-
0.42,0.11,0.33,0.305,AAM,A1 Min Ltd,0.305,-1.5,7560,0.305,0.32,-,,-,-,-,-3.99,-
0.07,0.006,-,-,ABU,ABM Res NL,0.028,,-,-,-,-,,-,-,-,-0.65,-
0.25,0.13,-,-,AII,Abra Min Ltd,0.16,,-,0.16,0.19,-,,-,-,-,-1.39,-
0.60,0.105,0.36,0.33,ACB,A-Cap Res,0.36,1,6284,0.34,0.36,-,,-,-,-,-2.93,-
0.27,0.071,0.21,0.19,ACS,Accent Res NL,0.19,-1,1900,0.185,0.19,-,,-,-,-,-1.37,-
0.008,0.003,0.006,0.005,AEX,Acclaim Explore,0.006,0.1,42120,0.005,0.006,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.08,,-,0.08,0.089,-,,-,-,-,-1.66,-
0.06,0.001,0.012,0.012,AIVO,  opt jul10,0.012,-0.3,574,0.011,0.02,-,,-,-,-,-,-
