AFR MINOIL MARKETS excluding fixed interest,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4494.5 at 2012-05-03T16:41:57. Report at Thursday, May 3, 2012. Processed Friday at 2012-05-04T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
.205,.069,-,-,TDO,3D Oil,.095,-,-,-,-,-,,-,-,-,-.62,-,,
.06,.035,.035,.035,DDD,3D Res,.035,-,75,.035,.039,-,,-,-,-,-.44,-,,
.37,.145,.16,.155,ARH,A'asian Resources,.155,-.5,484,.155,.165,-,,-,-,-,.47,33.0,,
.082,.033,.045,.043,ABU,ABM Res,.043,-.2,72372,.043,.044,-,,-,-,-,-.43,-,,
.14,.034,.038,.037,AJC,Acacia Coal,.038,+.1,3000,.036,.039,-,,-,-,-,-1.14,-,,
.45,.165,.22,.22,ACB,A-Cap Res,.22,+.5,325,.215,.225,-,,-,-,-,-2.06,-,,
.405,.22,.26,.26,ACS,Accent Res,.26,-,150,.26,.29,-,,-,-,-,-.42,-,,
.245,.105,.19,.185,ACN,Acer Energy,.185,-1,5982,.185,.19,-,,-,-,-,-4.59,-,,
.055,.019,-,-,AIV,ActiveX,.025,-,-,-,-,-,,-,-,-,-.78,-,,
.014,.001,-,-,AIVO,  opt jul12,.001,-,-,-,-,-,,-,-,-,-,-,,
.037,.01,.016,.016,ADD,Adavale Resources,.016,-,7967,.016,.021,-,,-,.01,-,-.51,-,,
.145,.055,.08,.074,ADN,Adelaide Res,.074,-1.2,1652,.074,.08,-,,-,-,-,-.95,-,,
.80,.135,-,-,AAO,Adept Solutions,.205,-,-,.19,.205,-,,-,.10,-,-9.92,-,,
.075,.051,-,-,AAOO,  opt apr13,-,-,-,-,-,-,,-,-,-,-,-,,
1.875,.65,.68,.655,ABY,Aditya Birla,.665,-.5,3872,.655,.665,9.00,,.94,-,13.53,8.48,7.8,,
.096,.043,.045,.043,ADY,Admiralty Res,.045,-,22165,.045,.046,-,,-,-,-,-.44,-,,
.016,.003,-,-,AVD,Advance Energy,.004,-,-,-,-,-,,-,-,-,-.73,-,,
.005,.001,-,-,AVDOA,  opt aug12,.001,-,-,-,-,-,,-,-,-,-,-,,
.11,.062,.093,.088,ADX,ADX Energy,.09,+.7,31336,.09,.093,-,,-,-,-,-1.93,-,,
