ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5380.3 at 2014-04-15T16:46:05. Report at Tuesday, April 15, 2014. Processed Wednesday at 2014-04-16T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.075,-,-,TDO,3D Oil,.09,-,-,.085,.09,-,,-,-,-,-.56,-,,
.030,.012,-,-,DDD,3D Res,.018,-,-,.018,.02,-,,-,-,-,-.24,-,,
.16,.021,-,-,ARH,A'asian Resources,.029,-,-,.029,.031,-,,-,-,-,-4.20,-,,
.215,.085,-,-,AYC,A1 Gold,.115,-,-,.10,.115,-,,-,-,-,-.82,-,,
.04,.021,.025,.024,ABU,ABM Res,.024,-.1,27330,.024,.025,-,,-,-,-,-.22,-,,
.016,.007,-,-,AJC,Acacia Coal,.009,-,-,.009,.01,-,,-,-,-,-.19,-,,
.09,.042,.054,.05,ACB,A-Cap Res,.05,-.3,2495,.05,.053,-,,-,-,-,-1.33,-,,
.23,.14,-,-,ACS,Accent Res,.19,-,-,.19,.22,-,,-,-,-,-1.44,-,,
.021,.01,-,-,AIV,ActiveX,.019,-,-,.013,.019,-,,-,-,-,-1.23,-,,
.009,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.004,-,,-,-,-,-.26,-,,
.25,.036,.05,.05,ADN,Adelaide Res,.05,-.4,39,.05,.054,-,,-,-,-,-.49,-,,
.42,.295,-,-,ABY,Aditya Birla,.295,-,-,-,-,-,,-,1.59,-,-.21,-,,
.035,.012,.013,.013,ADY,Admiralty Res,.013,-,1177,.013,.014,-,,-,-,-,-2.92,-,,
.001,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.32,-,,
.022,.012,-,-,ADX,ADX Energy,.012,-,-,.011,.012,-,,-,-,-,-1.33,-,,
.27,.105,.15,.15,AQR,AEON Metals,.15,-,100,.15,.17,-,,-,-,-,-.80,-,,
.009,.001,.004,.003,ACJ,African Chrome Flds,.003,-.1,20000,.003,.005,-,,-,-,-,-.14,-,,
.175,.063,.085,.08,AFR,African Energy Res cdi,.08,-,1548,.08,.085,-,,-,-,-,-3.35,-,,
.095,.045,-,-,AGR,Aguia Res,.057,-,-,.057,.069,-,,-,-,-,-1.76,-,,
3.78,1.94,2.79,2.74,AQG,Alacer Gold cdi,2.74,-4,3734,2.73,2.74,2.20,,-,-,.80,-173.22,-,,
.145,.035,.10,.098,AUQ,Alara Res,.10,+.5,350,.10,.105,-,,-,-,-,-.67,-,,
.12,.021,.03,.03,ALY,Alchemy Resources,.03,-,1077,.025,.029,-,,-,-,-,-1.48,-,,
.013,.001,.001,.001,AWD,Aleator Energy,.001,-,21840,.001,.001,-,,-,-,-,-.15,-,,
