ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:06 Monday 15/2/2010. Processed 19:23 Monday 15/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.07,0.31,0.285,TDO,3D Oil Ltd,0.30,2,1976,0.285,0.29,-,,-,-,-,-0.46,-
0.026,0.007,0.021,0.021,DDD,3D Res Ltd,0.021,,222,0.02,0.021,-,,-,-,-,-4.66,-
0.12,0.018,0.065,0.065,AAO,A'asia Gold,0.065,-0.5,200,0.06,0.065,-,,-,-,-,-5.03,-
0.70,0.29,0.485,0.475,ARH,A'asian Resour,0.48,0.5,588,0.48,0.485,-,,-,-,-,-2.85,-
0.42,0.11,0.35,0.325,AAM,A1 Min Ltd,0.33,-2,3433,0.33,0.335,-,,-,-,-,-3.99,-
0.07,0.006,0.03,0.027,ABU,ABM Res NL,0.028,-0.2,11676,0.028,0.029,-,,-,-,-,-0.65,-
0.25,0.13,0.18,0.18,AII,Abra Min Ltd,0.18,2,3,0.18,0.19,-,,-,-,-,-1.39,-
0.60,0.105,0.38,0.365,ACB,A-Cap Res,0.365,-1,1150,0.365,0.375,-,,-,-,-,-2.93,-
0.27,0.071,0.20,0.19,ACS,Accent Res NL,0.20,-1,3827,0.195,0.20,-,,-,-,-,-1.37,-
0.008,0.003,0.005,0.005,AEX,Acclaim Explore,0.005,,7000,0.004,0.005,-,,-,-,-,-1.52,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,-,0.02,-,,-,-,-,-,-
0.12,0.032,-,-,AIV,Activex Ltd,0.086,,-,0.084,0.087,-,,-,-,-,-1.66,-
0.06,0.001,-,-,AIVO,  opt jul10,0.02,,-,0.012,0.03,-,,-,-,-,-,-
0.53,0.27,0.415,0.40,ADU,Adamus Res,0.40,-1.5,1395,0.40,0.405,-,,-,-,-,-10.25,-
0.065,0.016,0.033,0.027,ADD,Adavale Resource,0.027,-0.2,3210,0.027,0.03,-,,-,0.03,-,-0.3,-
0.16,0.037,0.13,0.13,ADE,Adelaide Energy,0.13,0.5,660,0.125,0.13,-,,-,-,-,1.39,9.4
0.395,0.046,0.205,0.19,ADN,Adelaide Res,0.205,0.5,3579,0.205,0.215,-,,-,-,-,4.86,4.2
0.23,0.045,0.23,0.20,ADI,Adelphi Energy,0.225,2.5,3768,0.22,0.235,-,,-,-,-,-5.87,-
1.65,0.096,1.05,1.01,ABY,Aditya Birla,1.02,-5,3678,1.02,1.035,-,,-,1.42,-,-17.34,-
0.037,0.011,0.013,0.012,ADY,Admiralty Res,0.012,,30732,0.012,0.013,-,,-,-,-,-2.73,-
0.125,0.03,-,-,AVD,Advance Energy,0.06,,-,0.044,0.055,-,,-,0.04,-,-1.06,-
1.24,0.50,0.60,0.57,AED,AED Oil Ltd,0.57,-0.5,1800,0.575,0.59,-,,-,-,-,-66.9,-
0.24,0.02,0.092,0.092,AFR,African Energy Res cdi,0.092,0.1,181,0.092,0.097,-,,-,-,-,-1.5,-
0.027,0.009,-,-,AAE,Agri Energy Ltd,0.01,,-,0.01,0.011,-,,-,0.19,-,-10.8,-
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.185,,-,0.165,0.24,-,,-,-,-,-1.12,-
0.25,0.035,0.135,0.135,AUQ,Alara Res Ltd,0.135,,144,0.135,0.15,-,,-,-,-,-11.01,-
1.27,0.042,0.855,0.75,ALY,Alchemy Resource,0.855,10.5,31689,0.855,0.86,-,,-,-,-,-3.27,-
0.96,0.001,0.595,0.50,ALYO,  opt aug10,0.595,11,4532,0.59,0.595,-,,-,-,-,-,-
0.06,0.032,0.036,0.036,AYN,Alcyone Res Ltd,0.036,,693,0.033,0.036,-,,-,-,-,-8.29,-
0.021,0.021,-,-,AYNOB,  opt sep11,-,,-,-,0.001,-,,-,-,-,-,-
0.49,0.18,0.315,0.30,ALK,Alkane Res Ltd,0.30,-1,1946,0.30,0.315,-,,-,-,-,-0.25,-
0.98,0.363,0.54,0.525,AGS,Alliance Res,0.535,-0.5,1470,0.53,0.54,-,,-,-,-,-8.3,-
0.57,0.25,0.295,0.29,ALD,Allied Gold Ltd,0.29,-0.5,2124,0.285,0.29,-,,-,0.29,-,-1.92,-
0.045,0.011,-,-,AYR,Alloy Res,0.028,,-,0.028,0.032,-,,-,-,-,-0.82,-
0.37,0.065,0.195,0.195,AJM,Altura Min Ltd,0.195,0.5,1735,0.195,0.20,-,,-,-,-,-4.6,-
0.08,0.01,-,-,AJMO,  opt may10,0.018,,-,-,0.018,-,,-,-,-,-,-
2.06,0.683,1.605,1.57,AWC,Alumina Ltd,1.59,-3.5,105717,1.585,1.595,2,f,-,1.21,1.26,-1.2,-
0.43,0.205,0.225,0.215,AMU,Amadeus Energy,0.215,-0.5,490,0.215,0.22,-,,-,0.48,-,3.5,6.1
0.25,0.08,-,-,AXZ,Amex Res,0.175,,-,0.06,0.195,-,,-,-,-,-5.32,-
0.85,0.076,0.835,0.80,AMX,Ampella Min,0.83,4,2784,0.81,0.835,-,,-,-,-,-6.37,-
0.63,0.03,-,-,AMXO,  opt jul10,0.59,,-,0.605,0.63,-,,-,-,-,-,-
0.28,0.032,0.265,0.24,AHR,Anchor Res,0.26,2,1033,0.235,0.26,-,,-,-,-,-1.57,-
0.03,0.001,0.01,0.01,AHRO,  opt mar10,0.01,,1000,0.01,0.03,-,,-,-,-,-,-
2.72,1.31,2.54,2.45,AND,Andean Res Ltd,2.46,-9,500,2.39,2.48,-,,-,-,-,-1.8,-
1.14,0.97,-,-,ATM,Aneka Tambang cdi 1:5,1.14,,-,1.06,1.14,2.94,,0.12,-,2.58,0.36,316.7
0.044,0.021,0.025,0.025,AAR,Anglo Aust,0.025,0.1,500,0.025,0.029,-,,-,-,-,-0.16,-
3.50,2.581,-,-,AGP,Anglo Pacific Grp,2.91,,-,2.91,-,15.87,,2.85,-,5.45,45.18,6.4
11.50,8.00,8.43,8.39,AGG,Anglogold Ashanti cdi 5:1,8.43,5,82,8.43,8.89,3.33,,-,-,0.40,-71.44,-
0.77,0.035,0.715,0.685,AZZ,Antares Energy,0.70,-1,7035,0.695,0.70,-,,-,-,-,0.26,269.2
3.75,1.19,-,-,AVM,Anvil Min cdi,3.56,,-,3.56,3.65,-,,-,-,-,-370.7,-
0.115,0.04,-,-,AAL,Apac Coal,0.04,,-,0.032,0.05,-,,-,-,-,-0.75,-
0.276,0.027,0.029,0.028,AXM,Apex Min NL,0.028,-0.1,38579,0.028,0.029,-,,-,-,-,-31.41,-
0.025,0.008,0.008,0.008,AXMO,  opt nov12,0.008,-0.1,261,0.008,0.01,-,,-,-,-,-,-
0.76,0.35,0.45,0.44,AZO,Apollo Gas Ltd,0.44,,1033,0.435,0.485,-,,-,-,-,-,-
0.40,0.135,0.165,0.16,AON,Apollo Min Ltd,0.16,-0.5,1252,0.165,0.19,-,,-,-,-,-8.92,-
7.95,3.088,6.63,6.47,AQP,Aquarius Platinum,6.55,-17,15816,6.53,6.60,-,,-,-,-,20.79,31.5
11.38,1.727,9.45,8.90,AQA,Aquila Res,9.16,-24,8026,9.05,9.20,-,,-,-,-,-10.5,-
