ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5241.7 at 2013-09-16T16:42:36. Report at Monday, September 16, 2013. Processed Tuesday at 2013-09-17T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio,
.14,.07,.086,.085,TDO,3D Oil,.085,-.5,1296,.08,.085,-,,-,-,-,-3.61,-,,
.043,.014,-,-,DDD,3D Res,.025,-,-,.021,.025,-,,-,-,-,-.10,-,,
.10,.021,.10,.073,ARH,A'asian Resources,.089,+1.9,4346,.089,.10,-,,-,-,-,-2.33,-,,
.29,.125,.17,.17,AYC,A1 Gold,.17,+.5,19,.155,.17,-,,-,-,-,-.47,-,,
.065,.021,.035,.034,ABU,ABM Res,.035,+.1,56451,.034,.035,-,,-,-,-,-.46,-,,
.023,.007,.012,.012,AJC,Acacia Coal,.012,-,3000,.011,.012,-,,-,-,-,-.42,-,,
.155,.045,.051,.05,ACB,A-Cap Res,.05,-.7,347,.051,.058,-,,-,-,-,-1.08,-,,
.275,.15,-,-,ACS,Accent Res,.19,-,-,.18,.27,-,,-,-,-,-.86,-,,
.022,.010,-,-,AIV,ActiveX,.022,-,-,.012,.018,-,,-,-,-,-1.33,-,,
.021,.002,-,-,ADD,Adavale Resources,.003,-,-,.003,.006,-,,-,-,-,-1.58,-,,
.25,.036,.071,.071,ADN,Adelaide Res,.071,-.3,656,.071,.074,-,,-,-,-,-3.84,-,,
.60,.335,.37,.37,ABY,Aditya Birla,.37,-,103,.37,.375,5.00,,-,1.63,13.51,-2.66,-,,
.045,.017,.02,.02,ADY,Admiralty Res,.02,+.1,250,.018,.02,-,,-,-,-,-2.52,-,,
.006,.001,-,-,AVD,Advance Energy,.001,-,-,-,.001,-,,-,-,-,-.30,-,,
.04,.012,-,-,ADX,ADX Energy,.019,-,-,.018,.02,-,,-,-,-,-3.10,-,,
.335,.06,.165,.16,AQR,AEON Metals,.16,-4,480,.16,.195,-,,-,-,-,-.13,-,,
.19,.063,.074,.071,AFR,African Energy Res cdi,.071,-.3,152,.073,.079,-,,-,-,-,-3.36,-,,
.215,.045,-,-,AGR,Aguia Res,.079,-,-,.078,.08,-,,-,-,-,-11.68,-,,
6.860,1.94,3.05,2.99,AQG,Alacer Gold cdi,3.02,+12,3437,3.01,3.03,-,,-,-,-,-318.93,-,,
.30,.038,.049,.047,AUQ,Alara Res,.047,-.3,74,.047,.048,-,,-,-,-,-2.58,-,,
.16,.028,-,-,ALY,Alchemy Resources,.05,-,-,.05,.055,-,,-,-,-,-.39,-,,
.038,.002,.003,.002,AYN,Alcyone Res,.002,-.1,141220,.002,.003,-,,-,-,-,-.13,-,,
.028,.001,.001,.001,AYNO,  opt may15,.001,-,728,.001,.001,-,,-,-,-,-,-,,
.001,.001,-,-,AYNOA,  opt jul15,.001,-,-,-,.001,-,,-,-,-,-,-,,
