ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:05 Friday 13/8/2010. Processed 20:52 Friday 13/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.095,-,-,TDO,3D Oil Ltd,0.165,,-,0.165,0.17,-,,-,-,-,-0.27,-
0.032,0.014,0.032,0.03,DDD,3D Res Ltd,0.032,0.5,2700,0.03,0.032,-,,-,-,-,-1.9,-
0.109,0.037,0.048,0.048,AAO,A'asia Cons Ltd,0.048,-0.2,360,0.048,0.06,-,,-,-,-,-1.28,-
0.02,0.012,-,-,AAOO,  opt apr13,0.016,,-,0.011,0.053,-,,-,-,-,-,-
0.67,0.21,0.25,0.245,ARH,A'asian Resour,0.25,0.5,234,0.245,0.26,-,,-,-,-,-1.4,-
0.42,0.105,0.125,0.105,AAM,A1 Min Ltd,0.11,-1.5,39453,0.105,0.115,-,,-,-,-,-3.56,-
0.07,0.016,0.029,0.028,ABU,ABM Res NL,0.029,0.2,38253,0.027,0.029,-,,-,-,-,-4.09,-
0.25,0.086,-,-,AII,Abra Min Ltd,0.10,,-,0.10,0.135,-,,-,-,-,-1.94,-
0.60,0.28,0.36,0.355,ACB,A-Cap Res,0.36,0.5,144,0.35,0.36,-,,-,0.14,-,-0.91,-
0.27,0.13,0.23,0.22,ACS,Accent Res NL,0.22,-1.5,1773,0.21,0.235,-,,-,-,-,-1.53,-
0.029,0.004,0.02,0.018,AEX,Acclaim Explore,0.018,,40024,0.018,0.019,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.003,0.025,-,,-,-,-,-,-
0.14,0.05,-,-,AIV,Activex Ltd,0.089,,-,0.076,0.088,-,,-,-,-,-1.49,-
